id,puzzle,difficulty
3066,...4..2....8.3.4..4..52...93.......5..6..3...257..6.8....7.4.1......5.3...1...7..,0
3067,....38.2..5.....4...35...9.8...1..6.3..9.72...6..4.9...........5..1..3..19..2....,1.5
3068,.7..1.4.9....4..6..2...75...348..9..9..2.......8..36....24..8....973.........6...,0
3069,4..1.....78.....2.2...87..9...7..9.8..4.1.........93.....9....5175.6......6....82,0
3070,24.....153.........96....8.....586....9......83.4..........7.....8..9.7.5..61..4.,0
3071,.7.46.9.83...8..1...6..2......5..7.......1....42...5..58..976....9.2..........8..,0
3072,8.5.....6.9.72..........4.5...1.98...39......6....45..34....21........4.....9....,0
3073,1...26..88....479...6...2....5....4.............713..5762...........5.1...8.7....,0
3074,..932..7.2......5....7..8...7..1..2.....5.63...5.3.....1.8.....4.3..95....2......,0
3075,....481.9...2......6.....5..4.........7.6.......893.2...1.5.2.7..4.29...9......6.,0
3076,..397.....1.....59.6..1.7..3.9.........5.2.7..4.83...5...3....2.....1.9...46.....,2
3077,...7.....3.....4.74.6.....1.3.....2.5....8...7.85...9..6..35..8.8.6..9.3....1..4.,2.4
3078,....9.7853..5..1......1.....7..5...66....9...4.3........4...3....74..2....21.35..,0
3079,5.1..24.........3...41.69....8...3..94......52...1..8....4.5.....2..8.....796.2..,2.3
3080,96.3.........9..4...5..4....8.9....7.42.....1.3..586...7...1......82.......5..8..,0
3081,5...8.........279.3.....8.41.....9....4..52.........8...2.34....9......543..6....,0
3082,3............9.....7148.2....79....1....45...9......3...23.7.1...3....4.5..6..9..,1.1
3083,..941..8.1..7.9....6......7..6..4.5...79..8...3..8.4..395......4...9...1......2..,2.8
3084,9...........7.1.68.7.3.......6..2.43..3....9..8....1......14..742..9..1....6...5.,0
3085,......8.16..8...........36...9.7..4.57..21.........7..7..5.4.....5.18.9..43..2..8,3.5
3086,.....28..4..6....15.8.....2........3.9..73...6..9..1.5..17..6...745.............8,0
3087,.5.74.3....9.......63.........271.........2.......5463..64...7.9.......48..9..5.2,0
3088,......58....2....36......945......46.....1...4..8.72...984...1...4...7..32......8,0
3089,....5...9..1..984....2.6..79.3...18......4...2.....4.5.16.8.......6.5....2..7..5.,0
3090,..5.82..9...1...6.2...49......5...4.4..97..........2...3.4.56...7..1..9..8...3...,2.1
3091,....7.........21..4....32.89....5.......9......3..6.79.3....6.12.76.8.4...1.5....,1.9
3092,.9.8....1.4....5.9.....68....67341.....6.543...5..............89......2.1.....6.7,1.1
3093,.......4.17...8.......31.65..3......76........28.9...32....6.9...7.13...3.5.....2,0
3094,...7...........841..65...9.26........352....41....5........1.3..8.97....3.....6.2,2.5
3095,7.5.2..3...9.....828..5..6..4..8.....1694..8........9....8....7...5..9....1.3..4.,2
3096,..8.....1.....72...56..4...8...1.3...9.23..17..1..9..4.1.9..75....3.........7.63.,1.3
3097,....9..8.81....35...36....7.61..7.9.......2.1.3....4...9..3...2.4.5.1.........5..,1
3098,.....6...23..4.......5.1...1.....9.8.4..3....5..1.4.....1.7...5..7..51.9...4.2.7.,1
3099,..5.62..9......8..71.......9..7..14..8...4....42..3.5..23..6................3..87,0
3100,48.9...1...73.....2...48......5..8....27.....14..2..9.6.............54.2..4...56.,1.6
3101,...82.6..6.7.9...8.9...1........3.1.58....7.3...1.82....45.....8....25..7.9......,4
3102,.7.....1.....8..5...31....6.9....4....85...2....37....7....6.9..6...45....18....7,0
3103,.6.5...2.....4.1.7..4318........1.9..3.....8..7...36.12.7...........6...8..1...49,2.1
3104,..92.3..71.8.9...26...1........3.......7.6.8..62.8.3..........8..1.7.53.8..1....4,0
3105,...3..4.1........5..8......49..61....867....95.2..8.7.2.......6.5...2.1.6...1...3,0
3106,....492..1.52...9.2....354..24.....6967.2....5.....8.7.3.76........8...........6.,0
3107,46........97.....2......54.1..7.84.......42....4.6..31..3..5.9..2......35...9...7,3.1
3108,..1..8.....6..2...34.6.......7.5.6...9.....422..31......8.9..5..5.8..2..........7,0
3109,......31.....1....4..7...62...2....4.8...1..7.7395.8.1.1..32..58...........8.....,2
3110,.9.4.......4.....1.85.71........2....2..8..95.3.....78...2.....21..93...7.8.....2,0
3111,..92......25...7.3..1.58...3.2..1.6......6..7.7....8.......7..5......3...5.694..1,0
3112,....1.8.9.76.4.....8..62....4..8......2...6.4.1.9......654...2.9..65.3......2.5..,1.7
3113,9.....3..1.......436.5............9..9.38.....4...9563..7.....2.8.6..4.......5..1,1.1
3114,........15...9..3.7...316....37691.8.7.....9..6....3.5.26.8.......2.5......1..9..,0
3115,....4...7.5.2.....3.71.6....4..63.7..19....6.7......2...8.1.......9...5..94...3.2,1.4
3116,4....9....8...69...3..2..45.1....2.....74....54..6..3...2...5...7.....8....5.7.6.,2.4
3117,.......457...2....92.6...7...9.8.........5.97.....4....4.....6....358..1..1..7...,0
3118,487..62..........56.23........5.897..647..................3..1..7.....39..86..7..,3.2
3119,....54.3..8.........6....1.......1.353....8....27.8.5....2.5..6.1..7...98..3.....,0
3120,.....6.17.7....2..68.1.....1....9..2.......3.95.31....395...8....6..7..17...8....,2.7
3121,.....1.7..4..25.1.1...8.5.6...37..2..7......99.3....8...8...6......1..38..524....,0
3122,7.6...9..95.2....6....3..1..1.9.......7..62..3..54..7.2....4..3..3.....88........,2.6
3123,....3...5.8.52..7.....9.14..457...29.7...2...6....3.....8............5.37...6.91.,2.6
3124,49.8......32....4...1.9....8.6...7.......8..3....1..6....2....4.7.....9....4.613.,0
3125,..4....372.7.5.68......3...9.5..18.....53............4......9.236842........6....,0
3126,.3.2..8..6.....21.....7.....2..34.6.1.......84.6.....5..7......5...62.9....8..7..,3.4
3127,.8..9..3......46....6....8..74....9....7..2..5...3...16..57....2.7..34.......1..8,4.2
3128,.93..51....7..895..56........5.83....3.....972.9..7.......1...4....7..2.....4.3..,3.3
3129,.....3..91.5......8.....6.1....49...42..1...6......25...8.6.4....78..........5.37,2.6
3130,.9...2.8.7.1....5.5.8.3.4......456....7...3..1...9.........6.2.....7.59....9....4,0
3131,2....973..6.8....4...3...9.8.1.4...7.....13..72.9.....5...3.46......7....49.5....,2.6
3132,....1.......93.17..1..7893.9..2......51....24.7....35.2.6....9.........5.....78..,0
3133,...48.5.....5....4..5...23..9..7......89.....47.3...6.2...149........1.65...3..4.,2.4
3134,...4.2..33...8.....4....85....26.....6....79.78..9...........17..45.9...2...3....,4.7
3135,.8.95...41.......8.75..81.........31...7.6....9..42...3..8......46.....9......25.,1.7
3136,..6...4.....7....15..4.9.8..6....3.2..5.6...4..123...7284..........2.........35..,1.2
3137,.......1....23649..93.......1..78..6.7.6...24.................52.6..39..137.9....,2.9
3138,63..7.92.9.1..45..2......6.......79.7...9.4......3...6....2...54....3....69..1..8,0
3139,..6....9.8..4.9...5..7.....1.....8.2.4...567..5........7.5.1...2...9.....6..2.13.,0
3140,...2.9..7..3..1.459...6....4.2..3...6.7..541....4..........2.98.3..5.2..7.....6..,1.2
3141,..8.7..9514..3.8.7....84..........6...749...3.3....7....2.........35..1658.......,0
3142,.3...1.7.......9...76..4.....1.5..9...3.4.6.5.......8..6.1..8..2........9.4..8362,0
3143,5....1....8..3..6.3.....7.1..9.6..3.......4.5...9........1.96..896.2.....4....5..,1.6
3144,..869........2845......3...3.9.6.5...6..419...8..7...6..1....2.7.......9......745,0
3145,4.9.2...5......89.1..93.67...4..25......6....52.....1....69....2.8.1..6..6...5...,0
3146,.7..6....823.9.7...........9..3...211....697...7...8...8...5.......1.2.4....43.1.,1.9
3147,.2.8..........932........7.1..647.5...491.....67.8..1...57....86........48.1..6..,1.8
3148,.1.8.4......3...7.4....7....94.2.51.6..9..2.4.......3.....4..97..8..9.....6....51,0
3149,......5..3..4.2.....6.9...38.593.6.7..4...3....9.74...6...278..........9.57......,0
3150,7.24......3..5...8....7..3.46.1..9....8..7...9.........7.64.5..25...36.......937.,0
3151,.2.4..8..3.4.21....7.9...3....5..2.64..6.......8.................2.7.9...51...68.,2.3
3152,.8...9.6.7.4......69...8...5.3..2.74........9...57..288...2...5.67...1.....8.....,0
3153,.8.....3.......5.6..3.84...32.9.1..4..485...1......2..6....7...7...2.......54...3,3.9
3154,.7...6....5.1...7.6.1....95..3..98.......7.264.......1..........368.4..79....2...,0
3155,.9..35.7.8..46.35....2...6.......4..52.....31.87..42..........6.........43....8..,0
3156,..573.....2.....1..14.....6...9..35.2.7...8.......54.....8...23....2....9..5.6...,2.8
3157,...96...2.3..1......8..2.4.6.5....3..2.8.....3...5...4.53....6.9..4..8..1.......9,3.1
3158,.1.......239............75....14.86..7..3...914.6........4..2...96..3..4....1.63.,3
3159,1..9.74........5..2..8..7...5.2....3..25...6..8...3.....1.7.85..6..8...4.........,0
3160,..1...9.8....64......3.92..1....87....7....93.6.9...4.8.2.........1.7.8..3....1..,2.1
3161,.4..2...8...5..2..3..17.....816...9...3......4.625.3..........1..9..16..8.4......,0
3162,6..95.3..2..7.............1.8.5.9..4.7...8.6..........8.4.615...932............1.,0
3163,..4....7.21.56....5...17.6.....5.......7..4...45.2...6.........8.61....5.2....9.3,3.5
3164,..9........82731....6..9.8.13.8...........5..8.....27..7..1.......5..76..4....82.,1.5
3165,...2..9..96.........2.534...47.......23.95.........31..8..........387..9..9....42,0
3166,569..1.......6..3..1..5.7..2.8..9.6..9.........53...4.9..8.3.7..83.2..........4..,1.5
3167,67.4..38.....2.........154...1.....9.....27.3.8........6.3......2..67.....7.59...,1.7
3168,.8..1......6.8.7....5....1.4.96..57.5......9..3.1..........58.69.4..3.........4..,0
3169,7.9.42.....2.5......6...7.9.1.5....3......58.2...3........7..928..4......6.....14,0
3170,253...........2..868....4.....13..8.8...75..3..1..8..9..7..19.5.4...7......6..7..,1.8
3171,9..4..........27..13..9........3......8.....7..4128.....6..32..28..6..4......48.9,1.1
3172,4...9...81...7...98.6.2..14.82..9.....1.......5.....4.....87.65...6548.2.........,0
3173,.3..2.8..47.1....3.......6....6.....841.72......9..28..52...617....9...........5.,2.2
3174,.8.2....1...31..4..3......6...8...1.4..............3.91....2..897..4.5.28..7.5...,0
3175,.2...6.5..1.........5..34.....4..1.23..9...7...1.8......4.....8..6.5..3..8....2.5,1.6
3176,...1....3.....6.2.84......5.2..8.9....17.4...6...1...........4..53..7...2.75..8..,3.9
3177,9....235......5..758.43........23.46....6.....6.5....129....7..3...1..2.........8,1
3178,.1.87..94...6.....9...5......2.6...5..9..4.165...8....27....34...3..5...4........,0
3179,.3..75......2.3...6...4.7.8.13.....6....8..4.7.......98...3......61.2....49.....2,1.6
3180,..6.53.....2...65.97.2..8...38.....66...7.9..2.....1.....1....8.....2...7..8..59.,2.4
3181,....3....7...9.82..9415......6...9...48..5.3.3...4.6....54.27.9................62,0
3182,..3...89.8...4........8...45..2..3.....9.6.4.6.7.......5932...7.6......32..1.....,1.3
3183,53..2.........8..7..8..1.4.....8.92.....5.7....619........7.8.3.59.....6.....4...,1.3
3184,.5...7...6.......82...8.96...6.....1.....67..14.8.........9..8..3.2.1.9.7..3..6..,3
3185,8.6.....2..............97.6..342..65...7.6.3.......9...2...15...97.4......45.....,2.2
3186,.9.17...6..5.8........569..9..4...3......71...5.........23.95.8.14.65.9........1.,2
3187,9.7......3..2.......4..8.2..3.8..7......175..6..4..9..85...3..........69.....1.8.,1.6
3188,36........4...3.9..8..91.2.9.5....68...3.8...4.....1..6..5........419.....1..7.4.,0
3189,.3.167....4..5.3..5...94..82......8.......2466...4.1.54..........7.1....3....5461,2.3
3190,..96.2.1.....78.....7.........1..9..5.....38...195...2........31.4....6..327.....,0
3191,.91....2......839..8.53..7....4..61.4..........5.71......7.....65.18.........5.3.,0
3192,2..34.........7..1.....5.2..9.....4.1.8..65.2.72.93.....7...2.5........6..5....13,0
3193,...1.6.79...4.....3.....5.2.29....6......12....1.64.....7..39.64..87......5......,2.5
3194,.5......41.7.8.......7..9......42...6..158...3......1........56.2...5......91.8..,2.8
3195,....1.....1.....47....34..88..4......9..83.6...7..2.5....3.1..4.......8..4...9712,0
3196,..........5...7..4.4.3..2.9.....45.....6.9..793.1.......726..1......5...1..7...6.,0
3197,1...92.8....17....4..8..2....2.4.8.5..........4..35.67.5........8..24...9..5..6.1,2.5
3198,......6..5.83.4...9...5..734..681.....7....2.3......1..2..7..6...94......4.2....1,1.2
3199,8....92..6......3...483...9..25..6.3....2.4..36.........8...35..13..6..75...4....,0
3200,......379.9..8...........5...23..1..374.2..6.....68.......1....5.......12.67.5...,4.7
3201,2..8..9.3..3.7......4....2.86.5.1......2...6...19.4......4......3..98....29....8.,1.6
3202,...5.1.....2.........7...699..2....3.5..8..1.7....942..4.91.2.83.........7...8.4.,1
3203,.......1..42....65...85.2..1.72......5..73......9..6...957....3.7.....4..1..4....,3.8
3204,....9.8.3.....21..8..1...4............67.13...9..43..21...5...4..9....166......5.,1.8
3205,6...3.2...8..19..........58.....4.8..75..8.6..4..26..18........2.9...6...5.....1.,2.9
3206,....9.483...83.......6..9.2...9...1..6........913..7.8..8..4.21..62...7...7.8....,2
3207,..2..5.3.......6.8..4.....7....53......762...........4.491......5.9.74...63...87.,0
3208,.4.6.29.5.37........5...4.25...4........1.294........8...5..8..6.9...1.....8.6...,0
3209,6.......754.36..9.......56............81.3.....1.27.3.27...58...8.6...7.....9....,1.3
3210,746........39..264............7........6.4.21.8...245....1....79......3.....3894.,1.9
3211,3.62......8...7.....7.5........2.8.....51.7.68....9.4.7.5....9...97....4.2.9.157.,1.9
3212,.2......6..4..3...3..6..5....7.....8....894.....7.21....2.........234.6....1..79.,1.1
3213,...91...3....24...7.5...92....56...8.89..1...6....3.........1..47...85....14.9...,2.2
3214,4......2..5.........65.19.....9..1....17...6.3..2...9...4.......9.32.51.....8..43,0
3215,.....3.5......9.8....128.3.57...41.....635...4.........64..1.731.....6...25...8..,0
3216,.2...8.1.....548..5.......39............4.6.53.5.96...4.8.....9......1....96..72.,0
3217,...16..9...62.73...7..3.4...1......3..3......9.2.1..84.8.......2.....8......59.12,1.3
3218,......1.76..2......4...7.8...6.7..9....3..2.8.1..9.4.3..7.6.........3.5.53..21...,0
3219,..4....1...1.963...2.3......7......1......9763.....4.8....6.8..5.8..4....1...2..7,3.4
3220,..7.....515...392....4......4.....1....31....2......8.....8.6.7..8..15.......613.,1.9
3221,......5..1.......2.4...3.1.2.3.6..79...7.....7...3...1..2.9...8...8..157...3.1...,1.3
3222,6.4.....1.5..9.2...2.1.......794...6.....2.3....6..5..1.3..........7.......4239..,3.3
3223,183......2...9...75....8.6......469....81.45.....................52..3...7.1.6..8,4.4
3224,...95..3.8.......4.4...369..3......16...4.....853......7.....1...2.6....3..2...76,0
3225,......1...4.....8...7214...289.316...........3..85...4.9...5..2..1......6...9.8..,0
3226,.67.8....15.....3...34.........6...2.....3..7.8.9.2.43..6...7...32...4.974...9...,2.7
3227,.....1.78.7...43..6..8....2......5...4..7..9...3..5.47.....9.5613.5...2.......1..,1.9
3228,.....8.7......12.6.56...3..7....49...1.2....58....5.....48...5..3.4.........32..8,1.2
3229,......5.......3....3856..4.....3.6..1.78....3.6...7.1.21..9...5..6....9.7..4..1.8,0
3230,..5.......49.....2.3..9...1.....34....49.7....8....7..92..1...8..14.6..3..6......,0
3231,8.5.2.9...4......3....34....2....35.3.......8.17.4........8..2.49...6.......9...5,4.3
3232,..1.......9.1....8..5....64....7....4..2...3938.....5...9..27.....7..4..1..4....5,2.9
3233,...76............2...9...311..8.6.9.28...91...9.4.....612..3.8.8..........9...6.4,2.9
3234,.....8..15.3.29....1....2..4..9.......58.6.......7..1437...4.9..4....6.3...6..1..,4.1
3235,.......3...4...29....8.574.4.....1...1..79..3...2....679356..2...5.....7..6......,0
3236,.23.1.........5......7..5..8..1.4....4...73.....36......6...2.11...9.65.3.4....8.,0
3237,4.......5...5.29.3....617...4....3.8.....94..286.4...7.6..2......3..6......1.....,1.1
3238,..4..213.8.2..45......87.4.93.......1...9..85..5.......2.4.....7.......9.8..73...,1.7
3239,....42..92..1..4...583.9.....5...2.8....7.3..9.7.............1.8.1..35..7.......4,3.7
3240,.2...36..8.7.24.5....51...2.....2...9.....318....3...7..61.95.....3......41.7....,3.6
3241,.....23..6..5..9.7.7..9.8...9..1..5.8.3..4..9....8.4.....45...2.........2..3...7.,0
3242,1...2..5.3.54...78..9........8....6..2..91..3...2.........365.1.....7.9.....5..3.,0
3243,8.5.1.............1...4.7.2..........7.25...4...96.83.2....54.......168...9.....5,2.3
3244,..9.......6..41.3.7.3....5....1.2.9.3..7..8..2...56....86....2.9...6.41.41.......,1.8
3245,.....54..395.6.....2..7..9....3...6.4.87........21.3.8.6..9.8..782....1..........,2.2
3246,2..1......5...4.........6.95...1974.3.28.6.....45........4..17...6..1..24........,2.5
3247,.....8...3..5...8726.9......24.7..1.7..1....4.5.6.....6......2.537.....6.....6.53,4
3248,...........47.....3.5.468.7.6.1..9..1..257....5..8..3..49............4.6.....85.1,0
3249,..37.....2..8.4........24.1.92.....7..7...3...8...65.........1..7.4....25...87..6,1.8
3250,.........8.9.3...6......94.9.72....3.16....9.3..8..7......8.56.76...5...1..7.2...,3.3
3251,..4.8...58..2.6...1.....2.423....6....87........52.8...53.......6.......4....93..,2.3
3252,4......6..12.6.7....8...5.1.....19.2...3..6.......2.848.79...5..9...4.....1...2..,0
3253,.6..42.8.5..6..9..3.......2..9..8....2...931..5.4...2.73...............7.....169.,4.5
3254,.6..8........6..92.153.....6...2...79..6.5.3..3..9..........16.328..........7...5,0
3255,..6.47.3......1..5...98....42.......8.5...1....1.9.....5....6......63.1..782....4,0
3256,.....5.1..42........19....5...1.269.....8.5.26..5...8.49...68....7..94..8...7....,3.4
3257,4..1.5.3.....4...9.....68..6.....4..54.......93..7..2.7...2.9....1..3.8.....1...6,3.4
3258,.789....4...7....5....3.28...7..9...8........6.4..39...53...6..1..6.8...9.......1,1.1
3259,..74....895.2.1.4....9......1.......58..3.2..2....46....1.893..........4.....65..,0
3260,4.3...........1..37..2.3.8....94...668.1....7.1.5..2.........5..6..7...1.7.......,1.6
3261,...5......87.....924...16......7...4...1...9....9.8.25.382..........9.4..7.856...,1.4
3262,.4..36...5.1.7.......5.4....973...1.........6..3...85...9.....5.7.48......2..74.1,1.8
3263,........9.......5.653..18...7...29....18...7....4...62.9..2...3.1..94...2.4..5...,1.2
3264,.....93...6....1..9.1...8.......8.....2.....9.48.62..72.6..3...7....4....1.87...6,0
3265,...1..7.42.16..58.......32..2.49......63.2...5..8.1.3.6....8..74.3.....2.1.......,0
3266,8.1......34.9.7.....9.8.........1.74...458..21....69..9..2...16......48..7.......,0
3267,67..............5..8.9.7..3....285..7....3.91.5..9.27.94.25......6....4....8.....,4.2
3268,4..56...8....485..5......7.16.2.3.....4...3.....8..1.......2...28.......37.6...2.,3.4
3269,.4..1.....5..6..9.2...73.........7.1.1.4..8..5.....93...1..2..7.2....5..3..18....,3.6
3270,........9.1.56....43.8...27..1.3.5.6.......8.6.....9.1..4785...1....2.9..........,1.4
3271,....8..47.....612..9.27...3..7..8.32.2...34..3..6..9.154.8.2...6..3............9.,3.1
3272,.....7....6..35.27......5.16..2.1...87.4....6.5..76.1..........285.94.....4.2....,1.2
3273,8.6.7......79..41......2...4......27.....59...7.6......1....59....4.9...58....27.,1.5
3274,....1.59..8.2.6.....4...3..9.3..2......5..7.2...6...4...8..4..76.........95...63.,1.6
3275,...83.9.4..8..2....7.....185..9..7...6..7......7.8.3.6......5....4.65..3.1.3.....,2.5
3276,49....2.7...53.4....5....9...6.1..72.4........1...8..6.7..9.5.3.....2.8....1.....,3.5
3277,.3.4...8.7.5.......1...6..2....1...35....8.........4.767...3....92..56.1....7...4,1.8
3278,.58.73..........1....5..4......2...4.93...65..2..571..6....4.8..7.832.......9.7..,0
3279,...1.9...6.....7.......48..17...3.5.5...4....8...6.1.2.59.....3......2....4.2..6.,1.3
3280,.4..3...2.2.........3.92..713.7..4.8.5..........1.4.9...598..6......62..7....3...,1
3281,..86.5...3...9....57.4.1.3.7..1......5....96.2......5..1...748....38...7...5.....,2.5
3282,1..54..3..52...........24..8.465....2...37.1........5........72......18..6.8.3...,1.1
3283,.......283....1.....72..4..1....5.....8.1.7..4..79..5.6.1...9.4........5.8..73..1,0
3284,.78.....6.9..7..8..1...8.5...641...5.....9.....1..74......2......4.3...15....62.4,5.2
3285,268.......7..5..9............9...25....47.....2.1...8..81..36.......672..........,0
3286,....1.5....9.....2.75...39..3...2.46............1.6...9..638..1.1.......8.2...4.7,0
3287,8...5.193....6....9....1.4...5..2....3.78...1.4.....75....3....6....95.459...6...,0
3288,..73.8..2..........9..5.78...61.....84.....9.3....7.....1..586.2....69...64......,2.3
3289,........6.4...1....36...249..5.....8.9.7...6...48.9.1.2......7.......45.....65..1,0
3290,.1.8....2..4...57..7.2.9........8745.2....6...3..5.....4..6.......5..........12.9,0
3291,....8..3165...3.......24..52.3...8..........25..41....3..5...6.89....2....6....1.,0
3292,.7.5....3...1.9.8.5...2.9.......63...5.49..2.4..2.....9.6..........3....18..5..7.,1.9
3293,..86...7.36....9.2..4...5.3.7.4..8.....95.4.......1........37..9..1.6...1..52....,2.5
3294,.4..9.7....64.1.2.5...27....58............96....1..4....2.3...96...8.57..........,2.2
3295,..3.92..4.41.5.9..8.........17..5...28.3.....6....4.......6.8...2....5.......9.27,2.1
3296,..5.79..21.....8.....4.....7.38..5...4.....36...5..2.76.9..........65......23..6.,0
3297,3......48....68...5..7.......12...73..9..3...4.6.1.9...............54.62.8......4,0
3298,3....56.......197.....97.....8......1...7..6.......83.2.9.6.1....4.....78..314...,0
3299,.74...9......6......2895...1...5..3...97.38.....2...7...8.4..6..2.6.13...........,0
3300,...7..18..79..8...1...4....7....156.....2.....42.73......15.3..5.8.3..1.......4..,0
3301,..96.2.....2.95.4............8....5.6..32...7.7....6..937.41..........92.4..5....,0
3302,.3.......9....7......5...8.62...3..9.1....2..7.9..51....2..1.....34.96.5.7.8.....,2.5
3303,5...4.67...3....4.8.41.........14....3......69....3...41..7.8....8.6.....7...9.3.,0
3304,...2.3....94...7.1..87.......9.5..8.1.......35.....2.9....4.5..95......6.3..7....,2.8
3305,2.....98...8.1..6.4.37.....8...7........2...53.6...4...1.4.....9...817.........9.,2.5
3306,..78.......9.1.......3.2.597.2..........84....1...592..61.....23.5.......8.96.3..,0
3307,7.8.....15....7.9.......8.5..6..5.3.28.........37821......9..2.8.4..........6....,0
3308,58.3..1.....4...82...52...997....3..6...9.2....4.........8.........16..8.41..5...,0
3309,8.......6.....83....1.9.8.7.382...5.7.....9.....8.9.2.....71..2.....6..44.5......,0
3310,..5...6.....89...2.2.63......45....63...7..5..1.2..3..65...7...9....1...2...6...7,0
3311,9........637....1...157...8....5...63.9.1..82.4...7....6............1453...7.9...,0
3312,..6..8.....34..79.5.4.2..1.....7...24.....9......518..1.......43..185.6......7.5.,0
3313,.5.3.......3.67..89.714.....9....5......8............7...49.31..35...9..4...1..6.,0
3314,..1..7...92..1.7...7..5.9..7....4..3.8......2.....16.8.1..9.8..3.......4..8...56.,0
3315,...8..3....8.4...7....931.55.64......2.6........1..2.9..7.1.6.32.......19........,0
3316,..7....346.....1..8...3........4.9....2......5.39..6..9..72.8....64.8....5.....9.,0
3317,2.3..8.51.....73.......6...7....96...4.....1.....3...998........76.8...23..9....5,3.1
3318,.63....5..4..3....1....5.......5......468...9.861...7..2...9..8...7....3...8..21.,0
3319,....1..5.3.2..9....7...8..9..4..2..6..8...5...25.4.8...5.9.16.........4.....279..,2.2
3320,...2...1.98..3....3....92.5..6.7.4...2.8......94......13.....6.....5.8....5.2..4.,0
3321,8....1..27.2...5..9...5.73..4.....715....6.......3....2...4..9....71.....3.....45,0
3322,....3...75...9..1.16.2..........842.4.3....9.9...237..2.8....5..5......9....5....,0
3323,...9...3.543.......69.1.........8471..5...3..8.2....6....3.6.1....5..6.......1..8,2.4
3324,.2...85....6.1..92..87..........7.1.2...356..7...4.35..5.......6......4...1...9..,0
3325,....4.571.91..6.......8..2.1....78..9.......6....3..4...3....9.2.7.....4...8.2.3.,1.3
3326,.4.9.5...7..2.1.6............7.2.....6..48..24.......3........9.83..45.1..2.3...4,0
3327,..27...5....8..6..1...64.7.5.3......69...1....2...8..3......4...3.6.97....52.....,3.1
3328,..4.2....3.2..81.....9...86...8..73...1..7.4.6....3.5.7.....8...2......5..8..9...,0
3329,.8.5.........27.8.9....42.5..4.8..6..1.2....9....5....6.8...3....5.9.42...2.....6,0
3330,35.4..9........47.2..86..5............62.8..7...537...6.........8...23...3..1..95,0
3331,...5....4..2..9.....6.1.35.9....4..8....3.....27...6...93...14.........7.8.7..2.5,0
3332,........6.782...9..536...2.12......5..59.761.....2.7.......5..........4.8..13...7,1.5
3333,.6.5....1......82......95..83..4.1.......54.27.........9..68...1....4.8...27....3,2.3
3334,.....7.5.......4.1..1.2.9..4....8....7.15..9.2...4..3.69..3......4....2.7....9..8,0
3335,...54..1.85..9.4.71................35...2.7....64.78...7....6.1.....5........6.49,2.6
3336,1..937......65...1......4..6.....1.3..1....5.85..4...9.97.6.2....5.........2...8.,4.3
3337,..5.3.41.48....6..........26.7.5..9..1.8.......4.9..6....7.8..1..........6.5.2...,1.9
3338,..92...1.....97..8..6.1..5..9.841..24.1...57................7..3.8.......746...2.,2.3
3339,..3...8..8.57......4.25........235...7.....9.56...1......68..17...1....2.9.......,0
3340,..5..3.7...8.5...2.3.7....8......6.53...61.......24...1..9..78.9...4...1.......26,1.2
3341,.1..9..544..528.........7..7.....145..4.3....8...5..3.67.28....192....7..........,0
3342,..8.4.1.9.1...5....7.6....4.....8..31.....7...4...2...6.....4.1.3.....5.9..32...6,0
3343,.4..6.8..6.3..1.7.2......4....39.4.....2..7........2.397.........86.7.3...4..5...,1.3
3344,...3......6.74.3....4.2689.3......4......82.9..8.....14..5.......74.........1...2,2.6
3345,3.9...7..78......9.5..6......8743.6.......3.....6.5.....587..3.....9...1.......45,0
3346,51.........2.1..9.8......62....27.3...8.3....2..1.6.7....4..8.513..6........7....,0
3347,65.....73..1..7.293...4......49....7.....2..5...416.3.873.............6....1.....,1.3
3348,..2.8..4...5..4.....36......2.3....5...2.5.84..9...3.1.8.9...5..61.........1....3,1.9
3349,....1....2....8....13..4.92..78..31....6....94...7..2.72.......9...2.8.5..6.....1,2.8
3350,.....76..4.2..5.3..9....2.8....9...6......8....62.4.1..1.589....39..6..........8.,1.6
3351,62...45...43.....9...82.4....5....48..9.8.......6.5....18.3..7......6.1.3..4.....,0
3352,.8....4..135..2..74..9............79....4.2.38....1..56.....7...7..6...8....29...,0
3353,...15....9847......1...6.3..41.8...9..34...6.8..........5.6...1.7....6.....3.2.7.,0
3354,9..71....38.2....12.....56..7...9.5.....2.1....16..37.....8...6...........6.9..8.,0
3355,.5...27.8.....6.2....89....1....8..29..3.....8.5...14.49..27.....3.........4...5.,0
3356,..95.61.....9..758...1......12.4........5.4..7....93.5.........1....3.4..6.2..93.,0
3357,..8..51.........64..3..1..2...189.......2..9...4...7.....24.5...2.......18.5....6,1.3
3358,...6.17....384.1.......3.48....6...1...7.246..5..8....5......8..8642......7.5....,1.9
3359,415........892...6....15......1.....9468..3.22.....9.....4.....12...36.........45,0
3360,..642..97.2...1.68.5..9....3.....61..9....2....7..........73..1...284.....39.....,2.8
3361,.9.....7....219.4...3.....8...6...34......8.6.....2..1...5..6..6.8..3..591.....8.,0
3362,....5...3..5.3.9.26.......4......4......6....9.27.4.6.2..8..7...56...2..13.5.....,0
3363,..4..2..5..83.4...3....7..8...75..1..45............9.319..68....6......74........,2.2
3364,....3.6....2.4..5..58..793.7...2....4....85.3.3..7.4.1...4..16.....9........86...,0
3365,.5..8...6..2..6.....39..1........7.2...4...89....1....1.5..32..7.98......2.....48,0
