id,puzzle,difficulty
2377,.7....4..1..7......2...5.1.9...7.6......649..6..2.8...76......835....1.2...4....5,0
2378,..2..9...3.....1.6.4.....7...7.3.96...4......9..85.3......7.8.........3448.16.59.,0
2379,...9...5....46.2....57.2....8...6.1547.....8............68.9....3..2....7..6..4..,0
2380,........2.65...3..832.4..596....2.137....4.2..4.3..6...7.........9......52.9.1...,0
2381,......3....4....6.281.7..4.5.6..8.7.....5..1....619..3....9.8....748.1.........2.,0
2382,..6......5.....67.24........9.6...5.3..1....8..1..52..97...4.8...5.....7....63..4,0
2383,51.96.......3.2...3....5..7..5....1.4...8...6728...5..........2..765..3...6....9.,0
2384,.6....24......4.76.5.6.....7.18..............9867.1..3....3...2.......1..4.968...,1.2
2385,....9...5.3.75....7.2.............9.....4.7.1.43..85....51.2.......8.1.9..6......,0
2386,..46...1..8...........23..64.....6..16...7...9.75....1...896....1..3..4.3.......5,0
2387,45...36.8...6..35..7..........3..5.1..3..8....814..9.........242..8.61....7....9.,2
2388,7.9.3........6..5...6...71......4.2...8....6.32.95....5........6.7..3.......72.45,1.4
2389,...7..8..4.3.6....2.....3..124.......7..4.......3....2.....8.1..9..16..5...5....6,2.4
2390,.....3.....1..6.57..4.5.81....41.3...3.9...8......2........1..45.7.......28....9.,2.8
2391,.3.....79..7.9.6.45........8...2...........31.2...3..5...4.9...9...8.5....46....7,2
2392,3..4.2.1.7...6.3.......829..7....5.8.......6.459.8...78....16.9.45...............,2.9
2393,...824.5...7.9..8..2.....1..5247.8..89............91.....2.5......3..9.4..3....7.,0
2394,.4.8..1.........9...9.....2.....46....79213..2.......4.5.3.6....3...92.51.....4..,2.3
2395,...4...96..63.914..98.....5..9.4...7..7.5..6......1..4.......8.75...6.3...3......,0
2396,...3.......2.6..1..7...1....2...9.6...821...565...8...46.5...9...9.....3..7.....1,1.1
2397,....1.6.75...9...........3..1....2.64.5..7.93.3.......1..4...5..2..6..8...7...1..,0
2398,...43....6..........958.4...7..1..84.8..23.1.9....87..4.8.9...5......6.......2..7,1.7
2399,..4.2.85.91......76......1.72.6.5.....8..3.4..9....7...4.5.....8....19....7.9....,1.5
2400,.28.....5...8.5.3....4....271....3.63.....5.....79...825...69....1...82.........3,0
2401,6.5....9..439.81......3.6.......92..58.....3.7.2..4..9.1..2..4....7..........13..,1.4
2402,...3........6.81.9....42.6.8.....3.4..71....6.53..7.........5...46..3...18.....2.,1.1
2403,649.7..2....4..7.......3.5..8..2...1...3...68.7..5.....6....1.5597...2.........4.,3.1
2404,.39..4.....41...692.....5..3.........26..1...8....37.....8..65.1...........736.2.,2
2405,.....8..4..5...169.49...3..5.1.76...3.....59..2.8....3...16..4....4.......3.....7,2.3
2406,....8.6..1...3..8..561..9.....74.5...27......4.9.....7...3..1...3.4.8.....8.5...2,3.2
2407,3..45...9.2....1....512.48......7..6......7..8....6.3..91.7.......2........3....4,1
2408,..5...6...1.3....4..9....1.4.7.....36..43...8..........9..1.3.7...24.8....6...9..,0
2409,..3.......4..3..69.5.9...84.3.........1..9....9..17..5..724....5.......6...6..8.3,2.8
2410,..7.8........4.635.5...3..........9.....564..79....8.......134...67...8...23.....,0
2411,.....7......9.63815..3..........96..76.83..9.....72...3......1898.....2..1.5..73.,2.4
2412,3......41...3..5.....647...8.....9.2932.7...6.6...3........91.3....5.72..8.......,1.7
2413,78..65..3....7.....54.....8.6...98...9.....1.3.5..........5.9..2..9...34.......26,1.8
2414,7.....81..95....4..1......5.4...895......2...6.79..3..4..........8.2.6.7.3.76....,0
2415,....59...2.6......4...2.8.....87.34..7.......5.....2...49..7...1....3.7..27...519,0
2416,.4..7...6.1....8.92....35.15..2......3.1.8....8175.....2.5.9...854....9.6.9......,1
2417,...8..6..8...1..2..9.45.38....16.....6872.9..9.......75.2..8.....6....5.....3....,3.3
2418,..2..7..5...5..17...6...28.4.........3....7..7...86..9..12...3.3...........41.6..,1.9
2419,....3.....16.9..85.3.6.5.4...5..9..3..8.....1.7..52....53.....64..........14....7,2
2420,..2.1..4...84.37..6......95876.............5.3....72...4.5....8....7...9...1.2...,2.9
2421,....2.........1.8548...3..1.6...4..8.....2.4...36..1..5.7.....3....3.87...9...2..,0
2422,.2..987..3....6..4.4...168..61.......57...1.22..9.......623.......8.9.2.......5..,1.3
2423,3.478..92....4.8.6....5...7.....2..57..43....4.....9.3..59.....6..3.......8..5...,0
2424,8.3.9...4.4.6.3...96....5...97...3..5.....297.....4..8..9.8..1.2..5...8..........,2.5
2425,.62.3..1.79..........7.....9..5....3.7.6.......5..86...18..756....95....3...8.1..,2.5
2426,.....3.5..9.........1.6.24.86..34.7...7..26.......1...9.31.....5..4......8.....12,1.4
2427,6..3........29.4.1.......5...1..7..25....1...8.....5.77...4......9..5.4..8.73..9.,0
2428,..5.1.29.14...3......6.....6....1....2.86...57....51..8.....91...........1..4.5.8,2.2
2429,....4..196..3....5.8.5....4....2..3.769........5467.......3....27....4.....1..8..,0
2430,.8....5.1..3....7...72....9....7.98..25..34..49.5.....6...1........9.......8...4.,1.1
2431,......4..8...9...51..4...76.9.2.6...7.6.4..8..3..5...9....7.3.....3.1.....4...2..,2.2
2432,.7...2...2......9.8..6..4.5.......4...3.7.56.....4....1.......2.9.3...8..5...1..3,2.5
2433,...2....5..6.........89..721.5..9...3........7...31.4.5.8....26..3...1.....6..73.,2.6
2434,8...7.9...37.....8..4....2627...........8.54...91.3...6.38......2...4....9.2..6..,1.2
2435,25...........3......852..6..6.2..3..4.1..5..2....1..8.74....1........82....7.9.5.,3
2436,4..1..6...783......5..2.4.....9..........2..1834.6...528.........1.......6...51.3,2.5
2437,....81.....2..5.1....7..289.7.....92.49.....8......75.4....6....9....3...83..7..6,1.3
2438,.2...63....5.3....6...7..9......82.32..5...7..1..2....183....4.....9.7.1.5.......,0
2439,.....2..6.1.6..7..4....5...9.45.....1..9..8.7........2.....1.3....8.9....83..45..,2.1
2440,.9......6.1.42.3...3.67..........1.8..8.3..7....2...6..8...1...254.....7..1....4.,2.5
2441,....36.7....7....2.9....3..3...75........97.1.....2...4..2....56...4.8...8....96.,0
2442,...87.....41..6...8...35...........4.7.....51.194.83...6......34.......2..59.....,2.7
2443,.1.6...9..9.48..7......2.....1.9...57.3...9....92.64......7....4.5.....3..61.4...,0
2444,.....9...........68615....4....425.84...3..1.1..8.5.7.9......8..172.....2.6......,0
2445,18....5......2....5.98...4.9.7....5.4..792.6........1..31.8...........3.2...397..,1.4
2446,...2.974.7......9.....6.2.3..1..5...4..........23..95.......5..3.61.....8.5...6.4,0
2447,.7..9..1......7.....4..12.6..3..56.99.........42.1........8...3........5651...9..,0
2448,2..7...89..93..1...6...1...3....7..5.8....4.............32.6.9.5....9....2..4.8.7,2.6
2449,7..9.4.....6.2.....3.8..5..8..5791..6.......7..5..13..4.8............6....9..6.3.,4
2450,....3...66....42...981....3..7...61.....8...7..9......5....2..1..67....8.4...97..,0
2451,....8..2..4.7..5..53....89...3.9........24.1.81.........621..4......37..........3,2.4
2452,....5.42.........6.68.7....2......8...1...5..6.5.....2.7..168....98..7...4.....3.,1.8
2453,.2.81.....7.2.53..89...3..2....3...11.7..8.6.......2..356.....4..4....16....4....,1.8
2454,5...6...8.3...5...7.2.....389....2....67...8..14.3.6....915.7.....9........6.....,2.1
2455,..1..2.....6..87.......7.13.8..5..7.4...8..3....4.9...86..1.....74....955.9.6....,1.8
2456,7....185...83......2....6..18...4.......7.5.........3.9.7.....28..93.7.....2....4,2.5
2457,.7..3.......6.4..21......5.6.5...219.....83......127.....8.....236.41....5.......,0
2458,.6.....47.54..23..1....89...875....9.4...9...2...34.5....8......9526.7...........,0
2459,......16.........3.6.53......3.6981.41...5.........9.7.......2.5.487.6..7.6..1...,1.2
2460,.....3..23..9..46....864.9.9..5......26.9.....5.4...7.2...1....89.6...2.6.....3..,2.1
2461,.....4.565.92...1.4...59......84...2278..........9...5.3.7.......5.8.1......3....,0
2462,.....7.........18..42...6..6.......2.....3..92.916.....3...9.....7.215..5...8..4.,0
2463,4....27..9.....1.......6.2465.....7..972.53.....7...6....1..8.....5.7.3...8.23...,0
2464,2..1..36...3.781...8...9.....4.....7..7.31.....8.....3..1..46..5.....9.....75....,0
2465,...1......65..8.....34...796.......1.4.98....9....27..2.6..39........26.4..7.....,0
2466,..1...4.3....7..9....394.2..689.....3...4..72.1........2.....56......2818..5....9,0
2467,....2...5...1..........9478..7..3....8.6....392.8.5.....2.9....73...8..65.8....9.,0
2468,.8.7..3......9..4......6..2.45.....9.....7.6...2.1....9.8...45...7..9.3..3485..7.,0
2469,5.4..71......146.7....8..5...7.4...94.......82.39..7....182........7...19....1..6,2.7
2470,..8.........8.1..4.4.....1.......62..2.9...3.3..5.7...8.9.3......1.4.7....5.....8,0
2471,.9....5.3..2.1...66..9.3....7.4.5...5......1...3..17.5..6.9.3.431........2..46...,2.7
2472,.8..3.4..5....92.....16...77..5..........8..9.3.71.6.....946....26......9..8.....,0
2473,..69..4.8.896.2.1...7....5..7...35...68........25..1....5.9..6..2.3........76....,0
2474,4...5.......83.4...83.6.25.2.....1..5..2...86.17.....48....6..1.2..8....6..7.....,0
2475,..2...5..6....734.14...8.......1..7....36..2...8.7....2...39....6......49.......1,1.2
2476,5....8.67..2.....41.4...2....5.72.9.........1...5.1.764......38..........23...74.,0
2477,1...2.....63...5....46.8..7...71.2..5..8.......6...7.....24...3.58....49.........,0
2478,2...7...8.4...8..3.376.2....72..3...6...9...5..9.4....3......8...57...1......5...,0
2479,..1....3..7....5.62.6.9......37....8.4.....6.....31.7...2..74.1....2578.....1....,4.4
2480,4.5.....2..16..5.....91........4.12.............7.94......9......6..73..712.8...4,0
2481,37.5.2...........3.4.....51..4.978...1..3.........16..1.....79...68.............6,1.4
2482,..5..8....2..7.58...91......3...685.467...29.........3...6.5...7.2...3...8.....2.,1.8
2483,2.1..47.....5...3.........885.2..37.9..4.7.8..67...4..49.8.2....2..6..........6..,1.2
2484,.....2...7.5..9....9..3.........64...514...2....5...8...3....916...9.7..1..26...8,1.2
2485,...9......97.32.....1...2.7....69.4..4....5.9..2....7...63...5..7.5....2....1....,1.9
2486,92...........3.9..6.5.7932......21..7.8..5...2.......945...3..7...1.62.........8.,1.6
2487,......8......8.34...8.6.72.8......9..24.....161.94.2..4..6.9.....3.........1...37,2.2
2488,.678.1.........4..9.3..6.1....4957......3...68......95..2.63....3.1..25...8......,1.1
2489,67.4..2...18..6.4.....8...77....16.....7.9.....3..5.7...9.....2.4...........3.9..,0
2490,.3.1.7.898.....3.4.6....27....5....8...7...5.1....3.2..84.....3....39..7...6.....,2.3
2491,..3......7..49...52......67...7..5.19....5...8.43.2.9.58.2..6....2...........43..,2.1
2492,9......7....1.....6.4..53..7.......2..9...4....27.361.8..4....9.6....7....53...2.,0
2493,..8...3...7.4..1.8.3.2..9.....8...2..2.3.7.5...6.1..........6.35........3..14..8.,1.9
2494,....2...4.7....2..9.1....3.4.2..8..36...4....5....7.8..5.61...9......87...9.....6,0
2495,.6..5....7..6..9....4..75.6.....18..69...8.3.1...7.....8...267.3..5............2.,3.4
2496,5....68....7...4.1..8.........35..1....4...27..9..7...3....2......8..9....2.1..4.,1.5
2497,.7..9...8..8...1...5.6....2...54.63..1..6...9..78......2....3.6..673.5....5......,1.7
2498,......18..27........92....7..65.7.....5...8.....8.6.3..5...94.6....4.....917...5.,0
2499,..931...4..29....5...2..3.17.......8.....6.2..3..9....5.....6...68.7...2....3..4.,3
2500,..3....7....4.6....9..28..3.67.52.1.2...49.3...........719.......5.....8......65.,0
2501,4.....6..765.9.8..........1..936.....5............81.7.7...6.3.9.4.....5..3.25...,1.6
2502,...1.76....1....83.....9..5..2948....75......4....3.........7.8..6..1..95......4.,2.4
2503,.....8..4...637.....8..932.7..8..25.....5.....8.....76..3...4......7.5929.2.....1,0
2504,....19.....23......5.....2.7.....6.8.4...59...13.8......6....4......7...1....82.5,1.7
2505,.9...2........6..4..2...738..6.5.8.14...........4...6.9...4...38..6...5....19.2..,2
2506,..5..3..14..1.....1..965...6...593.....2....93........5......6....37.5...73.4...8,0
2507,...5.......2..1..94..62.8...6...4..5...8.9.4.38....6..61.4.......3...4..........1,2.2
2508,6.5...1...3.8..9.5.2..3......9..73.2.....1...4...58.7.....9...15..2.........1.26.,0
2509,.1...8..9.46.3.5....2.....42........83...2.6....7....5....43...1.....9........1.8,0
2510,..3.....2....5.4..91.27.......7......92..4...58..2..3.......1.....3.9.......4.7.6,3.6
2511,...9...5..75.3..4..4..7...1...4.....2.8.....6...6...8...3.8....8....52.76........,2.6
2512,.4.7.8........5...1..2.46..72.8............3..38..621.......72.6..93.....7......3,1.5
2513,..7..9.8....83.........76.18.31..4......2..1..95.4....4.89...2.........7......36.,1.1
2514,....5.48..4..391...8...7........38.1.3.6.4.2.2..........3.2....1....5.9..67......,2.5
2515,3...58..4..1.......5.73.........6..8..93..76....49....7.....3.2..3.2....81.....5.,4.3
2516,5.2.4..8...89.3.2.9...7....74.....65.......9......27.......4..21....9....5....8.3,0
2517,....6..8.7..8.42..8...3.9.79......7..2......3...5....1.4..7...6.83....1.6.79.....,2
2518,..1.86..78...9..1...3....4.......7.6..5..1..9.7.3....4.....5...91........2..3..9.,2.7
2519,.76.....9.1...9.6.....8...3.6.8.2........74..5........12.75.6..........48....179.,1
2520,.7....5.2....17..98..........3.82.1.1.7.34.....2...4.6..98.31..6...........5....4,1.1
2521,.3.......9...57.1.1..8.26...13..6..2..2.35...7..........5.8..41.6...1..8.....97..,0
2522,..5..14....78.....43........2.3...7....2..16.5.87....2....97.5..4..6.3........2..,2.1
2523,....4..2..17..5...4.37......2.....1..6..2.7...71...83...23....1....8.3.....5...6.,1.4
2524,.79...2.8.8.7......5..3..76...8.64.15..2.......4............54.8..49........13..7,0
2525,64...7.....2.3...7.3...29.8.8....3....7.9.61..2.1...7...3....2.....5...9.9.7.....,0
2526,...2891...1.....57.2.......93..2..8...5.....3...5..92.......5.4...31.76..8...6...,1.2
2527,.49.....1..69.45..2.58...9.65..1....7....2.1...4.3..........3.....3.8......1...59,1.9
2528,....2..1...1..7.283..5..9...4..5..9.....83..5.9...68..9...14...2.8.......6.......,2.2
2529,.4.......9.7.3.8.5..8.96.2....8.7..4....2..6.5..3.......96......5.....9..3....182,2.1
2530,1...9..2......38.5.2...6...7..3.....6.3.5.9.......8....8...97....2..439...7......,1.4
2531,.......7.48...19....5...463.2.4......57..28.....6.8..52.89.....9....37.........3.,0
2532,.......147.429.8..9...5.3...7.......4....2..7.5.....3.8.392.4.............543....,0
2533,.2...........491..4...35....1..5...29..3.2..7.3.6.....6.....4.8...9..7.61.2.7.9..,0
2534,..2.8.....9...7.6...6.2...3.7.8..2.5.....1.......5.71.4.......1.61..4.8..5..96...,1.7
2535,.7...2..9.3..4......83....2...1..6..9...2....61......5.......7.1...7.24..5....3.8,2.2
2536,.5.........4.9..1...6.4..57.....98.4.6....2...83.5...6.7.3...2..41.75...6........,1.2
2537,1..72.5.6........7...6..4....631....74.......29....3..6.9.7...2..7..1.9.4.......8,0
2538,.9.5......6.94.3.5.....8...7.5.1..6.1..3.258...9....2..7............3....81.6..59,0
2539,...32..9.7...4.86..6......4................512.18.4..353....1..1.7..2.....8..7...,0
2540,....7..23...4....6.......8..93.....5.182...9...5.1....9..5....8.3...95......6...4,2.9
2541,...8...2.4.....7.32.......6....435........9.4...612...3891.6....2..5.....5.7.....,0
2542,1.2..65.....29....6...8............6..1.23..99.....8..7....5.13.....8.5....13..9.,0
2543,..3.....2.1..28.6...647........4.2.83.8...9.1..17...4.4..9...........5..6...5.3.4,1.6
2544,...6..527........1.8..3.....7..584.....4..2.31...7..6.6.5.......92....3....76....,1.4
2545,19.....8..6...1..35......76.....34....2.4.......5.7.399...8..........8..4..256...,0
2546,...2..8...3....7.9..8.6....5...3.48..9.1.......46.........1......65.8931..2.....7,3.3
2547,6....135.38.5...7..2............5923.19.....8...........23..1.6..684.5...4.......,2.5
2548,76..9.......38..94............27..61.....32....4.......8.6......27..835.3.5...6..,2.8
2549,.6....4.18......2....6.7..8..3..2...1..3....47.4....8..........4.1.3.9.2.9.54....,0
2550,...4....7.5.....18...9.365...4.8....2.1....4..9.1..7..............326.9..6..9.1..,3.2
2551,..8...........5.922.7...8.1..6.......8.143...4.9..2....9.2.7.......815.4........3,0
2552,...6..57.8....7..1.5......82..374........2.6..8...17..3....8.9.........51..92....,0
2553,..1...5.3...49...2.6......1.1.........4..2.87.78.6..3.3....4....5..8.......3...9.,3.1
2554,..6.7...8..8.....3......4...417.....8....9.......43.2..5.......3...287..1...6.24.,0
2555,..56......1.3...6..8..4....6.89....7.3.....891..2...548...364..5......7....42....,1.8
2556,..2...58.....7..1.3...5.4.6.1...4...9....3..2.25..........62..4...7.1.9....8..3..,1.6
2557,9...84..7.41.7.5.6..7.........1259.......8.1.5......2..56..........9..83.........,1.1
2558,.1...36..92............8....79....38...4..7.....8....4.3...5.6958..1........2..4.,1
2559,..4..........7.8.553........2...6...1.9....3..7..182....6..1..2..1527.9....4..5..,2.7
2560,5...9....123..48...4........98.5...2...1..7.6....69..........38.....5.1....912..5,1.7
2561,.......7.....81...6.....459..5.......6....2.439721....8..9.5....3..6.8.2.......1.,0
2562,...6..7.......4.3..4..81..2.569..2..2.3....4...1.45.8.....5...99....6.....8...3..,1.1
2563,.6....147.2...5..33..4...8...9......85.2........684.3.73.....2.....7.9..........1,0
2564,....3.....512...6...4...1.29......358..9.2.4..17..4..9...6..8.347.......6....3...,0
2565,..3....61...........8.7.....1..968..4....5.....6..32...3...1..98..2..5.....8..6..,0
2566,9.....1..4....5.63...23.......18......4....3..5..67..2...8.9......6..7.5.2.....96,3.4
2567,...5....61.....89.68.9.4.7...86.532....7....84......6....1.....7.....1.25.9...4..,0
2568,8.....17....9.8.......1.6.2.....32...9..........6.154.35.2...6...6.4.8...24......,0
2569,5.......4...618........27..3...6......71..4...8.7..9.165......9..4.........435...,3.2
2570,..7.1.....9.4...57.5....3....62.941..8......54......2.....2..3....3.5...84.17....,3
2571,.19.....5....2.46..2.1...3..53..4..6...3..7..4..5..........6.8...2.1.9.....8.....,0
2572,5.....3...8.9....4....526....4.7.8...7641................7..49.3.5.....8.1....5..,3.2
2573,2...8....3...6.47..4.3.......5....1..3..59...9....4.8....51...9.....8.3.578......,0
2574,..6..8...8....97...1....5.......6.7..68.....2.73...1.4..5..72...8..624....4.5...8,1.9
2575,..8....2.4.6...95.9...3......7..3...1..29.....2...61.8..54..6.....8.9..........15,2.2
2576,6...8...21......9..4...1.3..6.7.9..1..8.6.7..........97.9...3.552...6......8.....,2.4
2577,.3...64.7.....2...52....8....4.1..6....8.72....3.6...985.1.......1....9.6........,0
2578,.5.....48...3.6.7.....8....4...7..5..3...2.6472.1.........3598..6.9.....3..4..5..,3.4
2579,.29.54......7.........26.....63.2.187....9..........6..81......5.....67.....139..,2
2580,......592.9...........14.7....2.....14..7.....3.....41..3.6.7..4.9...3...5...3..9,0
2581,3.56....7..8.5.9.19.....6...9...57........8.6...91.2.....5....96.23.........8..2.,2.8
2582,64.8..7..8.5.....6..1.9....3.8..4...1.....46..9.58.........5.2....1...3....4..9..,0
2583,.......1.1..82.9..57.9...2.....4..5.4.1...87.8.6.3.4.....7.......9..3.8..8...93..,0
2584,64..............1.7...546.....4.9.6..9..7...38.......1..6..5..9..9..7..8.1...345.,0
2585,.675......2.8..4761......2....6.3.58..3.52.......7....736........4...1........84.,1.9
2586,64..........5...79....185..2..3..4....1..4...95.7....2....5..2...7..9.8...8.7...5,2.3
2587,.5.87.12...49.3....3.........81....712......8....4........8...9.47..92..9..6.....,0
2588,2....9.1..9.5.6......4..3..7......3..........3.416..2.......5.8.1.9.....86......7,2.8
2589,..3..48..72..........2..43...2...5.......3.28.....8.1.19....3..5...6......6391...,1.4
2590,.............1.9.....4...252.3...7..5..2..1...98.4......29.8.7..3....5..8.1.74.3.,0
2591,.........5...79.6..63.2...57.65.4..18......9..4..1.....9..4..1...19.6.4.......3..,3.3
2592,4.......5...29..17....6.8.........3.5..1.....71.3.8..4...8.9.....9.17.6.8........,1.5
2593,6..9...5...94.28..3..58.9....5..1..77.8...31......7.....7...5.....2....6....49.2.,0
2594,.1.3.7...8...2.3.4..79...2........63.91.........79...81.....6...46...8.....8.12..,0
2595,1...3.2....7.2.....5.4..6..2..7...5.973.....1........9......84..1.8.9.....5..7...,3
2596,9.3.....7..7...4...2...4.......7.....12.38...7.812.9..8653..........1.5.3......8.,0
2597,.......922.....4...4.5...1.5...12.7.8...57.6...6.8.....9........7.1...5.1..3..2..,3.1
2598,2...3..76..72.......5.1....1....8.9.....6451.....57...43.6..7........9.4.6...1.3.,0
2599,1.7..9.52..47..1.36........7..68.5........6...2..............9...1..23....29.4..1,0
2600,..14.23..8..6.......9...2....2..685.9....34...8.......6.4.9.....3..1....7.......3,0
2601,....5..1.5894...6...4...3...........92..7....831..2........86.535..9..........47.,1.8
2602,..5..86.......4.....276314...1...234.781......4........9.....8...79.......4....7.,0
2603,..1....93.7......558..19.....6.24.1.....5.....2.1..54.2.98..7......3.....48.....2,2.2
2604,...1...24....9.8...367.....35........8....97.4....83.154.......7..9...........29.,1.8
2605,82..67...9...8...5.5............46......9832..78......5...127...4.......7.....4.8,2.2
2606,3...4......6..725....2...6...7..5.14....7...8.1..2....7....6....85.......4....39.,0
2607,.75.43..1..2..8....4.....2....4..........6......9...855..6..4.7....92..816.8.....,0
2608,....85.7..9...6.8.3...7...9........5461..93...5..1....2..........62..13..79.4....,2.8
2609,......84..6.7.......2..4.5..89.31.2.1.759.4.....4.........4....35..........2.83..,0
2610,.3.....95...4.3....72..13.....7.2..345.....7......65.....2.....6.59..4.8.......52,0
2611,........8......6.1...2...4739........726.19.4..8.2.....291.4.6..8...2.....65.....,2.2
2612,.4.5.......8.9.3.......8.1..87..3........9..4..2.8.7..1......26.........39.6.24..,1.7
2613,96..8.7......6.....21....535..34.....43.7...6.......9..32..49.8............1.6...,0
2614,...8..16.2.....9.7...5768...8.9.7..6..5.....9.1.........3..8...4..3........694.3.,2.8
2615,.....7.......642...1...954.8......57...752....6.....9....1..6...2........34.8....,0
2616,......9...2...1.4.38............8.3...563....9.7.2........6.7...4.5...8.7....91..,2.7
2617,.4......3..9...4271.8...........67..59..42.....31..2...8.52....4..39............9,1.6
2618,..5.7.4...8.5...1...1.92.6.21.8....3............4...9..3.2......6.....8..54.1....,0
2619,.6...9....48.....7...5.3....9.4..68...216...........42.51.7.8.....31......4....21,1.1
2620,..83.....1...48...2.5..6..4..28....54.......1.19....4337....2...5..........6.3..8,0
2621,1......34......1..9..8..5..7.9.4..........9.5.863........6.2..3....34....48..7..9,0
2622,9..7.85.1.2......6....9........74...24.....3.3.5......87615........3..5....9..6..,2.4
2623,......3.4871......6..5..72.18...56...5.7.39......9.......4..8.5.14.............3.,0
2624,.4...1....7..2..3..8..6...9...5.7.....7......2......64.6....1......84..2..1...97.,1.6
2625,4...37......16..986..5........4.......6...18.2....94.7....4....12......9789....5.,2.9
2626,6....4......38...24.....3961.4......5.6...42732.9...6....1....4.......3.9...37...,0
2627,.2...4...3.5....9...4...81...8..6..21...8..3...243...84..2...7..7..9...1.....7...,3.3
2628,34.5.2..6...7...1.....3.....21.......648.13..83......7.9...6.....7......41..9.2..,3.6
2629,.6..2.4.39.8............76.65..4........5.....3.9...152.........4.3...2...7..81..,1.1
2630,87.1...3....34.2.........6....2.79.....83..5.91...........6....6.7....21..2......,0
2631,..4.....65..3........7..38...12..5....7...83.3..6.9..271....9.5.8.1.5............,0
2632,.5...8.63..4...8.....9.7...28.6...37...5..2.....8.....9...14...3.6...1.5.1.......,2
2633,5..1.....7.4.......625..43..1..8....3..21..5......9.....69.....4....6.....9..53.6,0
2634,9...5..6....9..241...634.8...4.865...5..9.1..37...1.....7.........3..6..16.......,0
2635,7........32.8....5..1534..9......5.....2...87..21..4...679...1.2.9.4........8....,0
2636,3...2...6.6....452.....1....3.64.719..4..7.....5.8..4..5.....2....2.35.......6..8,2.2
2637,.....2...1.7.3...2....1..5...6.....978.26....4...5.8..8.....375.5.....1....9...6.,0
2638,3.4..7......32.7..6...19...1...8.....8....17...2.41......4.......7...8.9.....6213,0
2639,........9.2.5.7...3....2.6.9....36.5....4.2.....7....44...369...8.9.57..1.5......,0
2640,....1.9...8....36.3.1...28..9.6.....1.6.8...9..43.....5..1.2..89...3..76...9.....,5.1
2641,.....2...6......93.3..5847..2..71.59.97.3.8........73......5...5.3.6...........2.,0
2642,..2.5......7...48.3..4....92.4...3.....1.......9....15....175.3.......4.85......7,1.9
2643,..1.3...83...4...6.86....938....46...9........7...92..71.8..........6.....27.....,1.2
2644,.....238726......1..7........3.6...29..37.......1.56..5...9.1....92...4.84..3....,1.9
2645,..7.2...6..35..........9.7.....3.....69...1.3.5.7.2...1....8..5..83..........564.,0
2646,1........72...4.3.....35....3.....62...7...8.56.....7..7..8..16.....9...89.31....,2.5
2647,1.......7.39..2......6...3.......5....3251.98.4...6.13..1.9..85.........4....87..,2.3
2648,..86...1......3.2...3.15.4..92....8...1...7..34....2.56...9........469...8....47.,2
2649,..84.....61..........3.7.5..3.....4..6.89.23..2....8.95.......1....7.6.....2..4..,2.2
2650,.7..2.3..1........6.95....29.....67..2...9..4418....9....83.7..3..........7.5.8..,1.8
2651,.9.8...518..5..7...2..6..39..7.....6........2.4.9.6........7....536.82......93.8.,1.7
2652,3..4..7.66.2.....19..5....2.8..62.3..1...........89..7......16....9.4.......7....,0
2653,......5...76........3....6....2..1.5..5.482.9.9..1.34.1....5....47.26..3...8....2,0
2654,.......4...7....2...53.468.9.3..7....7.........46......8...97.14..7..3....25.6..4,0
2655,79.6.....5.3...7........18...87.2...93......8..59.4.7...9..........4...91....5.32,0
2656,.....7.826.7.9.5...49...6.......3....5.2..74.3.8....5.2....946....76.......1.....,0
2657,..6...2.5..8.7.6.35......4.16.7.......2.487.............3.....9.2...74.8.9.6.1..2,0
2658,9...2.5..2....5.1....98.7.6.435....7....1438.5..8.......1...832............24....,1.8
2659,...3........6.8.3..4......95.....1.3.9...5..2..8....9...3..2.1...571.4...7.....2.,0
2660,.8..5..........3..5.1..8..6.73...5.2.6271.9......8.....2.8..........4.1.9...6..7.,2.3
2661,....39..8...5...3..51....4..4.8....2..6....7...849.5..7....26...9..6..........3..,4.6
2662,....4...8.....59..8..9..53.9....4.5..78......124.9....2....3..4....2..7.....71..9,0
2663,6....8.9...97.4....27.6.53.......76..45..9..1........5.3..5........82.....14..6..,1.4
2664,.5......3....31...8.....45.92....7..487.2.3......8..29.768....2...163.........8..,2.9
2665,.6...1....1.34...9.34.2...5...6.9.8...145............2......6.1..2....5.87.....3.,1.2
2666,8732...1....1....59.5......4...7...61.2.............98........1.9..5..83..7.9.6..,1.5
2667,......85...17.....2....6....8..3..721.6.5.....9...8...8.....6...234.......4....91,2.4
2668,..4.....6...9.7.....3.68.9........1.5.639.4.2..8..2..98..4...7.4.2..5..8.3..2....,1.1
2669,68.2.....3.......1.2..8.....5...6..489......6....9......9.3.....7...42..2.8...7..,1.2
2670,5....4.....6...8....1.8..3.7.....35...26.........3...92..7.6.....8.5...7.6.......,0
2671,..3..27..8951.....2........5.4...8.9.....96.17..31...4....6......8.53......4.....,2
2672,...7..2.8.....5...23.......3..9..1..61...4.72.5.......7.5........187..46.4...2...,0
2673,91....8....6.2...1.2...7.6....28.73.1..3.592.........6..8.......3..582.....7...9.,0
2674,.3...8..5......67...6.31...9..5..1.....2...486...7....2...56.........3.4.78......,1.9
2675,3...1....1..2..5.6.9............82..46.3.7...2.........2.9...4...97..8....85.4..7,0
2676,...824..7.9..7..1......9....7.9..8.3.....52...8.4.7...9.......8.42.......6..3..9.,1
