id,puzzle,difficulty
1666,.8...72.5...4.8...4..9...1.26.....51.7....8.....17......5..3..96...........8.6...,2.2
1667,3...5....1.8....39.79.....4...7.4.8.....3.65.8......7..4...7..6.....539...682....,0
1668,..8.....1...4..9..2...1.3.......3.5...5..827.4...9........7...66.2...7..3..9..18.,2.9
1669,....7..1..65........3...569...95...684.6.......6.139..52.......3....92.4..4......,0
1670,....5.3...46.....9.2.9..1.........9..1......63...64..1.6..4..1...5..2...2....75..,1.8
1671,.......71........55....64....21...98.8...47..3..5..6..81..9........1.....7...3...,2.1
1672,......1......41.2.9..7..58...2.96.......5....67....89.79.48...3...........4...7.2,0
1673,....5.....6.3.2....1..7..2...7.691....98...4...3......8..49.37.7......1......68..,4.2
1674,..2.9475....5..32...1.....6.3..4..6....3.......5.78.3..4..51...78..6...4.......7.,1.1
1675,......54.658.......1.....7..4.1..7.....4...23..6.3.....9..6....2...1.8.77..29....,2.8
1676,4...2...83.6.........9.61...3...1.649..4...71.............38.5.2..7...8.6....9...,2.9
1677,7.26..3.....2......8..13.....4.2..5......8.17.5..67..9.2....9..5.3.7....6..8...72,1.6
1678,.......262.98...37...1..8..598.32.7......7.5.6.........736.8............8...95...,1
1679,649..5...3..8....7.........9....41..8.3...56...578..3.....1....52.93..........3..,0
1680,.7....642..5.1.....6.8.....6.9..3.....8.....47..59...63..2..4.....65...........97,0
1681,..6...3977...9..2..1..........73...9...68.1...4...5..2.3..4......5.......9.3..8.4,3.4
1682,..52639....2...36...7..51....84.9..7.5..7....1...36....4.......2......54...7.....,1.3
1683,......8.1.6...4.....15....68....2......8357...7......5...37..64.162...7.7.....9.8,0
1684,......8.2...7...3...2...9...87..65......4..7.31.......67.5....44...62.9..5......8,0
1685,91...3......1.8...3.5..2.7.4.6....82..8....56......7...7.9..8...6..3.9..1.....5..,2.5
1686,51.3..4......4.36...7..8.......6.9.1...4.5..........8434..8....12..74.....85.....,0
1687,...78.3..6.9...........1..53...1...7.6...8..2.2.345.6...8..35..5..4......9.......,2.5
1688,..3.6..9.6....3.58...2....41..4.6...4...5...7..5..7.6.3.4......7..61...9.9..78...,0
1689,.7.41....8....3.9.....8.4.......68.35.....27....7..9...3.6.4..2.2...9.8.7...3....,1.4
1690,.6...329..25.1...83....5...9....14........1....176..3.47.....69..8...........9...,0
1691,........2.47.638...32..4..1..6...15...5.9..8....7..4..7...4..2..64.2.....5....6..,1.3
1692,...81....2..7.........65.419.8........6.....7...2.4.5..436.......1.......8...3..5,0
1693,.9..6.78..1.4.3....4.7...5......6..7.74.5....5............3.42..591....88........,0
1694,......57....5....9.86.9.....2.18...393..........4.....8.1..64...6.3.........42.8.,0
1695,..6.74...1.......57.8..6.....7.4...9.....2..149...78...34.5.....8.........2....34,0
1696,.....9......6..41..1.....9......6..2.4..9..8...9...7..37..6...15....3.4...6.45.2.,0
1697,7.4..58....1..8....8......2...1.9.3..6....7.5.........8...3.6..1..4...5.926......,0
1698,4.95....7..59.6......4...3...7..2......1....3.8.....1...6.1..2..1.7.........498..,0
1699,..9....5..1..5....7..4......7...3.148.5..1.6.......3......16.3..9.27.8....2......,2.2
1700,......863..2.......31..8.5......23.49...7......8.5.719.43..6..1......5..29.......,1.1
1701,..72.......5.....81..4...6..7.95.6.......74....8.24...9..8...566...1...4....3....,0
1702,2....8...65...1..79...3.5....6.47.2.....5.4....8.....3..5...94.......6..12.......,4.7
1703,.76.....15...4.6..1...6..98...7....5.6..........3.842.....8...9...5.....89..31...,0
1704,7.5.....1..3.....8.18...9346..8...9...9.5...3...9.....8......76.2.6.4..5....83...,2.6
1705,9...4...5...16...86.7.......4...73..8........1..2..9.6.3....5..49.3..6.7.....2.9.,0
1706,3..1..78..5.8....3...7....48..3...9...9..45...1..2.8...4759.........6........3...,0
1707,..7......3...5..9.614..7........893...6.7.5.25....3..1.8.4.63..7.........4.......,0
1708,.67.....2...5.9...5..4....1.5.....2....7..1462....8...7..8.4.......9.3....3...914,0
1709,......71..2....9.3.75.....2..7..8.......54..........65..15...2.9...6..8.8..2..6.1,1.7
1710,8...369...6..2..5....4..7.3....9...7.16..2.8.......4.....5..1.6.5.....7..3.1.4...,0
1711,..347......2....4...1...32.1.....59.....612.......3..77.6.4...8.4..5......5......,0
1712,25.4......1..73....68.....1....8..12..2..9..6.9.2...8...472.....8...1.6...5......,2.3
1713,...1.72.....8.........9......498...2..64...51.87....4..4.6...7..5...3..4......58.,0
1714,..782...31...7......6....59.9...453.4......28.71.8.....3..9.6.2...7.2............,0
1715,.....45...71...6...6...7.49...91...8.........9.6..3.178..4...2..3...67.........9.,3.5
1716,5...1.8.....4...5.3.6.9..7...4..5...........2.1.7.4..8.398...4.......3..7......95,0
1717,........93.52....61.....27...4.......1..68.9.....3.4.5...7...1..7..4......3.52...,2
1718,...6..1.76...2..3...913.26....8.........43.7..9......83.4..7....1.....2...2...5.3,0
1719,..6.....8.....8....917..6..........33..1...2.5.2.7.....67.1.4..4..3...7..2....5..,2.1
1720,........3.1.7.58...6..4.1.2.52...39...3.164...........1...9..2.9.61....55.......4,0
1721,61......82..1..35....4....6.4.3...9.......76....57......2....7...3..7.1.1.8...4..,0
1722,4.....6..92.....3..3......8.....6.....75.....26.19...5..52...4.6..7.45..1..6...29,3.5
1723,.1.....3......1......76...53.9......2.....89...54.2.....7.58..6..32......9.6..4..,5.3
1724,5....1.....3..786.........1.7...6.2...5.1.6.9.8..9..4.9....8...831..........2.79.,0
1725,...4.........2..7.48......3..1...2..67.3.81....8..4....6.......5...8.3.6..49.1...,0
1726,....8..6...8.67....294...75...3.4..954...6.....3.7...1.1..3...6..4......35...9...,2.6
1727,.9.....63....6.512.....297.6.2....819....1.......487....4....3..8.35..9..........,1.9
1728,.6.1..5..4......8..9...4....4.8...1..21...7.5....1..3.....87....3.2.5..7...6....9,1.4
1729,.......63...6.5..2.7..9..545439......16.4....2...1..............5...1.2...2..794.,2.8
1730,.6.3......8...41....25....9........2.3...5.....4...9.192.63........8....1.7.....8,1.8
1731,..6...2.54...5..1...2...9....3...8.4....37.5...8.1....9..6.......5.89...63.2.....,0
1732,.....498..3..7...1.8.....2.6.......2..315..6...9.4..7..9.58....2176..8.......7...,1.6
1733,.7...9.2.........78.96.......7..31.........6.1..8....49....7.15..136....4..2..8..,1
1734,.......8.......52..16.3....3.2.....5......87.47.9........5.941.64....3.7.....6...,0
1735,...........39.7.2..8...1.7.2.......5....8....915..3..6...5.9.3..3...26...7..1...2,0
1736,.....132...7.8..5.8.2.5..1..........7.....93..547.8......3......814.........69..4,0
1737,.8.73..6.6...1.....9..68.......892.4......5.1.75.....9.....21....8.9...67....1...,0
1738,9..2......5......2.2.1.37....6.4.1.7.82.....5...3.6....41.........7.....79.4..53.,0
1739,9..2............3.71.9.6...6..38..5.......9.4..2........6.7..1......2...87..95..3,1.6
1740,.8..45.1...3.7...2.2.......6.2.5...8.1.6...3...9.....1.....8....95...3....7....46,2.2
1741,..5...64.2.6.8...........2...7.56..14.3.71..5.....34..5.1...7.8..93...6..........,2.2
1742,.43.198...8.7..4...69.....1....23.489....7.....16....32.4........7.5...4.......3.,1.1
1743,...2......3....9....59..1.8.....9..1..7...43.2..8....58...4.....91..8.7.42.......,0
1744,..91......513.6........8..6...4..3...76...59.....9.72...3...1......29...4..7..6..,1.4
1745,.82...5144...82...............6..981..814...2...5....3....63....2.......7..9.....,1.2
1746,...3794....2...3.........1.2.1.4..7........5..4..3.2.893.2.5...7..9...8...8......,0
1747,..3.9.......6.1..2....53.........3...9....4.76...879..1.69..........5.6.95..7.8..,0
1748,..4....395...8.1..73.1........4.9..23....64...........9.6.4...7...96.5...25..3...,3.2
1749,...........5..3.8612......5.......9..413..62.2.......4..8..54......96.51.394.....,0
1750,5.....318..7..3....16..2..9..4.6.9......3.68..9..14......8........9...26..5......,0
1751,5....6.377.9...4....83....2....4.2.......8.4.6.......8...23..7.47.....9.9.....8..,0
1752,.8..79...46.5.8...25.....3.7.2...9...1...78....5..........8.......9....5....46.83,0
1753,.4.....6...2.....1..8.72............6....5.98597...6....5..8....74...2...1.72....,1.4
1754,..94.7....3...5..1..5.6..7..8..54.2.....9.........8..6..7...9.......2......3.645.,0
1755,.......868.9...7.4.4.....3.7..8.........2.6..21.7.3....26..4...5.....2.....6..5.1,0
1756,.9...5........7...86.3...2...3.42.97.....81.....6..2..21.........9....7.7.81..43.,3.2
1757,..12.........3957...986..........2.6.9....1.7.56...9..64.1.7..3..7..3...3....6...,0
1758,.3.8........6.7..1.12...7.....15..6.4....3..7..8....5..9....1...2....4.6....4..7.,0
1759,3.....7...952..8...8...5.2...1.3...4...8....6.2..1............9.7.389....1.....67,2.2
1760,....9.5...46..392..2......45......97...1....8.9.63......4..1.....9...8..7...24...,0
1761,.....9..1..5..8.32.3...14...2.....9....29.3.5.1...6.2..6.8......8...59..3....4...,1.7
1762,95.6.42...62..8.....3.....5...5.....67...2.1.3.47.6......1.3.9.......7534........,0
1763,.....326....5....83..4.1..71..7.6...84....12........35.2.6...1...4......78.....9.,2.2
1764,7..98.536.......7......5..4.94......63...1..5..743........1...7.....86...4.36..2.,1
1765,7..82........61.3..1...3...9..2...57.51...6..2.....8...8..1....5.9...4...4.5....8,2.2
1766,......8..13..97....9.352......4..31.....3..5.6....892....6.94..94..7.........3...,0
1767,..56.84.2...4......8..1...6.7...4..1.2.38.9.....2..6..1...6.....37...2...6...98..,0
1768,.21....5..5.4....87.....1...1.9.3.........8......1547...85...43..6.8.7...........,1.1
1769,.1.67....5.3...79..8..3.......38.4.....2..31...876..........28.7.4...1.5........3,0
1770,..58....9.91.7.......3..8.......8125.3.....4..7..2.6.....4..........9.1.7...5...4,0
1771,.92..4..36....3....4...291.8.54.1....6.7..5.8....3......9...3...8..1.6..13.......,0
1772,47.....32.2......9..9...1.....8..4.6..8..2.....5.94.........82..81..3.5......5...,0
1773,.1..9.........8...3...6..2.7....3.89.3.2...1....98......7...6.4..5.37...82......5,1.3
1774,8.6...5....4.....2...82.1.3..258........92........6.1.15...98........3.4.7.....9.,0
1775,....415.8.....3...89.....4.3...1...6.294.7....45.......6....27.........3..75....1,0
1776,..5.3.......5...1.42.....5...8.9....3..7..2.........4876......2.4.913....5..7...9,0
1777,745..8....1..39...9......6.....6...8...1...93...5..62.2.1...4.....45.........3...,0
1778,....3...99.7.8...5.56....8.4...2......9...1.2....5..341.5.......8.....4....167...,0
1779,....9...698...6421.2......8..7.2...5....3..8..6.4..1..4.2......71...4...5..3.....,1.3
1780,.........4.51...3.8...9.......964....2..3...854....36.96.....17..1.....4...5..8..,0
1781,7......91.65..12......3..54.4.7...1...82...3...1.......3...7...5.9..687..........,0
1782,..514.....8..7...1....32.6.4.8..5...2.1..3.86..........3.2....9.......4......67.2,0
1783,...6....536..........53.8..6...7..19.1..2..8..7....6...3.9.....8.......2.2..8.47.,3.6
1784,..3......6.8...1.9..5....7...6.1.......9..8.5.49..6.......7.....7.2...8....15..96,1.5
1785,19..78....4...........6.87.......98.9.....2.1.65.........8.......7.....22..439...,0
1786,5.97.....13.........7381..664..2..38.........3.....4599.18............6......4..1,1.6
1787,...36........72...45..........63..1...27..5....9.......8....64...1.9...29...8..31,0
1788,..48..2..712....9.....5.......6..9.......3.5.....91.46....2.1..1....4....9.3....8,3.1
1789,...2......8.....9..278.93......54.....6...21..9.7...4....9....67.3...8......37...,2.5
1790,.9..61.....8...2...6.2.4......1.6......3..78...6...94....4.2.......9.3..71...8..4,1.4
1791,.........4....8..6..5..9.....8.72.6.3......1...95..23.7....5.2.....8.7.18.2.3....,0
1792,......2........39.....7..6...48......38..2..5.6.9..1.42...59.......1.5...764.....,0
1793,.2.....4..1..68.59.5....3......9...8..7.2....6.3...7.5...64.......8.7........2.1.,0
1794,.....9..3....78.4..6..2......8...5...7...29....59.3....975...2....2.......1.8.75.,1.1
1795,..4.7.9...8...16......2....5.........6..47.513....5..97...6....6...9.8.4.3.1.....,0
1796,2.9.8..........7...46.9..219.281.3..8..4..9.6....3........4...7......6.841..26...,0
1797,4.......58.6...4....7...13......6........82791.4.5....6...32..7..1.9....5...6....,3.3
1798,....6.5.....1.2.6.....3....69..2.....3.7....51.8....9..1....458.52...7.97.......3,1.2
1799,3.2.4..58...79....7.....1.....46.........85..8......41...8......3....61..6.52.4..,0
1800,.....498.3.4...2.7.6..8..5.....7...4...8.....72.1.....1..5.7.....2...6..45.....1.,3.5
1801,6.1.7.39..8..........5....28......3.7.....5.8329.......3...842.....4.......9...63,2.2
1802,.5.26...........26..18.7......781.42...........2....9.......45.8....3..7369......,0
1803,46...9..2.18.3.7...7..4.3....23..1.5....6..3.....14...7.......8..1.9........83...,1.7
1804,4698.5..78...........4...9.97.1....8..1.2...438........1..74..2.......7......3...,0
1805,3.2.....6.......8.......2.3...4.....8597.31..6...1..5.28..6.......54.....96..8...,0
1806,....867.5....2.....514.9.384....5...597...3.........76.......4....8.2..1.1.......,0
1807,....8..954..3.......35..1..56..9...4..4.........2..9.....74..2328..6...1......8..,3.6
1808,..9..6.4.5..37........2.7....62....1..54.7.3..32.5........1..64.1...95...97.....3,2
1809,...3.96...7.........8...45...46.25..9...........7.4.9...7.3.2.41.........6.17....,1.6
1810,....94...2.........37.85..17.29...3.6.....1..3..8...75...5.3.6...5.....3...71.2..,0
1811,...67..1.3...1...2........6.98....4.7...4.2..42.531.....7.9...5.358....7.........,0
1812,.....8.9....34.2.1.........1.3.6...4.4..2.5....25...6....1..3..........7374....19,1.1
1813,..7.....8...8...6756.....1...137...9.7.4......9..28..3...1...959.4.3.....2.......,1.5
1814,.2..3..679.18....4..7..4.5.89...2.3.....7..1...3......6..7....5.34...9.........7.,0
1815,.....92....738..91.3..2..86....78.14.4..9.3.7.7.......2....6....9..4..6...3.....8,0
1816,...9...5.2.4.1.....6.37...2..2.5.3......2..9.69....8....9....7..5.....8..8.4.....,0
1817,.3.8.....5.23.6...8.......9......6273....2..8.5...1....8.9....4......7...952.....,2.2
1818,...3...26....46.....7.5.....8.....59..68.7....3.....4...1....7..234........6..4.3,1.4
1819,..6...2..2.....3.8..7..3.9.......9.6.4............6.13.8.129......3...7..95..8...,1.5
1820,..7...4.......9.6.2......583...27.......1.........5.41.748..6....5......1.6...2.9,1.3
1821,37...6...4..9...5...2..7.84.4....2...3..6...7.8.31..4..215..............5...7....,1.5
1822,1.768.......5...4....9....2..8..5.1.6.5....9.........8..2..98...8..7...6.7......4,1.9
1823,..423...8..3...1..8.......6..6....149....32......6..7..2..85...5.........6.12..3.,2.1
1824,31.....2....3..5..8..47.9...3...9.....4.....7.8.763....9...7......5....31.6.....8,3
1825,.3..45.....8.9....41.2.........5.....95..47.......231...2...4613....7.2.8......7.,0
1826,.5.8....3..856.7...6..9....3.4..6159..............4..7..724....62..7.9..5.9......,2.5
1827,...91.3....5.......9..6271......6..73.....84..14.3..2......9.7....6....4..1.74...,2.3
1828,.........8.7..49..5..8..74.6...98.1...4..6.82.2.7..5...8...2.......6..5.4..1.5...,2.7
1829,..........5.6.9..2.6....3....6.312.721..4.6...4.5..9...2......67....5.....9.1..3.,0
1830,.....45..94....3...25.....8..7..21..4.63.7................8...5..36..7...9....4.6,0
1831,..........2.85....9.7...1.4.....4...37.....68.5..3...77.84.6......379....1.2.....,0
1832,...3.6.1..89....2..6.........46...813...7........1.9..93.7.8...7.......5....6.4..,1.4
1833,4...9.1....5...8.48.2.........2.76..7....82.5....16.49.....1.3..2.........648.9..,2.4
1834,..9...15.......284.....7...4.....8.2.63..8...92...1.3.......6..1.7..3....5..7..48,0
1835,.1.....6....3.28..4....6...24.5....8..9.185...........3264....1.5.2.7...........4,2.1
1836,.83.5.....1......99....48......2..4...63.....4.8...5...4..8..2.7.......6..56...9.,0
1837,1...6.9.3...7...146.......5.....81..5.74.....9...2..5..6..1.........2....4.69.7..,1.5
1838,.....4...3.5.6......9..213..824....1...........79..2.42.4....19......7425.......6,0
1839,...91.7.......75.8..9.8.......2...838....516....3.....946.......17.....5..5....1.,0
1840,6.7.2.....4..3.........7.9.2617..5.......42....5....6..7..6..4.....43..1.1.2....5,2.1
1841,..96....7.73.9..4....4.82...418............6..5....8.3.1......25..24....63...9.8.,1.1
1842,..........4..1..798....923..12...5.....73..2..6......4....6..5......5.629...7.8..,2.9
1843,.519........8..6..7..4..2..9372...6..4.............8.5..6.....31...4.....25..6.9.,0
1844,5.8..........3.5..2...4..7...3.....5.2.9.1...9.5...74....6..4.86...92.3..9....6..,1.6
1845,61....9....3.2..1..8....24....4....7..8.7...35......6...13....4.....2...49.6.1...,1.1
1846,..5..8..3...4...2..3.2.....9.........7....9.8..29..41..16..72.....1...4.54..2.8..,3.7
1847,.1..76.....2.4.....3....2........57....5.....7...94..6...15.8..8.....1..95..3.7..,0
1848,..1.......5.8...768...2.1......914..6.5..79.3........79....5.....7.4.6......3.84.,0
1849,.7.5..3.2...........5.23.....37...5...73.64..8....29..........45.8........614.5.3,3.8
1850,..6...8..73..5.4..8.96....3.....7...4......3.658.....9.158.........96.2....4.....,3.2
1851,....27..59..5...6.....48..9.8...6.52.63...4..47..........26...48.47...2..1.......,0
1852,.6......7..2.......1.2.9.45..6.......5....96....4.17.3...9.24......8..194....5...,3.6
1853,4..52..8...8.......51.67....3.....1.....4...2...7..65.865....9.2...8....9....64..,1.9
1854,.6...4.......5.7...2..7...6.5..6.2.1....3......9..8.4.6..7....2.3.5.....1..8..9..,1.2
1855,.7.93........4......17.8..47....5..1...4..92..68....4.24.....3....1.....8.3......,3.3
1856,5..4............97.9.71..5.......6.....9..4.1.4..23...6.1..5.2.........8..3..2...,0
1857,...13....6..9...4...9..73....3......1...6....5.....72..9.38.4....5....93.86....5.,3.7
1858,1......7.84...9....2..1..86284..56.........38.7.....2....3.69....1.8...2.........,2.7
1859,..9...6487.4....93...9......9.32...6.....6..583..4....42.738........923..........,2
1860,8..4...17...2.......68.1....9.5..7..72......94.1..73..639..8...............3...82,2
1861,91.2...7...4............429....5..31..........3..18..4.59.7.21.1.23..........6...,2.4
1862,....653.71.9....2....9..8.....2.....8..6...4..57.8...27.......69....87....1....59,2.9
1863,8.731.......64...2.....57...931....51........5..8..47.4......3........68.39......,2.6
1864,..7..9..11...6.5.....2.5.6......2.......8...667.4...8.......7.8...14......5...42.,0
1865,7........31...58.2.8.....4.1.93...65...57........9.32...41............3....658...,1.5
1866,7....624....54.3.1.9......62.....173...........6...4.5.6.2......5.6.18..8.2.9....,0
1867,.......12..7.3......9...8.5.2....98.9....7....18..35.73...76...65...4......5..1..,0
1868,..67.....5.4..6.1......13...9.82......54.....7....3..4.........13..826...57....8.,0
1869,.......58..9.28.6...2..51.....874......1......65..3....3.......1..4..6.2..7...9..,0
1870,..5......78.45..3.3....6..........8...72...1.84.3....6.5..1..49........2.21..4..5,1.9
1871,.6.7...15........34...3.89..54.7..823.7.........5...3...296....1..4.32......52...,2.3
1872,...7.2...15...86........89.8....7.....3.5....2..6.1....8.....3...69.5.......7..19,0
1873,....8...5.....58....1....4.3...59..74......1..5.2..........16.4..7...9....64.2...,2.3
1874,9......4..4...1.....15..8..7..1....4.94.2..5.8.....62..6.....87....9.....5..47...,0
1875,8.4.....1...5...395..8.2.....2...9..1.6.5.7......87......4...6.....2.5...9...3...,0
1876,.3.9......5...19...68...2...8.5..4.3....4..91.....7......3...52....98.7...1......,0
1877,......14.1.7.4...9...9....3..2.63...5.....6...137.......94.5..88..1..4..7.......2,1.3
1878,....73..8.2...5.1....24.7..9......3.8.....4...4......7..87.45.67.2.6......9.5.1..,1.9
1879,..4..5.......84..2...9..7..6.........2....9....1...258....5.87638.27....9..1.....,2.2
1880,32..6..........79.5..17..4.6.9..1......4...39.....9..4.6.2...5...36....7.7....1..,2.2
1881,.5...3.1..........8.6.2..7.51.4..29..8.3..........28.4...7....5..9.6...........3.,0
1882,.....67...2...14..7..8..3...........2..1.9...5..28..7...8.6..1..1.9....5.4.....2.,1.2
1883,3.....5.91............79....63..57..5..8..1..9.74.3...6.2.9..7..3.1...........2..,1.3
1884,..7.4...9....31.4.4....9.622..7.....97.........6.8..5..2.5...74.3....1.........2.,2.6
1885,4.......1.9..5....8..6.3..9..6....1....9..6.21.8..2..5..7.2.3..5.4...7.......8...,0
1886,.3.5...8...2..6.9.6..8.1..51.....672.9....8..8.53...19.........2.....3..3..61....,0
1887,............529..12491.8...75....4.69.....8.7..6..7...8...9.....7...1.....285..1.,2.3
1888,.....3..175..9....3..........5..46.918.9..4.3..3.7...8...842....4.....56.........,0
1889,.8...2...73.....94.....38...4..9...7...2..3....1.5..........9....7....61..547....,3.6
1890,.....2..32..853.41.....679.14..8.......4...1....6....86.3529..........3.89.......,0
1891,.23..16.4...5...18.........6.548....8...7.....9....8.5..6..9.7....6..1....9.1....,0
1892,56...........24..5..3.......3278....7.....1..1....9.8...91....4.5.83..2...7...5..,4.1
1893,7.....2...69....4..458...........8.......6..767...1.2.3.....7......14.9..869.3...,1
1894,......2....6.5..489..7...5..54.197......8.....9.46..23......41.62...1.3..........,1.8
1895,......9...274....61......8..9.....7..4..3..1.7..2.5...3...285..51.6..2..9.....1..,1.3
1896,3...7..4....938.........26..9.......6..2..4..2.8......16...5.........3..7...46.58,0
1897,9...6...4...2.4...72.5...81.6..3..7..8...25.......5.3.671...8..........7..81..3..,2.3
1898,...7..2....243...7..7.9....9..2..8.32...7...546..8...........5.8.1.....2.....6.1.,2.3
1899,9...264...4....59..86..........751.2..1......4........1....9.8.5.2.8.7...9.7.....,2
1900,8.7..6.....1.....59...4..6.5..21.....82.6.........98..3.....6.84..3..1......2....,1
1901,7........3..628...24653.8........45.62..9......8...7....3..9........3..5..487...1,0
1902,1.7......8.2...3......63..1.9.1......81......7...4..5...3.562...5.8..4.6....7....,0
1903,8..7352.9..4.........8..76..87.....1...5.....3....6.9......3...5.....6..2...48..5,0
1904,89.....3..32....75..4.7...2....23..4....4862......7...9....5.........2.6..8.9..4.,2.4
1905,1.....7...6.4..1..9...1..623.16....4................7....3...2...412.5...28..7.9.,2.9
1906,...1...7...1..5.4...9.3...6...35....2...7.9...85..6.......1..573........7....436.,2.3
1907,2...83..9.3..7..6..5.......8...25.....6..8.9..9....1.496......3.......7......4..5,2.2
1908,....9.........47.9.2.175.....1.....2..68.....7.......4.3.51.6..4....28.1.6...9...,1.4
1909,5..29..63....7....8....1.7.....3...2.6...9.17..97.2..6..5.............2.2....83.4,1
1910,......3..6.19.8...84........89.3.65..5...29..7...........3...95....6.24.........7,0
1911,....12..3.4...5.61.3....59..9.......5.1.2.3..3..6.1....57.3........78..44.9......,0
1912,..2.....1.5.....69...6.8....3..5..761.......3...8...2...9..7....6.....5884.3.....,1.3
1913,....196...68....5.59..4......1.62.....61..7..3.....1.....32...8..5...9...2......4,3.5
1914,1.65.7........9...9...61...7.24..3...31..24..84.....7......68.94.8....1........36,0
1915,..871..49.........2..4..........4.5.6.49........8.7.36.1...9378.9...6.....5......,2.2
1916,7.9..5..4.8...9.1......257.3..5......7......15...1....6.7.9.4..2....1.....4..8.6.,0
1917,....14...97.5.2....2.3....6........8...9.3.624..8..1.5..51..3.......9...21......9,2.4
1918,7.21......5.......1....596....8435.........27..92...4....4....82....8.53....36...,3
1919,..8.6...9...1.3...2.7.....36.2......7...5..2..8..7.9....98....7..36....585.....32,2.2
1920,95.1.......6....1..2..53.8.3.7.....268...5.9...2.4.....13...4.......7.51...8.....,0
1921,..8..4.1...43.............625..41......26...77.........7.4.2.5..9........3.89.4..,1.5
1922,....4398.1.........7.5........26......7.9......54...2.2....68...1...8.9...9...75.,1.6
1923,6........1.3..7.......54......6.92....82....14...8.3.........3...7....5.92.87.6..,0
1924,....13..........679..7...2.7.6..1.4......5.36....8........581..893......2....7...,3.8
1925,..23.8.79.4.......6.9.4..5.......7...6.5.....7..8.4.2.......2....3..518..5.7.2.6.,0
1926,3..5......2.46.7..87..9...3.......3...1..5.6..85.7.1.......6......14......38...2.,0
1927,..16.7.496.......1459..8..6.....9.....4.7.58.1.7..6..3..3...6......2.....9.......,0
1928,......8..13..5.....5.48.3....5...17.42....653.....6......31...4.6.7..5...1..9....,1
1929,1........78.145.....5..32......8..72.5...4......3..94..........3.8.7...141....6..,3.3
1930,......3.4.5.1...7...4..6........3..9......64...7..4.25.2....89.5.6.1...7.1.9.....,0
1931,.....65.746...3.2.........4..9..8....4....29..28.7...............732.18...5..1...,0
1932,......9.7.82....3......9.425..1.7...12.3.....7.6.9..53....6.7....7...........2.89,1.9
1933,1......2..72..9.43..4.2.5...8....45....2.......135.7...97..5....3......6....6....,1.1
1934,.1....4..98.2...1...2..9...1.....35..7......23.9.7....7...4.9.6....862.....1.....,1.1
1935,......7..8.9..6.1.34...9.6.....9.4.5...1.8..7..47.....6.2...5.....3......15....4.,0
1936,.7564.....9..7..2.........4.5...72867.9.......1.....4....8.9...9..56.7...8......1,1.4
1937,16.4..9.......5.7..4.31....7....4.38.8........9...26......2..5.....7....6.....8..,0
1938,...5.2......7.6......14.32.9.2...5...1....8...3...9..6.......8...14.7..25.4...9..,2.3
1939,.9..37..46.........7...418......8.6.....9...32..7......3657......2......9.....85.,1.7
1940,.3......1.......6.96.5..23.52..8.......1.....6..7..519.5739............2.19..7..8,0
1941,.752...........13..94.6.7.....8.6.91.67.5..............4.1....3..3.....5.2...7...,1
1942,4...2..9..51..72.....6...4....5..8....5....2...8.3....6.....91..7..9..5..1...8.6.,0
1943,.6..4.....3.2.5.7.9.2.8...5..3...64.4....28.3.....71.......62.1..5..4......1.....,2.5
1944,....42...1..7...8.4735........65..9.....8...3...1....2.8....25..51.....9..23.....,1.5
1945,..1..52.3........56.92..8...7.....5..13.....9....8.4....6..3594....4....3..61....,0
1946,.......53...4..2....71.68......81.6...52...9...435..8.3.........4....51.1....8...,1.8
1947,........2.76.83...5...2..69...2...164....87..1...35..48.91........8.4....4.......,1.3
1948,14......6.9..1.83...2.69...4...9..1...625.......6....8.5....2.....7...84......9..,4.5
1949,4....8..51.....8.3.36.9..4..6.13...8.....4..92.....7....87..19.....56.....2......,2.1
1950,...2.5.4.1....7..2..56...3.5...76...9..5.4..86.73..4..2....8............476...9..,3.5
1951,.3.....9....3.82...92...7......563..98...1.........18...1....63...2......7351....,1.3
1952,......3.9..63.4.....9....1..65..2.......6..4.2...8.7..3.49..8...7.8.3.......7..5.,0
1953,.....8.....3....6.6.4...3.5...2.1..79.....4...6.47......2..9.8...51....3.....37..,0
1954,.5.47.....8.6....99.....17.7....26.....3..5......4...8..5.2....1.....46..2.....3.,3.2
1955,..2.9...75..67.9.8.9...2....8.2.4....3......59...6.4.....4.1.6...8.......2.9..7..,0
1956,.1.....2.6..3..1..47..9....7.....2....8..63....48..7......2.......45.9..3.6.....5,0
1957,..865..7...6...3...7..3..8.9.7.....15.....7.....3.2...28......4....4.91..........,4.5
1958,..1.......9.1.5...53..4..8.......72...9..61.8......9.6....3.6...5.....9.7..48....,1.8
1959,.....175...4..98...89....6...5.93....2..5.3.....6...21.62.4......8......7.......4,0
1960,6...927..5......8....7...93.83..4...76.....5...............9.1...8..1......54.6..,1.5
1961,..437.....2..8.1...8.2....48.....3..1....7.5..396...8...1.....7......5.12.3....4.,1.4
1962,...........9...678.7.12.35....942...8.....7........1.99..76...5.5...4.....6..143.,1.7
1963,.5.48.......9.7...4...6...7...2...5..2.3.16...9..4..2.5...7.8.4.......9.6.8......,0
1964,..3..6...19...3.8....2..5.96......9.....714..5.....8.7.7.6...15.......62.....9...,0
1965,2...5..3...9..4...51......27..9...1........96...415.....534.8.....5.2..1.3...96.7,2.4
1966,...........298..53..96.371.19..7.8........5...4...2.6...38....2...7...........9.1,1.7
