id,puzzle,difficulty
2413,.1....6.82....53..4683....79.4..3.......7.8....75...2..3..9....6..4..........8..6,1
2414,..2.6..3...9..2......35...1.8..156...6..3.8..1..9....72.........75....8.4.8...7..,0
2415,...154...4..2..6.......7...6.......5...4.5...9.....817.5831...6..6..8..3.2.5.....,1.3
2416,.7.3..8......2..1..83....6.4.65.7.....7.3..9.....6..7.....41.822.1...93.........6,2.5
2417,..8.63.......1.4.6.3...........4..275...........67.1...43..5.9.27...85...........,0
2418,.26.1...77.......5..86...4.....27.........29......48..57....6..8....3...1..86....,0
2419,183.....62.....4.3..........795......3291.67......8.9....1....9..4..5..85...6..3.,3.1
2420,4.....57..3.1..6....6.7.8.2....3.2.....26...9...8...6..1.385...6.....9.....7...8.,0
2421,.......13.7.91.2..4....2..6.25.79.....6.....21......7....2.4.59...7....1..25..3..,4
2422,.69.3......7...5.....85.....3.5..7....1..72.4.7.94...53..1....6.24.............38,1.5
2423,49..........42....3.5..8.....815...2......8...1..7..54.......37..12.658....5.....,1.6
2424,..8..3...357.........5....9.4...92.....85....7..6...15.26........3...92....13.4..,1.1
2425,.4...9......6.....5.7.4.1........4.2..58..3.1....27....9.....34....6.2.88...52.16,1.8
2426,7......249..7.8.6......138..93..4.........6..12......8....3...5..4.6....5....74..,1.2
2427,.......7..57.4...19..1..4.53.......2.28.7...37.6..9......92..........81.6.4......,4.5
2428,.2......31......566..5...9.2.....3......63.78...8......3.615.8.....9.5...16..4...,0
2429,32.6....5..94.....6.5.2.89.....6.....1...7..2...584.7..86...1........4....3......,0
2430,............9...6827...3.54....47...3...1.92.5.......148...........34.9..567.....,0
2431,...1.....4....9...731...9......82...97....5.2.6.3..8......4.26..9..251.8.1......5,2
2432,7.......3.1....5...954..7...4.9.6...6.3.21.....1......8....79.5..25....8.......36,0
2433,...2.75...8......7.....1.324.....9.8.56.1...43....5....748.......2.4.........6..9,2.1
2434,2......5...1.3..4.....4.86...51..2......6.4...9...3..1..8..2..9.........3.6.8...5,0
2435,.......8..59.2.......6.39..64.3......1..5.2.7....9.....2.8..73........45..1.3....,0
2436,..54...23.....21...3........1.84....9...2647.7..53...1.4.........2.7.3........8.9,1.4
2437,....185.76.3..5..2.......8.9.......34......9..1.3........2.3..4.5..973....8......,1.4
2438,..86....46...2.85..2.......8.6...3..5.32...8..9.........4...6.....9.75....1.5..93,2.6
2439,.18........5....4.7....9.3.5.........3.15.2.6....42..3.9.2.81.......1.........8.9,3.3
2440,.......7...18.....6...3.42.36...1...1....4..7.2..8.6.3......8..4..9.5.3....4....9,2.7
2441,.96......12.3..7.......46..93....1..5......4..179.....36..7.4......8......821....,0
2442,69..4....5...3....4.25.8......4..7.2.76...1.4...86...9......39..4.6....7.3.......,0
2443,.6...8.34..14..8.6....7........86..92.......71......83..3.5..417...1......5..9...,2.7
2444,..7........134.8....8.5..96.9.6.8.5....93....376.........2.43.81....7.....2......,0
2445,..2.41.....36....9...7..8..7..4....8..4....5...1..8.7....5...1.....7...6.....972.,0
2446,....7.82..........9.4..56..3...2.19...9..3....26..........9.....7.8..43.8.3.1...7,1.9
2447,.......7......915..2.1.6..3.5..8..1.3.1..27....4.7...2.6...5...942.........3..9..,1.5
2448,..1...2.3...71...684.6.........2.8.1..7.......2.3.8.6........293.....7...628....5,0
2449,5............32.6..7....5.1..9.......3.72....1.6358....1.2.7.3...4.6...73.......9,2.5
2450,.8......2..7.489....5.......2..9...689.3...2.5..........98.1.53....3....4..67.1..,4.2
2451,.4.9.3...5.8....3.......81.12...4.....41...2...98.7.......4.682........4.9..5....,1.1
2452,......49......21.79..4....34.....6.2..76...3....297....35....8..1836..4.7......1.,1.4
2453,....82.4..........61.5..8......395.67...5....38.......5.1...3....7..4.6..3....2.7,0
2454,.9...5.1.....7.5...6.4..........1.851..6.9....8..2....4.....9.38...5.....2....7..,4.4
2455,.2.7....6..5.13....4...6....6......93.78......8.3..72.8..1.......2...1.......49.5,3.8
2456,9..5.............3...741..2......8...3..1..4..5..32.1..789.4.............4.18.97.,1.4
2457,...7.9..11...4........5..7.4........32.....9..8....45..4.....8..9.5..63...5.6...2,0
2458,...67.2....4........6.85.9..7......29......8.84..2.7...5.1..32.1......4..3...96..,3.6
2459,..6.2.4.....54...9...3........7..68..8.....7..3....2....761...5.4..39.....9......,2.3
2460,9..8....3....6.49.3...425...........23.4..8..7.4...9...7..86.14...1...7..1......5,0
2461,.8.9.47.36....7.....4......4.....29..1.59............5...1..32.1..2...59..2..5.6.,1.2
2462,.8.2.75.125.1....9..1.5.7..9...4.8.3..2.6.......8......9..18..4..6.........6...35,0
2463,49...375........31.7..6....548..6.....7.9.82....7....4..49..28...........2.3..1.9,3.2
2464,..3..9.7...84.........6..21.2....8...852.1...3...8.1.....1.3.6....6..2..5..7...8.,0
2465,....9.78.6.4...9....91........7..61.7..2....99.14.6.......2.1.343.5....82........,1.5
2466,.....2.8.......71.37....5..64.7...2.2.1..9..7...4..3.69...184.......4...4..6.....,0
2467,...1.7..95...6.3.4..4.2.....8.21...5.9.3....76.3.......5.8.....21.7...9..........,0
2468,..41..3.5.....3......6.9.....6...5....3..8..45......1....89......7...4.8.92....67,0
2469,....6....9.6.......87.....26.....5..591..23.....8.3.........1..8..3.4..7.735...9.,0
2470,...743..1.......9..1......5..8..1....43.265...6..8.....5...29...7..3..2.6.....3.4,2.8
2471,..9...78..3.....6..8.4.29..2.......9..58....3.....1...8..5..27...3.26....9.1.....,0
2472,.5...37...1....643...1..92.9..23.........4...4......18.98........694.2....2..6...,0
2473,.67.....39...6.......8..2.5.....7..8.......1...1...3.7...9.3.5..8...2....135..7..,1.6
2474,..4.5..2.6....4.93..1..3...1.........2..6..7....7..9.83.54.28...8.............7..,2.2
2475,..45.9..7.28....5.9..........7.8.34.........16.5.1..29.3........4.15........48...,0
2476,17.......3..9...4......8.39.8..57......2.....9...14.2.7.2183....3.............5..,0
2477,..85.......19......3.4.7.98.8....4..9..7.8..6.....25.91.2.7...5...1.........39..7,1.6
2478,48............7..69.5....3..2.48.67.53.2.......6.............8.64....1.9..3..45..,0
2479,...5...9...3.1..7.8.1.4.2..6.27......3.28....57.....3......61.974...8............,1.8
2480,..3....517....38..51..7.....61..8....5..6...3..4.2..6..4...9......8.7..4......1..,0
2481,6.....1...19.4..38...3..2......8...1.....296..57......9..5....24.1.9...6...8.....,0
2482,..5.6.7...6....9.23..59.1.6...........4.1.6..69.....2883..7...5.4.2...7......5...,2
2483,.1..2.5...9.4.1..7..7...61......8...725.......6...517....95...8..4......9...76.5.,1.6
2484,..86.....9...7...34..1......94..6.3.6..75..2.......9.8..586......1..47..........4,2.1
2485,........47..2...8.5...16.........8...5..312.6...7...3..1..6.94..8...4..536.......,1.1
2486,5.8.9.7.....8.4.9.........3..6....3.1..3...27..9..8....73..6..5...42.....9.5....2,3.5
2487,.6..9....2.47...6...9..287..58..7......2..5...1....39...5....34....2......73...85,0
2488,.......57....6.3.1..5..7..9....1...3.6.382.4...87..6..69.8......4...9.7..12......,2.6
2489,9...4..36..4....91.35..9.....9.7...4..79.1...5..83............3......1.9....83.67,2.5
2490,..62..........1.2.3.1...8.9653..9..11....4.....8..73.....1...7.4..7.........36...,2
2491,........3.14........9...2...3...5.8...59.3.......6...1.......3.7..2.45..18.7....6,0
2492,743.2........1....9..63.......4...86.8....41..6......5...2.1.4..9..6.2..51.....7.,3.5
2493,4....8....5......21..9..........326.8..5..4...96....35..3.47..........5...482....,1.2
2494,.....1.38......7..1.8..6.5.78.9.2.....17...6..3..5.9...27....85..4.........5..6..,1.4
2495,.546..8.........51......4.2....3..859...74....2......45.91....72.6..7.......63.9.,2.2
2496,.9.8...5....9.3..4..7.....64..1......8..9.5..17..35.8.23.5............1...1....65,3.7
2497,.....2......31....675.......8......45.41..6..9..8....1.2....4.....64.9.3..7......,0
2498,..8..2...316..5.....9...8..2.........3....7.96.1.29.5....1..3.7.8.7....6....9..1.,0
2499,...1...3..4...3.92.69.85........2.7..26..8...1...5.....7..6..4.......8..5.......9,2.1
2500,.7....3..6...1..7..9..8...54.5...1..3.........2.67.......1...497...68.....8.....2,1.9
2501,....57.........314.........9.8...7...64...5.......1.2....46...9.3...8....51..26..,2.8
2502,2...6.......5.8.6....4..5.9.2.1..73.6...4.....9...3...58..3.97.......4...43....1.,0
2503,.1.....98..6.79.............21.....7.8.65.3.....2...8.15......6..7.6..2.4....2.1.,0
2504,8....3..4...1...29...6...18....7.2.........9..364.9...35..8...6..1..4.3.....5....,2.1
2505,.1.....8.7...9...63.9....47.5..72.3....51..7.8........6..8....3...7......3.....19,2.8
2506,.367......5...381.....9.5.......1.38......2.5..49.........67...823...6.....2..3..,2.8
2507,...9.7...8..52.....5.4..7......4...11....59.....3....45.8....3..4.....72...2....9,0
2508,.28......6.97..2...7..4........12.....2.9.4.15...........4.16.8.....6.24..7......,0
2509,..6..2..1...8..........67.9....9...529..658.384.3.....7.1.......2.....145........,0
2510,3...4.7...41..5...9.....8.......1.6.....8..39..4.6.2.1.5.4..........6.8..7...3..2,3
2511,.79........69..8.22.4....6.6...8..5.........8...3.....8.....579....1.4...5..2....,1.5
2512,42.........1..48....983.....3..7...4....6...3.7.3..28.....8..6.9....6.1....42.5..,1.7
2513,...1....34.2.5..1...82..76.....7...87.6..4.........5..1.3.....4.6..2......4.....2,0
2514,4.5.7.....17....2.3..1....9......7..8.....6.....38...1..4.98..3.7...2...9....5...,3
2515,63.95...2.....35..7.5..2.9..26...7.....8........59..6...........17.3..4.36.2.4...,0
2516,......6..5...4...1....1.23.......9.2...9378...8.....4...7..4...4.8..3..5.3..69...,1.4
2517,....9.3.......64...91...2...495.....63.1..7.2..5.........8.....4...5..6..1.2....4,2.3
2518,...47...2.....3..7...62859.....52....8...6..3352....6..93...8..72.9............7.,3.1
2519,.......4..5.8....3...73.6.8..46..1..8...4...9.35.9......3....24.6....5..7.1..2...,3.5
2520,..1..9..4.82.......74..1.......5......9.7.613...3.....74.5...6..1..9.4.8.....835.,0
2521,4...75...7......3.........1..9.6......723.1....3...8.66......5..9.5....482.9.....,1.1
2522,1.2.....7.....612..3...7..5..58.9.6......4.7..9..3...261.....4......3......7..3..,1.1
2523,8........9..58..4..136......6....2.53.....49...47298......619....2.........4...6.,0
2524,..74...........8.2.6..5..3......37.1.8.21...4..6....9.8....7......62.......5...27,0
2525,9..8..47.5...4...1....3...62.19.8......1..9...9.35..........23.3.45..6..76......9,3.7
2526,....7.5....6..3....926...8.......9.....8.4.12....31....1..4.7..8......5.7..2.....,1.8
2527,.9623.58...........5786....8..1...4.5.2...6......4..737.4.....9.....346..6..8.1..,1.1
2528,5..4....3.82........92.1..86..5.47....7.9.....41....3..3....6..9.46..1......1....,1.6
2529,3.78...96..9...1.2..8.......3..12...641..3....9.7......5......9...3...6....42....,0
2530,......7...152.9....72......4....3..1....478.....8..5..6.4.5......1.64.3.......2..,0
2531,...2.3...6......74..45....1.53.64.....1...7.....8..4...6.1..........51.9.1....25.,0
2532,1.......3.68...21.2..3...87.36..1.....2.635......9.7..6.......2..5.4.....4...7.6.,4.1
2533,..5.6....4...87..1.87...4....152..8.......6....29.4.....9...265....5...7...2.....,0
2534,......57.....39....7......4.9.4.3.....4...6..6...281...8..7...29.....4..3....5..1,2
2535,....4.1.69....37..14.........56......3..8...26.8..749..7..3..2......28.....4.5...,4.2
2536,57.9..6....417..2...23.....84......2..6.8...97.1..9..61....6..7..........9...3.81,1
2537,.9..5.1..7.5.82.3.8......7....64.3.2.....39...4.52.....7.4......8.....675.......4,0
2538,.1.395...483.6.....5....7.......38..2.1........5.2...6..7....3....9..4....6...5.2,2.9
2539,........29...73...7...8...4...3...5........29...891..6..4...58...34....1..1.25...,0
2540,.....1.3.......97.1.2.....4.......8.3.1.....9..5..47...8..356....98.62....7......,0
2541,5.......4....63.8...78.5.........751......3...541.....9.6.1...8..13.2....7....2..,1.7
2542,.65.....2....2..3.....65.8..5.61..931..7...4.9..3....8.8......9...9.....3.7....1.,1.1
2543,.8.3..4......52..75......1..1.9...8...7....51....2.........5...3.4..6...8.....9.3,0
2544,59627....2..4.........3.8...3...2..487.6....91.....7...21...9......5..6......4.8.,0
2545,.2......45..12.........37....4..53.9.....8..6.7.4.9..19....4...4.3.5..........5..,0
2546,....5....6....2.4..94..1......1...3..2....6..81..43..92...793...49............2.8,3.2
2547,...6.......9....4...627..1..7.81...24......8..3...51........5.6.....1.3..2..8....,0
2548,....8...28.52.6.......9.3.....1.....26..4.5..7.95....1.7....9354...........923...,0
2549,......81.1..9....4..8..19.73........91..3.7..5..2.......3.2...5..9.7...3...4...2.,2.7
2550,.....1......5...2.3.....5481.6..2..9..2.........6.5...4...8.71..7....9.2.8.3.....,2.5
2551,.5.4.8..1......829...6.......6.75.................43..17..2..6..9....15.8..7...4.,1.3
2552,8.6.513..9...8...7..............7..4..8.......6.2.5.1..97....5.....9..4....3....8,2.3
2553,9.......1.4.2...7........3...46.5....6..31...3.87.....7....45...3...9.16...3..8.7,2.7
2554,...4.......6...2.13....6.7...9...8...7...3..6.6572....4...5.983.2.8.1.5..........,0
2555,..1.89...3...568.....3..9....5..4.9.2......618......7....6.....5..7......34.....2,5.2
2556,.9...4.........3.68.2.....4..7.4.9.15...7.6..3....68.....23........6...57.....28.,1.9
2557,...7.....63.41.....52..9......1284..4...6.2....7.4..3.....9.5.7..8....6........28,0
2558,...2...6..213.......9.14..5..7.2..9...69..8.......347.9...5....8...3.....7.6...4.,3
2559,5..6..........78..8.6.....44893.6.2.....14....32.......74...3.....8.91......4...9,1.9
2560,.....3.14...5........4..568..4.5.....5..6..7..97.....1..9.4.7..71...58..3..68....,2.2
2561,.......51..9.8..762.........4..6..8..7.2....4.9.........845.79......1...6..3.7...,2
2562,1......4.5....6....3...4..2.7.4.39...93........5.8.61....6.2.7.........1...7.9.36,4.8
2563,..9...1...1..3..8..4..56.....2..47...6...84..4..57.2....13.5...7......9.....8....,0
2564,.3......659..........6...919.....3.....18..7...1....48.2.8....3....619....7.3..8.,0
2565,.5...8.7.......3.29.2.....8..9..5.....687...1.4..1.....9..5.76....1....53...64...,0
2566,...7.3..8.2.....9.7.94.1.6......638..........1..5.....4.63....5.5..72......9..6..,1.9
2567,.1...387....74....72.....391.9.......3..8.25.8...5.9.......54...951..7.......8...,1.1
2568,....741....4.....2..3....69....4.9..8...6..7..1..8....7.........817....5.9.2.1...,0
2569,...83..........9..61.....7.1.3.....649.......8..2.63......65.8.........5..43.86.2,1.7
2570,...81.3..4......652....3.4.6.3.......726...1...524.....9.........7.5.6......7...8,0
2571,....817.....3.4.........8.6..5.......6..384.7.9.4.6.....1.2....4278...3.......6..,1.7
2572,...9....87.24.39..4..2.........6..3....17...6..1..2.....3.....7........1.9...48..,2.9
2573,.............98....49.365......5..8...5.62..46.....79...63.4..97..9.5....2.......,0
2574,..1..9....3.....2.7.2..8.....89.12........3.6..6.2..9.8..47.9.3.1.6.3.......9....,0
2575,.3...4......7..46....62.......4..5.3....18...37.....9..8...2..6..2..5.1..1583....,0
2576,...34189.....9..5.7..2....321...5..4.49...6....7....1.6.87...4............5.....2,0
2577,6.31...........9.....8735.2....2...84...5.3...2.7..6....1....93.8..3......72..1..,2
2578,.......1435......8......2..83.1...47..45.7..2.....29..68.9..1.....8......15....9.,2.3
2579,.....4179..3..74.8.............2......6.48..5.8176.2...4783.....2.........5..97..,0
2580,..9...........8.3.41.56.9...2.6..51..931.....5........3..2.1....6.4.5..8...8....4,1.7
2581,59.....4.....3......3...87.1..38..5......92.4..5..46.....82...1.7.6...3.3..7.....,4
2582,....49.5....8...1.32.5...6..92..35....3.......16..7.3......2.91....3..7..6..84...,1
2583,...43...2..8.2.1....49.1..3.7...56.9.........9..6..3.4..3...9.7.4728.............,1.3
2584,......1.........82.23....45..98....76..4..3.17..2..4...9...4....8.751.........8..,2.7
2585,4........2....73...5..21...1.923...4...6...9.5.4.....3.1..4.6..6..7..8......8.7.2,0
2586,1.7...4...2.61.8....9....1..56.....7....96..5....5.1.2.6.............6347.2..3...,2.9
2587,.2.38.9...........9..2.4.63..4..86..73..9..5...1.3.....5...21..27.....9......5...,0
2588,....9...7...6.7.9..1......6.6....4.87.412.......9....3......3.1..15......9..4..2.,0
2589,.....9.4.7......6..9.871.......8..9..2.5.7......32.7....5.....86.1.3...9..3....1.,0
2590,.47......3..9.8.1.81......2...1.4279.......3...9.3.....7.5.......1...8...8.2..4..,3.4
2591,.7...86.....1..23.2..6.....4.....3.....3.......2975..8..8...........349...9.64..5,3
2592,.....7.....73....6.69.5...3.....84..7.....6.1....1.87..3.....4528...4.....5....1.,0
2593,..813...5...9.......3....7......613262...4.........6....26..8.4.1.48.....3...1.2.,2.7
2594,.87..4...2...58.4.....2.61.8..1.63..6..8..5...3...7.....4....39...9.1.....1......,0
2595,14......9...9....8......2.4.65..8...8..........17..5..9..6.7...4..13.6...3....1.2,1.4
2596,.....65......1.37.3.8..5.2657.....8..........9.63......8...2.97.2......47..8.....,1.9
2597,...8.........5....8..426.....9...7..63..4...24.52.....9.......6.7..9.32..5...4.1.,1.2
2598,6.94....1.78....9........36.1...27..8.36...2.....4....2318......6..5.9.......63..,3.6
2599,.....5....8..2.36..679..8....1.94.8.84...............2574.1..9....5...4..93....1.,2.2
2600,.....9...625....1.1....8...39..6.....7.84.5......7.4...8...2..7......83...6.....5,0
2601,48..1.5....3.9.2..2..........927.4...2..8....8..6......1...3.5......9.6...5..63..,3
2602,..45....3.7..9..5.9.......8.5187.9..........7.93...4.......3.......67..9...2...1.,1.1
2603,........2..3.1..4...5...9..6.4..1.......86.751..9..8...3..7.4.......5.3.....29..7,1.2
2604,98.....2......91.4...6.....87......35...4.9..1..2.7..5..51.....72...3..96..8.....,0
2605,21......7.9.628.....4..78..3...6..7..79...4.2.......8.8.31..2......49......8....1,0
2606,4...6......137.6.8..5....2..8.4..3.79...5.......8...19.2..1.....3......4...63.9..,1.9
2607,....9..7....8..9..4..17..2...8.3.7.1............651..4..7...5...81.25..........6.,2.7
2608,3.94...........9.4.8.....57...1.5....1.8..4......3.6....3.7.52.7.......1..69.....,1.7
2609,..93.......4.....1..5.4129...6.3.....2....5.7.3...4..8.6.........8..54.......27.9,0
2610,...9.1..242.8....5..6....7..8.1.3..9.......5..7.2......5.67...8.....92..7......3.,0
2611,78....3.2.2..79..1......95.81..2...363.8.......2.........39........8....4..5...1.,2.2
2612,..98..7.31....4.6..27.6......1...8.....4.1.....2.5.3..3.......8.6.....5....1.7...,1.5
2613,.83.5.......3...........7.4...9..1.2.4..189....9.25....35.8......2....7...6..2..8,0
2614,.....5.37....18.....4...9..23..9.......8.......1...48.84....3...6..32....5...7..1,2.4
2615,.........6831...9.1..2..........2.8.9.65...1...7.9...57..9..6...3.75.8.95....8...,0
2616,..6...52.7..18.3..2....7.8..6..45...3.....9....76..........914.8.........2.....5.,1.4
2617,.9...7....1.....4...315......6....1........8..4..3975.2.8.6...7..7..3.6...9...3..,1.8
2618,.....6.4....8926.1......9.2..541..39...3............5..13.57.....9.....48..2.....,2.5
2619,.2.57..4.3.............69....57...18.7.381..2....2.6..4......619.6..........1....,1.7
2620,.....6....7.....91.4..972..6..17.........9...19..3.46.....5.9..3..9.1.52.......7.,2.7
2621,....2....74...56...96....4..24.3.7..............7...8.....8.53.27..1......5..9..6,0
2622,.5..173....6.2.7.........14....46..37....9......2....8.97......3....81..582.9....,1.9
2623,..4.....2...61..8.39....5..9..4...6.24......7...7.3.....93.....6...8......75...23,4.9
2624,2...1.........7..5394.6......3...584..8..2.36...1.3..2.86.5..........6..4..2.....,0
2625,...28...9..96...3.1..4..6.....81.4....8.2.....9......7...13.9...749..1...5.......,0
2626,.4..........29......8.....6.9...48.7..582...9...7....39.....754.3...26......6.1..,0
2627,.3...5.7.6.........2....3.6...71.9.5.....3..24...9..8...7.......1358.2...6.....39,1.1
2628,......9..582..4..3...7...84..4.3.8...2.....3.8..9.7...1.....6...3..5..9...8.41...,3
2629,...4.56.....3...9.7.8.2......4...9.....96..1..7...1..3..95...8.........63156.....,1.3
2630,....2..5.5.6.....2..7...1...453..21.3...9..6.....7...571.4..9....2.8......4......,0
2631,...72..4.......6..8....32.....8.15..6......19..8.4.......5.......4.9....13...6..5,1
2632,.51....8.4.73...123....64..2...9..6.....82........4.....5....4.1...439....2....5.,1.8
2633,7....3...6....217...1.....65.6.89..7.4..5.......7.1.9.47......2...............381,0
2634,...4.8...1.9...8....2.9..67.8..7.2.3.9...26..3..5.......8...7......359....476..8.,1.3
2635,.7.8......45....2.....3....8.69..41..9..468...........1.....3......549..4..6...7.,5.1
2636,..59.1..3...62....9....8..73....2......4.5..6..4.1....1...96..5..2....9..8....27.,2.5
2637,.718....4.....4.3.......26......568..93.....2.....1...3.21...5.....26....187.....,1.7
2638,..2..5..7...6...49..1..3...3..7.8......5.1.......6.1...851...........46..7.4.....,3
2639,.1..7.....9....8.2.53.....12..3.84..1..42...5....6.2...79.8.............3.....964,2.2
2640,......6.....4.9...9....7..3....7....7.1..2.5..2..34.9.27....34......5...5.4....82,3
2641,....51.9.8597...2........7...314.........2...92....3.4.91..82....76........4....5,3.2
2642,.....641.2...3.7....7..8.........1..6..824.......7..38.8......5.......2.17.3....6,0
2643,.......613....8.2..2...47....172...........3.54.1..9..........6....71..3.75.4....,0
2644,...7.....9.2..6....4....365..8.21...6..9..52........83..9..8.3.....9.....2.15....,2.4
2645,.7.8..649.......1.9...657.82.......3.1..9....6...5......8.1..9.3...24....4....1..,2.8
2646,....6.5.16....3.2........4...7...41...8749...5..18.....12.....7...3..8...63......,0
2647,9......7......8.3...87.3.1.....96..71.7.......3....84.7..3....5.2........8..72.6.,0
2648,2.8....596....4...3...7.4...5..8.....3.9.5.84..6..2.3.5......4.........8....49..6,2.4
2649,...65........217.3..8...92.8.579.........3..8671..83..1579...........2..9........,0
2650,..3.9......4...7..5...1..924....62.5.3.2......78........7...6.4...6..879.....1...,0
2651,...5.29648...9.3.........2.....7.....6.2..1.339.....5.1....4.96..41.....6...5....,0
2652,...3..6..6....21..1..59...4..2..4.7....1..2..8.....3...9..4..1..1......75..62....,3.8
2653,6..12...3...5....2..4.........84....9......68..3....9..75.6.1.4.....2...2...856..,0
2654,824..1....3..65..1...3.....3.81.9.2..7.....6......2........3.464.1.5..93.........,0
2655,.9.4..2....7........47..8...1....6.....8.1..94...9.53..3......25.9.........54..8.,0
2656,8......5...5...1.74...3....5....14...7...2.3...........3.7...6..629...4....1....8,0
2657,..65...3..1.4..6......18.75.......4..89....5.....9.2..4......8..9..463.......31..,0
2658,...4..9...5.6.....89.7...13.78..1......94.6.......82.....8.6...........47......29,0
2659,.8..19..4......6.....5...3.4...68...1...5.....76..3.9...18...27......4..3.4...8..,3.8
2660,6.5..4...31..5..8.......3..7..1...9............83...761..72...9......8..2..9..5..,1.1
2661,.49....2.......4.77.6......5..8...9..3....8...7.4....1.2..57.....4.3.6.....2.4.8.,0
2662,...5986..8...1..79......3....7..4...45.1....7.9..2...5..2.49....6.3......7....5..,0
2663,.72.9.........43....3..8.5...56....4....39....28.......8..234....7.......4..1..7.,0
2664,.62.9...83.........4...72.1...6.5......4.1....3..8.4.7.7.8...14594...6...........,3.7
2665,....7.....8.3..1..71.5....3.....2.3......47...36..74.2..9..........269.1....1.28.,1.5
2666,.........4832........3.92.65...9..27...1...35..45.......1.5....8.9.7.6........7.3,1.4
2667,.6.......1......4...2..579.8....2..35..63.41.....1....38..9...4.......3....12.98.,0
2668,.3...5...1.9.....8....9...4..7....6.9....8..364...72.1..2....8.....5.4.....973...,0
2669,..9.37.1..5214....1......7.8...6.....6......9....946..4.....8.691....5.....8.3..1,0
2670,...6...891...3.6....8...3.....5.7..6...4...9.95....72...2......7398....5.....51..,2.2
2671,28..95.............3.2..1...9....4.11...68...654......9.......4.71....59...5...7.,0
2672,.53........4..219.7...56....4..8.5.1....9.3..8..............2..26.5.1......3....4,0
2673,.....9.547.2..8..3...371........2.6.3...4....19.6...3.....1.......7...49.1....2..,1
2674,.98.7...5.....1....2......89..4...2.6.5.871...3...6.......2.....7....85.......7.3,1.8
2675,.....63...7........4..9267..5.93....4..6...2.8.3...74..18...4..6.7.5...........8.,1.9
2676,..5.......1...635.....194....4.3.1....71...2.1..7.....2...8.....4.67...1.39......,0
2677,7.34...5........6116.............2..945...7.......9..3....43..661..9..7...8..7...,0
2678,....216..12...5.....68......65....8.8.....2942..........2.641...4.1.78..9..5.....,0
2679,51....3....62..7..4.3.8..5..6..7.8..25..........8...2.1...9.6.......7.9....5.3...,2.9
2680,..6.4...2.2...3.........79..6...7..3..73..4.6..21..........12.75...8.1....49.....,2.2
2681,5.......43...6.5...62........7.96..8...5..91...6..2.4..3...78....1......4.83.....,0
2682,4.6.5......12...3..8......9.74.2...1.3........284.97........4.....9....28....16..,3
2683,...59......7...5.......38726.534..8.78...925................4.1.62......5....6...,4.1
2684,8.1..9....3........7.42.........8.36..49...2.6.5..314..4..8..6.........8.9....4..,1.5
2685,............2...51748.6.......3...4.13...........4.6....3..987.2....7...8.7...5.3,3.1
2686,1......2.834..9........4..8.2.71.6....9..8.5...1...7..2..8..14....6...32...4.....,0
2687,.6...5..1..7.6..3.3.2..4..........862.59.........7.......1..6.4..968.2...7......5,1.1
2688,4.1...5..9..........21.8..3..76.2.3........5..467.....36.9...4.........6.....7.29,1
2689,.....7....74..3...2.54.8.6.7....41....86.9..7.......3.83......24.....6......5..9.,0
2690,9.....7....8..5.....27....3.1.5....4.4...3...7..4.81....9.3...5....8.6...87....9.,2.8
2691,...9..3.59...74.213.........64...5...3.71..6...1.......75.42...6.........2.1.3..8,1.2
2692,..249...7....5.2....73...4...1..83..4....3....6..1.....3.2...6..541...39..9....2.,1.4
2693,1.6.5..9.7.3............31.........1.8..73...2..19..56.....7.48.25.........4.....,0
2694,.4...9...5.381......97...2...84....5.....8........627....35.7.9.6.......1......8.,2
2695,...7.5..........18..46132.5...8.1...19..6.83...7.....6.....254.....4..9.3........,0
2696,...1.25...........1..5..376.79....5...3.....2..24.968...8....6.4..8.......526.8..,0
2697,.9...16....6....2.1...54.7......5.1.58.7..4.66.....9....4.1...........9..2....3..,0
2698,.......6.1....2.8..2..17.........2.17...28..9...9.5.....53..6....3......6....17.8,1
2699,9.2.7.16.7....4.......1..2...7..92......3..1.6.....8.5.3.1....68....5.9...1......,2.1
2700,.64.8.5.....25.....29.3.....7.4.8.9...2.7...4......7.2.....6..3......4..63....25.,0
2701,..2.1.....9.......5.6....97....3.28.....41...7.....1.5.6.8..........5.3198.....7.,0
2702,..51..96.....5.........2.3...78.45..5..9...2.2....3.....4..8.1.9.....743........6,2.8
2703,..462......5.8.6.2....9348...3.....99.2.65..1...2.....3......7.....4..265........,1.4
2704,....8..2.3......577.4..6..864..7......25.....8.9..4...9..1....3..8....7..6....1..,5.6
2705,3........5.21...8..7.9.2..38..7...3..59..34.6.4.29.......3..892.......17........5,2.1
2706,78.3..........6.5..3.85..49......52.3......1..27.....4..95....6..69...8.1..2.....,0
2707,....1.2..8....5..3.5.6...9...1..73.6.4.89........2.1..32.........8.....2..7...5..,1.5
2708,....3....4.7...5.3....7.6.8..1.8......51..29...23......2.9.6.8...3..........2.7..,3.6
2709,.....7.45...........98.....96.1.5.2.87..2.....5..4.6..2.39....7.9......35.8.....6,1.2
2710,.6.1.......9.4....2........8...6...5....8..2472..3...84.17.8.5....49.3..........7,3.4
2711,.78....1..5...6.........8...2....1..7....94....6.5.28....367.9....1..63.9....5...,3.9
2712,...1.4..2..35...9.2.9.8.4..6..4....5.8.7..3....5..3...97.8....6..6.......1.......,0
2713,...4.....3..91.4..9....317.5.4.....7.7..25......1...5.....912....6.5.7.....8....9,1.9
