2515,..5.8.....127..8.3...23.5.71.7....6..3..7.....5..94...............8...1.4....59..,0
2516,...6..8.........2..9...231.3.2.5.....5.4..7.9...1.......5.316..8...6..4..7..9....,0
2517,.........83.5..7.4..9..3.1.3....5...92..7.......8143..4.....17...2....59...7...8.,0
2518,....36..1.9...8.3...5.2..4....64.2..8.6..2...9........41...........87..9......67.,0
2519,.....1.....7.4........5..638.5.......72..9.1...1.674......96...........769...428.,0
2520,4.51.2............97..5...8.1.2.8.3....4..8.......6...1...........3.962.8...6.5.9,0
2521,..7..6..5..8..74..9...1............2.9.34..1..427..9...548...6..1.............35.,1.6
2522,.....9..6....2....3....4.2.14...78....9..12.3..8...9...7..........8....9..145.3..,0
2523,67..3..........69......5..4..7.....3....4..7..3..9..161....4...96.857......3.9..8,1.3
2524,19.6...5.....2.6.....7...92...8.517...9...43.6..4..8...7.........69.....94..67...,4.1
2525,.....2.36..94...8..418..5..38...62.....3.4.9..97......82..4........5.3.4.........,1.4
2526,2...76..9..1..3......21..68.......5....1.8.765...9714..97......8.3..........2...1,0
2527,.....1....5.8.....8.162..7....1..7....4.9583.....38.1.9..........54.6.2.6....9.5.,0
2528,......5....1...8927.8.....12...5.....49......5..28......681.97.8......5....3.9...,0
2529,.8..9.27.9632...............2.....6..4....7.....719.3......8....7512..8.6...5...1,0
2530,...2..7..........5.5..79.....6........219..6..1......3.7.....4.83.6.5.1....4..3.2,0
2531,4.3....71....9.......7.8..6.6.....3....1....2..16.7.4...7.358............4....6..,2.2
2532,.7...5.8.3..9......657.8.9..........9.2...4.6...5..32....8691.....1...7..5.......,1.5
2533,.......16.158...4....17...2.....6..1..4...2..2....3.8.45....9..3...4....7.19.....,0
2534,6..8..9.........38.2.......2...........43..9...7..6354.6..2.1..875...4.2.3.......,0
2535,.1.8.53..2..........3.1..78..7.96......3.1.5.3....29..68..........9.....5.4..8.2.,2.2
2536,...7.....1......7.......8438.9.3..54.421.7..9...4.............8.17.28.6.5..3..2..,2.4
2537,.4.712...65...3.4...7......7......1..19...48...5....32.....7....3.8....5.....52..,2
2538,.........2...839...9..2...88......1..1....42...35.....349..2.877.......41...5...2,0
2539,.....3.6.......7.....9.8.1.41759.....8..346....9......39.2....12.1....4.....4...6,1
2540,6...........4.8...12.9...3.91....4.2..7..4.......3.........675.5.......3.6..2..9.,2.7
2541,.6...49..5...1..7.914.6....2....3..7..8..7..173...........2..34.4....58..........,1.4
2542,7.....15.3..5..4.95.....87....468..1..8....2......9......1....79.12..3.6..369....,2.4
2543,.......8.4..8......31.....4.9...16....3.49.5.1....83...7.4.3..1....9...2.8.7.....,0
2544,...9.2...5.....41.3.....8..67......5.9.2...7..25.8.......3.41....7..1934.........,2.4
2545,.4..27.........5..75.8....4....3.75.....9.1..89.....32.3.....61...46.....8....39.,0
2546,...9.......613..57..1.2..3.2....5........8.2.74......83..........73.9.61..5......,0
2547,...3..5.87.2..1..9.....6.375.........9.2........96...5.4.5...8.9........8.....14.,0
2548,7..........675.........29.32...1.85.......6...5.3....7.3..6.7..498......5..2.4...,0
2549,.......7...8...39.........57.4..8.....123...7.5.6......6.1..92..4...5..6...7..8..,0
2550,.4........7.5...8...94..5....6....9...3....762....5...3...8.94.41...9......6.7...,0
2551,6...58.4..7....6.9...9..1...5..23...........1392........8..4.....3..1.8.....3.2..,1
2552,..2.8...5...97...6...1.4.....3..9.6...94.....6.53....97........8.4....3......74.8,1.4
2553,.39.7..582..1...7...4............4.7..6..23...83..9..6..........1.8.4...8..2.....,1.8
2554,.........8.....14574.86.....2..7..5...9.3...6.....672....9........41.2...9...5.8.,0
2555,.4.....17...3...9....2974.....5.3.........2.816..7....2.9...6.4...8.....73.......,0
2556,...2....7..86.7.2.4.......9.....3.58.9...8..2....65......73....71.....9...3..64..,0
2557,.....7.....6..5..3.4.63.29..3....847.......3..1..6......397.4..........95..4....8,4.6
2558,...6...24.5.3......6.9125...2....7.8...58......54.9.........9.6.3......22.6.4....,0
2559,1....5..9..61....5..76.....54..3.2......8....76....5...9..64.83......49.....2....,0
2560,...81...3........6.4..59.1...9..4...3..2.1...68..3..2...2....9..3...71..9.....34.,2.5
2561,..7.1...9...263.7.2.879..5...........29.....84...71..313...6..7...........5.3.1..,0
2562,...3..54...6....2.7..5....1......9859.5..2..7.1.........1.3....29....3.4.8.6.....,0
2563,.7..4.9...4895...1.15.6...28.....1....2...7.965....43....1.......4...........4.8.,0
2564,87..9..........8..1...4..934....1..7.....3....8..69.2.753.....1.6......4....5....,1.7
2565,.8...36.5.1..7......39.1.4..9.......7....8.9.......5..5...17..68...5.4......6.3.2,1.4
2566,..7..6.3.5...4....234.....9.8.569..1.2..8....9.........79..8..........5.8..4...13,0
2567,...4...31.3...9.....5...6.....2..1......6...7.1.39....3...5..9879.1.3..2.........,0
2568,9.....653..1.4........7.9...736....229.7........5...8.4.......73...2...6......1..,2.8
2569,5.8.......4.6912...2...7..9.6...8.1.95..2...6.......4..839.4................8.1..,0
2570,8.....9..2.6....81....6.3.5...4.8..3.89.2.........7.5.3.2....494....3..6....5....,2.1
2571,9..1.6..4.....4.2.2.4..3.9.8127....3......1.....5.....1....89..7.3.9..........5.6,1.6
2572,9..1.5..3.75....422.84.......16.4........87.1.6.......43...16......5............9,1.3
2573,..8.51...193.68....26.............4921...9..57......8....48..5..........6..9....1,2.4
2574,....46...4..9.16.813...8....8..952..3......4.........6..3.....272..3.1..9...14...,0
2575,6.....8....1.2....4...9..5......17..2...8.96...864......7....16.653...74.........,0
2576,2....9.........35.6.32.7.1.12....7......4...99.......1.6.3...7......4....5.....28,0
2577,5..8..3...87.1...2.4...7.....8..2.5.3.......97..1.8...9.276.....7.2.......5....3.,2
2578,3....9.....4..71...5.4...7.9.67...5..3.26....5.8..........2.....8..1.5.....8....6,2.9
2579,.6......2......4.3...47.89..2...13......985..97..4......1.....53.....1.6.9.3.....,2
2580,............6.....5...731...39.1.5....4.3..2.628..4.7.4....5..9...7.8.6...6......,1.3
2581,.6..71..81..6.....4....8...78..432.6.....29.........4.5......6........1.63.29....,0
2582,..9..76...1..2....6....81.3...2398..8.........5..8......4.13....9.....12.3....97.,0
2583,..26.7..1..9.3.....7.28....6.......79.....56.......9..52.496....4...5...3...2....,3.1
2584,5..812...32........98..4...1..5..4.2..9.........38..7..3.....2.....9.5...6.4.79..,0
2585,....8.1.5...3.........64.39.584.17...7.....8...4....5..897.6.4.3...9.6....5...9..,2.4
2586,....5.1.27....3........6.8....4........9.17.4.46.8....8.9...4.11.7.....86...3..5.,0
2587,...79168...6...79..3.5.6.1.8621.....5....34...4.............5....3..41.....6.9...,2.3
2588,.9..6.......5.84.74..3....5...47..5..2.6..3.91....2......1.......5...27...9...1..,0
2589,..187.64......61..4....3.7.6.2..9..7..7.........4......2..6..581.....4...9....23.,1.6
2590,..248....91.2...5...7...83...6.2.....8....5......95.........9.7.9...7...7...5.2.8,0
2591,..9.....21...5.96.284.9.1.......4.76.185..2....5.6...8............74..5.3.......1,0
2592,....3.8....8......9.2.6.1..15.4...9.....1......76.5.......4265.7......8...6...2.7,2
2593,.7...2....5.8..1.....3.64...13.97.64......5..4...2......9.1...583.........1...6..,2
2594,..1.2....7.....8.....61..74.3...4..9...9...1.1.7..8.6.....9..8.62....9.....4..5..,0
2595,...........17.23....6..8......2...56..49.....23....7..3..1.7..94.......88...5..6.,0
2596,....594......2.19.8.5....2.......3.7...1.48..7.9......91...2........1..3.87....5.,0
2597,....39..1........8.7..28...52..6.....9.....376...7..9..6.5..9......94.5...42.....,0
2598,.1..2......5...67...7..1.43........56.3.4..2742....13....46..........9..8...9...2,0
2599,.....8..938.........931.2...3.4....62.1.....79.6..7......6..9....8..2...17..3...5,1.3
2600,.8..5..6.792........17...4..7..8.3.....175.8......4....168.....3....79..2.......4,0
2601,.2....4.6..8..3....174.....5.....368.8...........9..24..5..7.3...63...9....1..7..,2.9
2602,..69....27...249........678.5..1.8...92..5.....7....6.....9..3.2......915........,0
2603,.......8237........1.6.75....5.4.1.9...........3.9..4...62...7.8.9......7....56..,0
2604,...7.4.6..5..............84.......415.3..1...1.29..3..72..8......1..6..2.....54..,3.2
2605,..9..45.26...8...........94.36......7...6..5.....314....2..7....5...9..1...21....,3.6
2606,..6531.....3....6..4..8......94...15..4.7..9..3....7...2...6.4..5.9........12....,0
2607,.1...28......46..2..4.5..161.....3....8.......26.....8...3..69..3..7.4..4.2......,0
2608,..2..9....4...5....7....48...1....4...7.8.2.....3....79............7.31...5.248..,3.3
2609,38......67.....9.3....4..71.7..81...9..3.4...6.5.7......4..5....6.....8........12,2.4
2610,...84...56.....12.1...3.9....52.....2...9..4..1.......5...1.........8.939.8....6.,1.8
2611,....4.......2...86749.8..3.1...78....251..8....8............32..1.....7.56..1....,0
2612,...46..3..4.7..5..3....16..58......9.9.18.2..4........136.7.4.........25........7,0
2613,..8...5.6.3.......7.4....9..4..6....2...18...9.5....81.....7..9.1..42..3......67.,0
2614,..53..9.....286........46....1...234.8..........9..7....4.37.6.5.3.2..4.9........,1
2615,5.6.......7.1.89.......32.......9...........44.8.5..7.79.....42.316...5..........,0
2616,.85...73...7.9.2..2............3.85..2.4.56...3..89.1.37........1.2...8.......3..,3
2617,.64..32........17.2..9..4..6.....89...2.....6...34.....1.2..78.....9....7.5.8....,0
2618,..59....1.3.....6..4..873..91.7.4...4.681.9..........6.......3.583....9.....4.8..,2.6
2619,...3.5.2.....81....4....9...24.............6768..7..122...1....4....73.6..7..8...,3.1
2620,..957.3.8..........638......7...2..55......419...4.........671....72....63.......,2.7
2621,.2..7.1..9.58.....6..53.8.....34....496.....5........6..3..........1.2....2..738.,0
2622,...97.8...826.5...........3..3..8...96..51....5....4..4.....7.58......4..75.6..1.,3.9
2623,.59.6....14.........6.7...9.....536.61...3.....41.........89..548..1......7....4.,2.3
2624,.9.8....6.4.6..2...5.....933.7..8..2.8..53.6...2.............288..3....5..4......,1.1
2625,.7.5..1.6.......84...6...2.3854.......2.5............11...6.2...6...9..8..8..23..,0
2626,..2.39..8.6.1.........8..4.5..29.8.....6..3..197.......5.....3.......41...4...9.7,1.7
2627,........8..289.....6..475..3......277...5......9.....1.4.1......85...4.....36....,1.4
2628,....75.69...8...3.7.....4...1.5.4...8....9.7...6......1.29..7...3..5.1..4......85,1.5
2629,.86...3......128..47..6..9....4.1...79.........3.7.5.23............241.6.6..9....,2.7
2630,723.6......1..9....98..3..4.1..9......7...5.8482.......5....1......468....47...2.,1.5
2631,52........3....4....41.2.....3.5.8.9...9....1..1..7.6......359..4.........5.7..86,4
2632,.......5.8.245....1...2.3.......6.....75..12.......8.4..6..9.8...53.....3.....27.,3.1
2633,..9....57..7..36.4.8....2......97.......2...37.......5..2.6.....6...5.4..1..34.6.,1.9
2634,.9.1..8......4......7..5..3.186...5....7.9.6.......1..........5.46.2.7..5.1....2.,3.6
2635,.76......2........5..9.2.8....8...5.98...1..3.....9.6.3.152...7......43...57....6,1.7
2636,7..12.9.5.....76...915...3......92......4..6..1675..............356.2....8..7.3..,2.9
2637,.47..........63..9.6...98.2.....7631..8......3.5.........13...5..1495..3.........,1.3
2638,...5.69...8....2...15.......9.8537.6.....2...1.6..9...5..4....2.38....9.......4.3,1.4
2639,.81.7..9..9.3...1......826..1.2...38..5..7.......6..2..7.........4...6..5.8.4....,2.9
2640,..3.1..7....5.....59.7...4....8...2.8.7...6.....2..51.2...6...........89.3.9....6,0
2641,..4.5....62...794...3..9......8.3.5....1.4.........2.1..62.8..4..9...38..1..4....,0
2642,..375..4.56...9....2.4...6.1..8..43.........7.4....92.8.1..3........5.......4..7.,0
2643,.5....6..1......97...1....4.......3....4.8..5.85...1...49.1236..3.9..4..5...6...9,0
2644,...7...62.8..........352....6....81..7..9.......1.6.3...65...7..1.4.7.2..9...3...,1.7
2645,64...3.1....8.........469.2.32.6.1..51.3.7.....7.........9...2.9.6..8...12......8,1.9
2646,..............1.9.5..4..768.3.....75.4..3.8..68...7..3........49..5..2....382....,3.2
2647,.....5.4.4......2..5...3.193.9.6.2..8..92..6..........6....1......3..98..18...7..,0
2648,..7.5.4.86..........1.24..7......7.......8...8..16...35...7...1.6..8....3.89.5.6.,0
2649,18.......52..81..6...3...897....2....5..6....6..71...48....64.1....4..7....2.....,3.4
2650,32....7.4....26....6...153.....52349.......1....9.....73.5..1..5.9.........73....,0
2651,.......87...6.415..1.......9.2..5.....3.8..9.8...2.46.....485....9..1...38...2...,2.9
2652,.7.6.3...6.25.......32....4..6...239....3.1...9..8.4...857.13..........5.39......,0
2653,..89....35....61..6....8..2...412..814....3.5.........21..7...6.....52.1..7......,1.3
2654,.3.........98....6...5..8.2.23....7..9...51..7...46......1.23..4.........16.....5,2.2
2655,...4......61.2....94....7....473.....2...........9..18.5...63....2.....7..7..485.,4
2656,.6.....5.5..1....2...6.79....57...3897.8....141............2..9.......64..1...3..,0
2657,...7...651..92.........84....3..7.9...9......7...5.2..24.....5....2....7.1..8.6..,3.7
2658,.3...7....9..5...3...6..75.4..5...8....1.....2..8.69.7..9.........428...34......2,1.6
2659,6.....7...31...54.4.8.6...9..4...1.7.9..43..82...17...3.9..8......9..........64..,2.3
2660,.29..3...8.6...............7...1.6.8.3.....1..6.4..7.....24..6......8..431.7.9.8.,1.2
2661,95.3.2.7..7......28......3..9..4....7.4..56.....2..3...1.5....9.....1...4.....8.6,0
2662,........7..5..398.2....54......9...3...5..8...93..7.....742...1.5...9...3....6.2.,1
2663,.52.6.......2.....9..7...81.....6.18.3...9...8.....5...2.....9.4.8.....3.....1857,2
2664,.9..45.23...6..4..1.3.8.........6.5..278...4.....97...3......7686......52........,3.3
2665,..1......67.....8.3..4..6.9....5..2..8..93...1.....8.....3......1.769.......8..54,3.3
2666,...29......54...6.9.......47.91.53.......378..4.92..5........3.4...6.1....651..9.,0
2667,.3....5.6.....6....29....1...8.7....45......9.....5.6.8..29..7....1....2.1.3.....,2.3
2668,7..5..........4.8.....89..58..6...41.231...........83.6....1..8.9.4.23....1.9.4..,0
2669,..........78.1..93...7...6......72..139...........318..2......459...4.....3..25..,0
2670,..7.....8..........2.14.39..73...24...59.7.........6......18...2....6....94.....3,0
2671,...6.743......4...1....85..46.....7.2......549.7...2..5.9.........2..8...3..1..2.,1.1
2672,.....1....5.97.64...4.8.7............9.3..46..27.....85.8..491.7.6...............,0
2673,5..1.8....7...9.......2...62...4...8.3...16..9542.......8....75.9.....8..1......2,0
2674,9...67..5.2.5....4...2....36.8..2...2......3...1.4......47.3.1.89............59..,1.7
2675,6.1....5...5..2.........6.......38...7.....31.9.45.......9....7....7..1..54....96,0
2676,.2..3....3..1..26.9.......4...29.....6..54...8.......91....59...53.6.1.....7...3.,0
2677,.......423....5......72..51..52....8.....9...2...4.....9....68.8...5..2...1.37...,0
2678,829.4.....74...85.......9..3.759.......4...3...6.8.1...387..4.12...........8...93,3.9
2679,..4..6.....2....1...54..7..54.8...3..6.19....7.3...9.....3...499.....16..3...12..,0
2680,...5......4...19.55.9.6.1.3..2........68.....1.5.7...2........4...9..82..34.2....,3.6
2681,54.6..21.......6.3..89.......43..8......6..5.9..51.3.262...........7..........5.1,2.2
2682,8.....2..751.....9...16.7..6....85...4.....6..3......8.859....2....74....9..8....,2.6
2683,....37.........8..6.5.....226....5..1....3.7.8..469......1...5.9....83.7........6,1.2
2684,1.6..4.........8.5....8..3.74.....9...9..2..43..1...6..3..6.25..1.........2.....6,1.6
2685,..1....4.4.29........8.1..99.5.....8.276.4...8...7...326.3..1................263.,1
2686,......9....6.1...51..2.8..3.2...67....7...........98..9...872....8.3....3...5....,1.2
2687,.9153...7..54.9.166.......9.13..42...............5.7..8....1......9...3...2.87.9.,1.9
2688,.......7....321.5..2.47.....89.3.7.....7..5....4....92.7....92.9........265.89...,2.2
2689,7......8....2...49.15.....3.4.3....8.3.527........6..5..76.29..8.19......9.......,1.9
2690,.2...5...4..3..1.75....46....61.3....5....8.28...9......1.6...5.....1......7...8.,0
2691,2379..4...6........5...83..174...........2......6..51..2.71..9.6..2....1.......5.,2
2692,..3.7...17.....93.12.......2..167...8..34..........54...4.3..9..1.2........9...6.,1.9
2693,23.4..8.......1.3...1...5..4........8..7..2.99.6.3..........4.8.6..5..9...4.7.15.,4.3
2694,...2.....2..51...6......57...7..1..8.684.......96.7...5.......4..1.93.2.......61.,0
2695,..5.4...........8.64..81..78..2...7...7...2.3...4....6...1.2.9..5.......4...6.5.8,1.7
2696,3.67....4.......5..4..8..6.73....1...9..158...8..9........3...6.6...4...9.....57.,1.1
2697,.3.....6.7....6.1..5.7.....3...2.......4.39.8.1.9..4...4.8..........9..7..8..5.4.,2.9
2698,..9.6.2...5.3...9.2...7...37...18.6...1...98.3........4...3.8.7....2...........19,2.2
2699,..2.95......87.1..58.....9.9.....8...361..7.4.1...........61......4......5....32.,2.6
2700,..7..2..8...3..9.2..389..15679...........1..3......4.....6.9.....6....5774..25..6,0
2701,..865....2............9.8.556.....4....1..6.....7..28.94.2....11.2...3...8.9.1.2.,0
2702,.75.............6....8.25.97...1...3.6..83...1.4.7.2..6.9....2....9.....2......8.,0
2703,....42.....29.8.75.5..3...8....25...13.......2..69...4..97..........316........8.,0
2704,.947.3...7....9.3..5.2..9......7....23..86.........5.4.475..18.....1..........2.7,1.4
2705,.4.2.1...9..5......68...4........5....3.8.6.7.....3..4..2..........5..98.86.2....,0
2706,5......32..46.7......3....1..7...2.53...9......9..1.4..56.....84...1....8..7.....,0
2707,...4....3..17.2....5..6...9.3..1.2..2..893.61.......8.67....4..........7...2.....,3
2708,.9...84.6...2...8..4....3.5..5....671.........8.9.1...31.89.............7.23.4...,1.6
2709,3..6....891.8..5.......5.......4...6.31....2....52319.6.91....2.....9.4..5.....8.,3.2
2710,7............8...769...35...4...6.58.5....9.1....3...45.6......4..35.......9..28.,3.1
2711,.9...4.....86......1.92..539....5.87281..3.....5.........3...7..67..1......4..9.6,2.8
2712,2..9.7...9....27.8.......2...2..4...5..6.12....6....733.8....4.74..35.9...94.....,0
2713,...1....4....7....76.2..3.9.327..61...7..........8...21...9.....4...62....652....,4.2
2714,.7...9...1......3.4.85....2....41.7.............89..6..876...9..2....7...3...4..5,0
2715,..4.....258...6.....3.48..74......38657.2.4.......5.......1..29...5......7....6..,0
2716,9..1...6...2...18....7.4..5..6..5.38....7....4..23...6.15......67............2..3,1.8
2717,......6..1..8...3..84.....75.7....6.96.1.......8.....4..6.524......9..7...9.8..5.,2.3
2718,.26.....93......2.8...197...8.7......3.5..9.12...3...4...4.....95....2.......7..6,1.7
2719,54....3.8.........8...7.9....831.....63....4.....6.2.9..47........532.....59...86,0
2720,..6.....11...5.8.9..23....7.......98..5...3...3...7...54..18..6....7.5.3....4....,0
2721,96...2..4..57....63.......28..14..5.....5...1...3......5..8.....7....1.8.1..2..4.,0
2722,..1.8.....796...1.3..4..5....7.48.....6....9.95..6.8..........1...8..45.79...2...,3.7
2723,2.3....7...7.4...5.....8....85..6......35..4....7...9..........5.......6.629....3,3.2
2724,8.....4....4.9...7..6..3..57...6.8....89.4.....3....9..2.6.5....1.7...38..7......,3.1
2725,..3.....7.4.1........39..6...9...1...2.4...5..3..7..2..7....4..15...2......96....,0
2726,.6...7..59....6.2..74..5.3..4..78.6..8..1.25......24...9......3......1..8....19..,0
2727,..369....4....2....1......5...2.3.9..38...1....4..1.8...7..4......1.7.56..13....2,0
2728,.1.5.3....9.....34..82....9.57...9......4.....21....8.7..6..2.8.4...2..........75,0
2729,...5..4..2.5..18.....6......61.39.....4....6.8........5.2..8.7..8....5.39....764.,0
2730,..97......2.9....3...54...2.57.1.3.8.....2...231..9..5..8......563....1..1......6,0
2731,.5......1....3..6....42.7.9...5.......56829...7.1....33...1......47.6.8.5......1.,0
2732,5...4.32...1....7....736.....7..8....5....7..48...1..61.5..2......36.....2.......,0
2733,.4...96...83.4...........3..37....28...8...7......69...6...1..92...54...315......,2.4
2734,7.....4....85..3...2..48.6.....5.1....2..1.5..6.9.4.....7.....9.3.6...82......6.1,0
2735,....3.7.8.5.2....3.4..8...1..25..4...38.....5.....8.1...73.62...........169......,1.3
2736,..........8.9.1....7.24.86.....74.5...5.....61.....2......5...142.....98......7.2,0
2737,.......1.....5........9274.6.47.....7..9.4.56.8..3......2.8..3..17......56.....71,0
2738,.24..5....8.......1..8.27....67...2......481..5....3...7..6.......27...5..31...9.,0
2739,..7........18........2..13.25......4..4.5..783.89...1.4..6..........8..39...3..5.,4
2740,2...3.....5...1...1.842.3.....5..28.8......3....8...7.....1.49.64...81...2.6.4...,0
2741,....4837......6..8.........53........1..7...52.65.....94..67.3.3....58...8...32.4,0
2742,.6...82..3...4..75......1..7...3.........2..16.4...93...........1..2.6....31.4..2,0
2743,....8.6..74......8.1..6..4.4...7..3...9..3...65......93.5........7...29..6.9...1.,2
2744,....21..6..8.6....3.9.7.1...5.....94.......6.....985.......4.7.13..5.....86....3.,1
2745,2.....4.1..9.4...85......2.83..........7....6.7..51......46.....81....3..9..3.85.,2.3
2746,...2..87.....7.6.3..1..5..2..8.2..3....537....4.8....69......4...7....6.53...9..7,0
2747,....8....923...8....7..1...7...3....4.....2....859...184.2...3....8...56.3...5...,1.5
2748,..5..4..9..1...7363...8.....2.8.....86..7...254...26..2..9..4.3...2......1....9..,0
2749,574....2..........92.7...4113.5.........8....4.6...1.....3.5..4..9.28.57..2......,1.3
2750,..2.9....7..6.2..4.4...3..925...1.8.3...5..7.......34......52.....74..9...7......,3
2751,8.5...972........69.....5...395..4...5..4...1..2.........8.6.17..64......2...9..5,1.2
2752,.1.8....9.....5...7....4.2...9..6..13..1..4..5.....2....8.....5.6....1...2...97..,0
2753,.7.9..2....3..2....4....7.5.9......6.8.1...4.5..69....7.......33...5.97...1....6.,0
2754,6..8...525..9.267.........1.69...1..2..4.6.......9..8..58...7............365.19..,2.1
2755,......4.....238....5...9.82.....6...8.7.....53...5.16..9.8.534.48......1........6,0
2756,.......5.96...5....53....712...5.......8.......83.64.......2....7.984.2..9..7.64.,2.2
2757,617.3.5...2.......3...5...6....4.1....89..23....1...48.5..74...4.9..17.....6.....,2.5
2758,......1...4...97...81..7..2...23..6...4..8...5.6.7.....6.....2...9.4....3..5...89,2.8
2759,.2......96....18.....83..1..5.2....8..83...7.74.......9...7..6.5.........8..4..2.,1.9
2760,.7.....1.....45...3...2...5.85..3.4......86.7.9....8...4.......2....94.3....1.98.,0
2761,4351.9..8..6...3..9.........9...682....3.....6.....5.158..1..39....9..5....2..6..,2
2762,72...5.8.5...2..6.3..8.1....5..17....9..4.8....2..........8..72..4..61......52..6,3
2763,..8..9.....1.2....5....6.4762.7.............8.....2.35.85....912.....5..3...8..6.,1
2764,.51.6.....4....15.2....5..6........9..42.......27...1..6...43.2..98.7......9...4.,0
2765,..4.7..81...8....23...42.7.1.7.6......6....9....2.5...492.......8..51..4.....7...,0
2766,.....5..983...64...5.....8...87..6.36....4.....59....1.......32164..........5.9..,1.9
2767,...6...1...519..3.3....74...79..5.4...........1..3.5..7..8.9.6.....4...74.....8.1,0
2768,.....324..89.14....1.........54...2....9.7....27...4..69.....3....7.9.8..48.5....,2.3
2769,...9..256..2.....83........9..3.7..1..3.6..95....5.7..4....86...19..5......41....,2.2
2770,3..5....4..46.......9...83....87...6.7........63..19...9..4.167..........2..5....,1
2771,..87...5..65.4............3.8....1.67.3...2...1.5...4..9..75.....2......1..8...39,1.3
2772,..7..12..6....7.....964.7....19.....23...4..7....3.1..8.2..9.......1..4..4.5...6.,0
2773,4..2..1.61.6....57.5........89..15...35.48...........98..37...2......7.......946.,2.2
2774,95.....2...8.5....34..9....76...1..8.8....65......7...136....4.5..3..21..........,0
2775,.3....9..71...6...6.2.7..482...8..6.......3.9..42..7....63........9.....57.......,0
2776,4.5..........57.6..1...3..88...2.4...519.........8.2.1....1...9...7..........237.,2.7
2777,6.3..4.....8..7....7.18...3...8...7....2...51.6.971...2........5.....296..7....8.,2.8
2778,.5..6......4.....61..8..4..97......3....216.....3..92.5.8......6.35....7....19...,2.9
2779,...1...23..3.5...6...28.54....51.....4.6.7...16....8..5.4.....22.9..1..7.........,0
2780,...2.....1...8..9..8.91..54.4.....8....17..3.........6..15.6....2..4.67...9......,0
2781,17......6...5.......417........1.93..65.491.......28..3...........69..7.4........,0
2782,.91.6...8.6.573.................98425.4...9..........7......6.3..9..14......92...,0
2783,.6..459..5....1...2..8......1....4.2.....9.7.3.2...1..9.5....2...3...........7836,1.2
2784,.4.....61......5.3..3.7...437.24..8.......6..1......32.....57...6418......5..6.1.,0
2785,5...3....4.7.5...9...76.2..6.........9.8..1.3..2.7.....5....34....2...1..1..4...6,0
2786,.8....1.7....7.5...4.3...9....8...6.6.......4258..4...7.326...5.......3.4.....6..,0
2787,5.4.7.8....7.....2....53.7.......53..6........8.6.9..1.4.8.1....53...6..9........,4.7
2788,.4.6..8.1.....879..1...9.4....9..162...7.....62....5..........8.5..1....9.1..3..5,1.4
2789,.....3.......2.6..1587....2..73......254.91...1...........3..7.8..9.6.5.5..8..3.9,1.7
2790,1..92.5...4...1.73...........37..9.....296.5.8........614.5....9..342............,2.4
2791,7........6..1.7..4.5....3.2.7..39......2...1.9..4.5....4......8...65.1....8......,0
2792,.48......7.6..91.............7.8...3.1.63.7.4.....4.......6...1.63.15....7.2...9.,0
2793,.5.....8...8..3...4.7.2..6..4.83...95..91.6........5..1..4....7...5.9.1..6.......,3.6
2794,6...23..5..2......17...........78....94..2..6.....5234.........24.68..1....5..9.7,0
2795,19.3.....8.3..4.25..6.79........1.......9.8.25.1.....3.49..........25...6...1...8,2.2
2796,...1..7.....2.8.3..39.4..1.......1...9.47..........34662...5......9.15......2.8..,1.2
2797,.......5.....6.1.....83..9.7...25..4..2.98......6..9.7..31..27.6...4..18.8.......,0
2798,.512.4...9......2......8.1.1.6..73....53...4238......78..6.1.....4...97....4.....,2.8
2799,.1.8....26....4.37..3....5....51.9.....2...8.78.................3.17...69........,2
2800,....96...3......6.5..7...439.3..27..........5..4.5.2..1.5......4.76..38..8......2,0
2801,67..8.1....4.5...31......495.3.6..7..2...3..8.......9...613........9......7..2...,0
2802,..1957...43........5.1......4.8..7....2....3.....49.62.1.....8.8.4..2.9.6..5.....,1.4
2803,3.6..25......7.2...18..9...76.39...5.....6...9.4.8...........21......4..1....4.6.,0
2804,........736.4.....8...6.2.....5.1.48..4..9.3..5..3.......35.7.6.....2...2......51,5.3
2805,.6.4..23....5....4........9...28.....3.....97..9.6.8.....7..35.5.......8..2.....1,2.3
2806,.4.5..2.9...........7...4..3...2175........36...68........46.....8.3.6.17.49.....,0
2807,.9..3..8.6....92.7....1........715...2....9....95..8....32....12....47...1...3.2.,2
2808,5..43......95.2..................1.4..7.9...6..47..9..2.89...43.1.8......5.....6.,2.3
2809,..7....2....4..3851..3.....3.5........8.7.4...1...49......3..9....6......5.8....2,0
2810,......3......28.69...4.1..79..7....12...93.85...........5...6...4....21.69.......,1
2811,.5...3.1.....91.322...4.5..4.2..8.7...7.1.........41....8...34.7..3..8.........6.,2.9
2812,.15..37..9..76.1...8.5........9..2.3.7.....5.....5...7...1.6..2..1.2....6.8....1.,3
2813,.....2....5..1.7...16.783..6.79....5.......32..8.4.......89.4.6.83..........2....,0
2814,4.1.......6...4.85.....9.32.5.....972.....8..3..5.8..67..8.....5.....7....2.6....,0
2815,....5..3..8.6......27.......4.....716...12.....374.5.613.9........2...95...3..8..,0
2816,......5.......8.2..4.5.2.798...1......6..7...5......83.3....8614.1.6.7......2....,0
2817,9...6......5.17..67......18.6.4...838.....5....42.6..7........2...73.....4...2...,0
2818,..........1....685..5.8..2.3..8...1.6...1.5.2..7.563...46.9....891....3....4.....,2.2
