id,puzzle,difficulty
676,...7.....2.9...7..6.....51.....12.3...8.6.4.9.....9.....18.......5.3...4.2....8..,0
677,.3....5....4..7..9......8.6698..3..4....2...82....5....4..6......931......5..8...,3
678,.8......5319........4..8.3....4.65....25...6.....129.8..6....4..2..3....4..8673..,0
679,6....4.....1....6.8...3.5......7.4....7....8...5162...9..6.....2...97.35..8...91.,1.4
680,.........64........21.8.9.......7.46..4..9.53..86.1..2..7....8.2.6.75...9......1.,0
681,.......2.1....8..3..892...6...6....5.1...4...56....9...8.7.6.9.4............9.73.,3.7
682,....483....43..........9..2.7.2....58.........1.7.38..6.1.....439.....1.....3.2.6,5
683,..8..5.....736.......81...4..523..1.8....7...6...9..3..46...5.....94.....3.......,0
684,25....9.......27..3...6.1....19...8.5......944.3.........2...578...5.......473.2.,0
685,.3.....7.12..6...9..6.3...8.....5..7..1..3.....78.9.4......1...98....41...3...9..,0
686,.2...3..8....5.3.....4.....9..8...26..43.19.........1..67..4.81..5...2.4.......7.,2.9
687,2..5...6496...7.....7..81..5..741....2..5..4.....9.3..6....3..9......4.1..1......,0
688,....26.1......85...8.9....2....3..549....5.7..1....2..14.....9.5..7..6..23.......,4.2
689,1...3..4...3..2...2.9...3.5.....6..3.6..9.5......2......64.......5.6.8....8..512.,0
690,.4..3..27......69.....65...1.84...........9..7.4.9....87...2.1.5.3..6.4......7...,3.4
691,.8.9...4..........2.6..4......2..3....5.4...1...875..66...5.2.....7.26..3.9....87,2.6
692,.6......9..2.6.13.1.5...8.....3..5....1........6..8.7...82......2...9.5.......96.,1.6
693,1....4.....6...739795....4..618....59.....8......3.......7...8....5..9...3..6...2,2
694,....2...892......1...8.37....2.......7...8...5..4...3.4..1...6....6.25....1.94...,1.1
695,.....4....9.8.76..3...1.....6...8..4.......7...34..852.....19.57.4.....3.....6..8,0
696,79..6..41.1.7.....5.........5.2.7.........4654.....3.....8.6.1.8.6....79...42....,0
697,.19.7....5....17.28.7..4.3..8.......3.....6.....79..48...5.....7...83..1..6......,2
698,25.7......9..14...6.32.5...3.9..78.....3.6....8.5...2.1.......6.2....9.7......2..,0
699,...........186.4.3......57...9.4..2..28...1.51..7......8....3..9...3..5..546....7,1.8
700,5.2.34...96....8......26.....1..29.....31...2........58....3....1.4....967.....1.,2.6
701,....45..8.3....6..........12..3...59.6....8.2.59.....4.7.23.5....57.4....24......,1.9
702,6...29..7............4...51.25.4..8..31......4....81........43.5.68.......21..7..,1.3
703,....1.....4...3.98....6..352...4....6.9........81..6..5137...8...........8...6.7.,0
704,.....6.29...7...8.9.3..8.....58......72...6...8...14.275....3......5..6.......8..,1.9
705,18............5.12..2........34..5...786.1............235.6.4......5.7.64..3....8,2.6
706,7..9..1.2..4....9.8...12.76..9.8..131......25...5......4..9......7...4.9.6.......,0
707,.4...13...26...94.....8.2...31....7.....5.......3.7..4..........529.4...8..56..1.,2.7
708,..........14...79.5.9..2....8...317415..8...3....2........4..3...7...8..2..63..1.,0
709,54.2.....31...6..4..2...5...9.85.3......9.64.2.4.3..1.....7.8............5...84.6,0
710,8.36.9..2....7.3...5.3..6...6..95.....8...5...7.13.2....9.....5.87...14.5.6..7...,2.1
711,....2...5..3...8.7..23.5..4..1........4.3...685.4..2.9...5......78...6...3..1.7..,0
712,..5....394........2.....48....8..1....36.45...6..97.4...7.1...............9.3.6.2,2.9
713,...9...4...9...5.23..67....6......2.874............3..9.......7...25...6..583..9.,1.1
714,2.......6...45..1.6...8.9....7.4.......6..7.....91..234.2....7......48....57..2.9,0
715,9...15......9.6.234.....7..28.........1.2...8..93..........1....4.8...3.7.6.9.8..,2.9
716,.....52.9...9.3.6445.......8...3..57.....2......4.......8..461.2....19.....86....,3.6
717,.....5.....1.3..6.7...1.34.953..................162..91.....6....7....84.46.7.2..,0
718,....1...4...6.........72839..582......1..3..5.9.5.428.8..9......5....9...4..8...7,0
719,...4.2.9....7..3.1.......6.1...7.6...9....2....7..1.4..2.........12.9..45...84...,4.2
720,86...7......2.56..5..1..74..5.6.3...6...1..3..9......4..47.9......5..429.........,0
721,..4.......3.....5...7..8..462...4.....971..3....5.......38.57.6.4........1.3...9.,1.6
722,..98.4..5...7..86.6...1.......3.71...58....92.......4736........271.........73...,0
723,....3.2...62.1.7.41..92.......3...5.6.5.9.4.1.................9.1..4..759....7..6,1.2
724,......51.1...2..692.7..1....18.5..7..2..4...56.....1.....589...9.........7.....3.,0
725,....2.9.4.3..........13.8..8..97..2..4.....565..........1.97....7....28.....6...9,2.4
726,..3.....795.4........6154..7...246.........8..4.86.3..8....7.....2.......7......6,0
727,..2.1..3..3....5.8..7.396...412.89..7...934..9......6....47.3.2..........1.......,1.8
728,.....8.........3.6..7.9..8...813..4..49..5....3...7.1....7..9...91.....43...4.85.,2.6
729,57..4...11...9..3...8...9.531..85............7.6..4....2....4...9.6..........7..2,1.5
730,.....5.28.....793...9......4..9.2..58..4..16.1.......9.1.3..8...3.7.....54...9...,2.9
731,..4.956........45..83..2.1.25....1.....26.......9.3....6..8......2...76..374.....,0
732,....9.17..1....98.....6.2..2...5......1..7...7.814..6..6......78.95.....4....25..,0
733,3129......6.4....7.....6.1.6..7....9..3........5.18..48.9......4..5.2.98...1..5..,0
734,..6.9.......7...45.4.3.1..98......5796..5..181..........75.........6......8..9..3,1
735,..41...8.7...5.9..6.529....3..........9.47.62..7.3.8...1...4.7...3....1....9..5..,1.3
736,6..85...7........48..627....26....7..719.....5......1.....1...........59...26.4.8,0
737,...18....3....98.7....7..644......567.6....1.8..5..3...72....3.....9.6.1.........,2.2
738,.6.9...2.3.9.5...8.1.7...4...2.........5...9.5..3.94..6.....937..8..7......62..8.,0
739,...6..4...7...968...3..2.9.19.....6..3.2....4.......35...5....69........5247.8...,1.1
740,..6.3........8.6.49.721...8..5.....778...5..6.2...8.......2..5.1......7..5.9.....,0
741,......1.93....7...9...84.52..9..5.....5.7..2.6.8..9..3.....3..4..4......8..4.2...,2.5
742,.....9.......4...2..97361.55.....7...7.8...3..1.9.3.261..............6....3.629..,0
743,..4.75.....52.........4.8.3...1.29.......6.......3..614......1.68.....7.1.2..96..,2.8
744,..2......75.......8...61..3.3.48.......5.92...65....3..2.............51..471..9..,0
745,...2.1..3.3....8....57.4..1..91...4...........8..753..12...9...6.4....2.......6..,0
746,..7...3.1...54......6..3..5.2.9..4..6.1.2.7..7.4....9.....6.........812.27.3.1...,2.7
747,.....1.8..47........82..9..38...7..59..5.81....51....7....9..73.........2...65...,0
748,.2.3...5....1..4.84....86..81..5.9..3........2....7.6..63..289....67..........7..,1.3
749,.47..863.9.1....4.........7..4.95............3.98....1.2..8.46.....6..89...1.....,3.6
750,.........4...93...8...75..41....6..9.5.2176...7.....8.5...8.916..4...5.8.........,2.5
751,.7.4....83....9.5.1.9.6.7......3...9...9...1..24.57......62..8.26.....3...3...4..,0
752,9.....27...49.5...3..2...5.1.8.......5....6.24...6...1..9....3.....817...1......8,0
753,.3.61..........61..2..4.5....4...13...523...9.9.........9.......8.4..2...42..97.5,4.1
754,....6....61.2.....7.9.5.42....3.8..45..7...3........19....87.......2...526.5...9.,2.2
755,4....782......2.5.2.19.........2.......75...1.45..69...693..........5.13......4..,1.5
756,6...3..2..3..79.....8........596...1..7.81.6...4...........85.6.7..53..2......813,4
757,....4.85..32..7...6.......9.9.......5.....1.84.3.2....9.7...2......8.4.1...2...3.,1
758,..7.1...358.....422....7.5...2.61.8..5...4...9.........2.6..3....3.....7...3....6,0
759,..74....9..8.........6.83..72..3..4.1..9..........4.61......2182...1.....8.....36,0
760,..5....637...4.....9.82....4.8.5....5.76.1.3...6....7...153................9..586,0
761,.7..1.....695....414.3......15.72.93...9.........5.2....6...1......3....9..4.1.27,3.1
762,......1...91..2.3.24..3.7.8....85.9..84........2.....1...3.6.....59...7.....14...,0
763,.....753..41.2...8..6..97.11..3..6...59...2.........7.46..3..5..73.........2.....,1.8
764,5....8.3.2.7.....9..4.6.....7.6.4..5..5.....8.698...1.......957......3...1.5.2.4.,0
765,8......5...734.91...16.....5..4....91...3...8.4...73..29.....6.......4......5....,0
766,.51..8........24...73....5..9...5.7.1..92......5..6..........2.9..36...1....1.6..,1.1
767,18...2.....53.......9.1.6....6.91.54.......7.5.......6.7..4...34..5...19..3..9...,4.7
768,.........81...7..9....58..7...329..6..8.....4..3..65....9....1...5..32...6.9.....,2
769,.829............3....1..26...4.3.78....84...336...1....1..7....53......2....6...4,0
770,6..31.4.......5.....14.......37.89..24....3.....94.........1....925...8.8.4...6.9,1.7
771,.......6.84..6...7.5.2..........48...21...4.....97..3..9..3....3.2.81.....6...3..,1.8
772,....15...56...8.3............2.7.6.8..82.....65..4....7..9.3..53.....2...91.6....,0
773,.2.4..7......73......5.1...5.....3...3..9.4...9....62...87...93.47..8...6....5..4,3.7
774,.9.......26...5..3..83...1....1.6....324....6.......57.....29..3....76..94.6.....,4.1
775,.8......27..3.....1..8..4.......369.3..9..1.7.6.5...23.94.7..1...1.....5.7..5....,0
776,....9..7612...4......82....3.81...477......8.4....51...3.5.....8......5.....38.6.,1.5
777,.917..6.2....5.8..42.3...9.1.......3.72.......5...32.9.....4.2..3.19.....1.......,1.8
778,.6..7.4.9..94.....72...16....8...96......7.5..7.1.....4..96.1..9.5........2......,1.3
779,.57..8..92.....63..3...1.2.....895.1.....6...4..15...2..........89.1..7......7..6,3.8
780,......7..45......9.....5.23.95..3..2.87....9....6....1.......8...68.4......371..6,1.2
781,7.69........3....5.53.1....1..4...3.6.2..........2.98..1...4.5.3......2....67.4..,2.7
782,.......1.9..4..3...21..6........4.68..47.....7.89....33..2..8.9....9...2.8.....4.,2.6
783,.7....9....6...34.2......7....36.........4.5.7.3.5...2..49.7..6.8...1.......485..,0
784,13..5.76.......5...7..6..9.3..67594..............91.765....9.1....28....698......,1.7
785,..9.....716..9.5...578...41.3.....1...84.6.....5..2..3.....9.7..4..8.......6.1...,0
786,.9..6...1.8..3.4.......1.2.86.57....7.5............2..3..6...........1....2.159.7,1.1
787,..29.....4.3..8......1..36..64........7...........29...5...74...7..5.61....8..7.9,0
788,.9...2....5.3....61...6.2..4......2....78...58.....6...7.1....35........248..7..9,2.7
789,..2.....77....6..8..81..5..1....9......741....6...5..3..5....8.3.1..26.....98....,1
790,.9....3.8..6........8..51..4......7....6..8..7..3..52.....73..294.........346....,1.8
791,.4.2.1.3...7.4.....23..7.5.75.4...6.......8.....5.3..41.27.6...9.....1........2..,1.1
792,4.81.26.........4....9...1.5.3..9...2.....37.98......6..5...12...25.1..3...8.3...,2.6
793,.7..........2..74...8...512.9....2..84...31..3...49...........8....97...1.5..4...,1.9
794,5.......67.3..6.4.....74.3.1..6..4.96..19..85....2..........9.2..6........5..8.1.,2.3
795,.4..59.6....46..17.9.......31..2......56...39....4..............38...4.26.7....9.,0
796,2.5.6.4..3..............1.6.......17....2........586..7...45....4.6....256378....,2.7
797,....9..3..54.6....2....41..8..5..3...6.87.....4...69....8..54...1......5.2...1...,0
798,.836..1...5..2...32.....47..37....15....8.9..8..5.1..6...43....6.....7...7.......,2.2
799,.1.4.......29.....7.....5...8.....2.4...857.....1..9......6..7.6...97.851.8......,2.8
800,.7...3..5....8..9.68.1.4.7.5.7...9...2...........7..4.8..6..1.2.41.....6.6.......,1.1
801,.36..........8.25.........1.......97.81.7..6...38....5......3..7....6....4.59..8.,0
802,.9..2..7.4......23......4..254.3.....7...2.38........5....7..1.8....4.5..36..8...,1.4
803,....69..8.5.........32.4.579.2..8......6...4...6....2.5.17.3..9.3.1.............1,0
804,.51............5.27...1.6.....35....6......7..93.8..2..7.23.8...3.1.5..9.2...6...,2.7
805,...9..7....3.5.......4329..2....3.7.7..1...4.85...4.......7...2..8.6.3...6......5,0
806,...6..294...1.5..3.....76.531..6.....6.7..9..7.....1.....3.95..14...2..6.........,0
807,....5.2......2..16...8......4..1.9..3.578.6..2..3.5....2...6.788...7.1....3......,2.4
808,..2..7.3.3....1.8...7.6.1........4......1.3..9..3.2....6.....2..4.57...6...4.....,0
809,........1...71.3...9..5..4.86..2.45..5...9........1..6..5.8......7...63......2.8.,2.4
810,2......4.6.9..38...4.9.7.....6...1.2...1.9....5..7...8...594...4.............1.75,0
811,5.6....4......7.2..4..1.96...4.352......8...3.3..6......9..8.3..5....4.....19.6.5,1.5
812,.496..3..7..1.....3....2...1.3.2.57...6.41..3........8..5..........597.....4.7.2.,0
813,.....4..5.1.85...........213...9..7.8.......2.......4...7..8.6..946..7....1..2..4,0
814,71..5....6431.......9.7.3.1..6....3.1.......9.8...14.....6.2..53....9.7.......9..,2.4
815,..........7..8.14........28..725.8..1..9.67...391..6....3..7..5.9......6.4.....9.,0
816,..7......1.9.25.3.3.8.7.1...7..9..8...6......29...6..464...3.5.............6..3.2,0
817,8963..5..4...2..1..1.4.9.6...5.317.9.67....2...........8......1.....2......8.....,0
818,.2....4.....8....7..4.1...9.7....81...6.4.2.....2...962....67..38...2......5...8.,2.2
819,5...9...3.7.5....4..2...7...36.82..5...67.....9.......1....84.....3..5196..9....2,0
820,.95....2.3...9..........46.4.6.......2.9.1.7....2.48...52....4...9.....8..1..37..,1
821,176.............53..5.7.4.......5.6..4...1.8.8....31.....9...4..34..7...7...8....,0
822,.....9.......84.7.9....73.683.......5.42........3.12...8.....62.....68.4..1....5.,0
823,.......9.5.....421..28...67...6......941....21.6.2.....21.5..34..5.81......7.....,3.2
824,..6..8.52.4...6..9..8.3..4......2387..9.6.......5.....8.........72..3....3.....24,2.5
825,...4..........79.5.192.53.....3....1.43..............6.91.34...3..5...8...69...2.,0
826,.3...9.....2..76.5..1.....4..9..6.......1.83.5..4.....8...2..7.......4..3..6.1...,0
827,......63.4......9..7...48....34.9...1....65.....8..7...52...3...6.......9..3.5...,0
828,...43.....8.7....6.15...2.......4.6..2......18.....49...1.8....39.6.........1..58,2.2
829,.9.5.4..8..3..8....2.1.7.........1.6.6.....2.3..4..5...7.....6.......2.565..9...7,1.6
830,.5...2.83..695...1....8..6..4.5.....7...6.9.8.12........1.74....6.............15.,2.7
831,.2186..3....4.5.....82...9.85...2......6..9..9.2..1....6..5...77.9.4.........6...,0
832,....2...9...7..182..........7...19..69.2..57..23..9...93.1....7.87.3..1..5.......,2.9
833,..3....95...6......2...1...8..5..6.4..91.7.8.........1..2..4...391........67...28,0
834,...5.......5.1.734.8....1....28..31...7.......41.3.5.......4.6..3.6.94...7......2,2.4
835,...3.74...8.....6.7...5..3..1.5.....5.....29.2....3.7.1......2....49.5..8..7....6,1.5
836,.734.....5.1..6.......1.....2.7..4..6....593.3..6...1.....92..7....5.3..........5,1.1
837,..84.....6..81..7.379..........8.1..2....3.4....2.6.57..5..1....4....923.........,0
838,...2.9..1.7...86......1..8..26.75..88.5..1..........14...38....5....7.........32.,0
839,...8.63.....7146..1.9...8..8......4....1.87..3...4.9.6..5...13...34.......6..3...,2.1
840,....9.3.8.9.4....64..5......7.64....3.6.2...7..9..5.....53.....6..81.25.........4,1.6
841,.4......625...91..7...8.9..4..5...8.51.2.3....2.71.5...8..5...9.....7.2..........,0
842,..17...8......8...........1.....537.4...92......4...6.2..6..7..86.9.7.....5.....2,0
843,...87.9..9.......4865....3.3.....4......97.2..5.....8.5.2..3.....9.24...........5,3.6
844,...9......9..1..2.8.2.73......6....7.54.81........43........2..7.1..64.8......9..,2.4
845,..8...9.1..4...5.3...7...4....2163..........2..5..7...4.......63..6.1....67.98...,0
846,..8....7.....9.4..3...17.28.2...9....5.6.....13..2.........8..1...4....6.......93,2
847,..95.3....5.1...........4....2...7..68..2...14........1....8.56.46..23..8..3..1..,0
848,28.7....56.1....9..5.941....6.2..9......8...7...475........8.12......5..92.......,1.3
849,....6.8..3.2.45.6......3.9.2.18......4.......7.6.2.94.......217...73.....9.......,0
850,.6.85.3...4.9.16.......4.......3..1.......576891......6.4............9.37......8.,0
851,...4.56.......1.83..37.........1.5....9.2.3..8..3.......5....7...496..2.7........,3.1
852,.2.8..65..65...72.9......1.6.....38.....2.......79...........98.58..9......3.71..,2.2
853,7...1.5...9.8..36......3.72...6..9....4....5.3..17...44.6...28.18.7..............,1.7
854,8...2.....4...5......3.91.7......48.9..27...13..46..9.6...3.9...3....675..5......,1.2
855,.5...4.2..13.7.......86.......4.628..3.5.8.4.........1..69...1.5......97.8..5....,5.7
856,...1...682.5.3..4............396.7.5..17...3..68.2........8......45...........1.7,0
857,.....4..73...97..69.....5...1..8...36.....2.1....4....1.....7.....5...982.89.....,2.9
858,7.3.......9.........5..81.4.6.5....82.8..1.5..3.7..9.......578.....12..99......1.,0
859,..24....3..376.8..19......2.....6...6...4.1....5...3......5..1..87.9.....3.....5.,0
860,.8...6.......4...93.789.4.....6......1..84......2..658..1.....36..4.29..4..93..6.,1.2
861,6...9..8.7.........42.8.5.9.6...3.2.37.6....8....5.9...2..3.4.........1....52....,0
862,....5..7...4.6......13..46....2..3....5.....98...7.2.1.3.74....1.7...5.....9..1..,0
863,.1...4......31.6...9..5..38.7...5.....6....2...5.6.481...........32.6.4..67...8..,0
864,2...3....59..7..166.....5......23..4....8..67...5.6.3...4.5...9.3........1.9..7..,0
865,....892....3....7...6..5.9.4.1...8.25.2.7..6......13..8.4...5......9........18...,2.7
866,8.2.....9.....628..36.1....3.8......7....1..3...4.79..2............64...5.4..8.37,0
867,.....6197.5..7...6.......2..3..98...1.....7.2..62...39....678...........7..93....,0
868,.1.8..........5347.....7..99....1..3...7..4..8.......2..8......3..6.9.1....47..2.,1.6
869,.6.3......8......9.237.5...2.6.74..37..5......4...6..1.......86...69..2.....2.9.4,1.6
870,.6......17.5.......3..4.8.6....1.39...6.....529..7.....8..94......72.9...4.....1.,4
871,5972..........3.5...2..9....6.52.....5..1.7.3................3.2.8...9..6..734...,1
872,..37..1.49.123............5..8..76..4..82..5.2...43....2..85....94..............1,2.2
873,..............917...268..935.1..3......1.67....8...2.....3..5.77..2.5...3......8.,0
874,...9....7....861...2......5.4.3..5..7.5.1.89.21..58.3...4...9..3...7.........3.7.,0
875,63....8...........4...1...657..2..1.19......3..27...8........64...54.7..9..3....1,1.3
876,.2.1.5...93...8...85.....9..43.1.2...9.7....3...64.......2...79.....7.2.....5.38.,1.3
877,9.2..1..7.....6...5.4.7.3..3....2.98....3....4.7........1....82.5....76.6...8.1..,2.1
878,....3.9.......2.78.2.1...4...2.....9.97..4...4..6.1.........3.4.59.....28.1..7...,0
879,.7.1...3.....6..5..68....4...5....731....9...6..4.........91.....4..2..8.2.75....,2.2
880,.86.....174...56......9.3..8....3.....54..2.6........3...9.2...26....87.......1..,3.5
881,......5...1..6.42..34.....7....5..49..2..76.....6....1.....3.9.....4..8...5.7.1..,2.1
882,......2......1...491.....6...6.2...8.....3..53..8.5.4.17........854...9...25....3,0
883,3.....71.9....4.28.7..........4...5....8....6.26.5....1..39.8.7..75......6......9,0
884,...............546..154..2...52.79...8.6......34.1....4.8..2....6....7.1.....8.9.,1.8
885,.8..269....5..8...3.15.4...8....2..6......79..14..........7.........5.83..3.1.6..,1.2
886,...1.........761.59....5....4..6..9...........2..3..48.3......65....173...7.8....,2.3
887,1..8....4...21.3..92............8...6.84...7..3....56....74...2...5914....9......,3.3
888,......3...5...4...3...7.84..345..1.....1.7....29.3..7..46.1.....7.....92....2....,2.5
889,9..8.5....1.9..7.........65...3.8.5...8.47..1...19.8.76.....5..5.9....43.......19,1.7
890,..3....8..92..854...5.13..........74...2..3..4...31..56.....19.....5.....78......,0
891,.58..2....4......6......7.3.653..2..2.1.........4.....1......693..6..4.8....9....,0
892,...4..........9...6.7.....3.8.9.4...729.5.8...5..8..3...5.3.2..9..5.2...3....17..,0
893,..6...4.14.2.3.7..5..9...3.2.7....1...1..2..7.5...49....98.1.........5......6....,0
894,..6....2..8.....7.1...8.9...3...9.546...31.....8................7.9..41..2.51..9.,0
895,.84.2..67..7.....43...7.19..7.13.5...9..6..2....4.7...8......1...........52...9..,1.2
896,6..3....1...64.9.7.3.5..8..96.......5...1...884...3.....6.29.4..17............2..,2.4
897,4..........1.47......8.52...2.....695....2.84..3.6..7.75...8...3..4.......9....5.,1.1
898,.6.2..9...17.9....3.2.....6...68..42....74.5....5......29..3..7...........4.678.5,1.9
899,8.9....21...........1...93.5..4.2...3..9..6....23.....4.5.6......8..5.96.....9..7,3.9
900,4........8..6..357.9...56....1.97..2.......6...5....3.2...8.......7....1...9...2.,2.9
901,.3.2..6..4......53..9..82.....87....15...9......12.389...7...34...6..8.......4..6,0
902,...9.7....34.2.6.7.....5........3...7.....5.12...9......5....2..6....38..4..39.6.,4.5
903,.9...1..6.68...7...32.........3.5..9.......649....61..5....4..8..7.9........5.3..,3.1
904,.......5..9.4.1..7..1.7.....7..1..9..8.3..2......4...53.89..7...25....18........6,1.6
905,..64....5....73.....19..6..7...2..9......6.51.8....3...27......8.......6...75...9,1.1
906,.....43711..5....4........9.8..62...57....4....97..2..93.28..............21.9....,0
907,.17......2..9.7.4........3..8.349..........86...6......9..7.3515.2..1.....8.3....,1.8
908,....4......4.5..292.7..3.8.......7...5..9...4..2....5.7...6..1..482...9..9.......,0
909,.45.8......9...4.3.6...37.5....67....5......9....2...863.....91.7..9......1....2.,0
910,...9.1....964.7..2.......5.5.486.3.........6...21.......57.6..4..9..4.1..7....5..,3.2
911,...1..9.2.68.7....3.12..5.......8.1...6.17......9.2....23....4.......7.5..5.9....,3
912,.46.7....2....8.....86...51.2.51.376....8.......7....596.1.7....1.....23......9..,1.2
913,..2.5.9..6........1.9..284.7.1.......8.3........9.......8..6..3..5.....2.9.1.8..5,0
914,.........4.62.8..7.15..9...1..3........4..85.58......1.9.7.1..3......2..6.28.....,0
915,.7.....9.1.......5...431...4..6....25.....9...26.7....73..2.4....5....19.6...58..,3.8
916,..4.....5..6.4..9.792.8.4..6..9....8....342..5..1....44.....3....7.61..........6.,1.2
917,2.31...7..1.98...5...7..9......65........75.172....8....2....9..8......69.6...7..,1
918,..79.26.......4..8.98.3.........51........7.4.2.46....2..8..43...16.....38.....61,5.6
919,..5...73..18......79.......4.....513...4..9...82..9..4..3..4..2.7..6...1....83...,0
920,1.6.....9..2..7...9...6.85.87..5.......8..34....371....4..23........8..6.25......,0
921,..5.2..8...6.19...4..8..3.7..2..7..17..4......1............581.9......4.....7..2.,0
922,6.2....7...586..1..1..........4.9.372.......4..4..8..1.967.54....1..2..........9.,4.7
923,98..5..4..3.8.17..........18.7..6.3........54...21........4..2.6...8..1.3..5.....,0
924,...5.3.1....98....87.....6.........66.3..8..41.........9.74.......2.9758.6.....2.,0
925,...4..7566..1.......75..2..73..5.1....6...3....8.....4.....2.4.....8..9.59......2,0
926,9...82....84...5.1............9.16...3...829..2..3....1.....8..2...6..3........64,3.7
927,21.....4....2.7....3..9..........7.1.4..5.6...6...9..34.6..12...5...3..98........,2.7
928,..6.4.8...14...........6..2..9...........8..3..74....9....83...7..91..352......6.,2
929,..8.3.......9....2...7.194..8.2.....6.9......7....4.584.5.2..17......8...26......,1.6
930,........2.81..2.37..6.7.1..9...2.....1...3....7.9...1.5..6.....8....9..5....8.62.,1.2
931,78.4.3......9.1...23......9....7.3.1.5......7....182...7..8.9..9.....412........3,1
932,.6..1.5.32..4.......5....4891...........357....26.......7....9.8......2..2..7..3.,1.6
933,..5.....9.8...6...79....8....27..9.4...63..7.9...5.1.32.4.7.....3.........6..5..2,0
934,41...6....7.5.....8...........4..8.9.2...1..57.6.9..1.....2..4....7....3..5.4..7.,0
935,....6.....1...2..9.4.97..5..5...1.4.1..8..37..84........8.9.7..........55...4....,0
936,...18..6..529.........7.9.5.....62...7..5..145........1......8..9...16..8.....43.,0
937,2.8.........2.3.85.5......7.....83.1....36..8....7......78..42.6.....8..1..94....,0
938,47......5..3....6..562.4.3...1.8......91..5.......6.79...548....2.6....3.6...2...,0
939,5.....4.6.321............32....8.37.1......8...45.....3.6.145..4......68.....97..,2.4
940,..6..52...8.9.14.39.3......27.43...1.....2...3..8..9....1.4..7...4...........7.9.,0
941,..9.2.3.......7.1...34..68.8........2.5.4.....4.58...6......49.6..754..2...8.....,1
942,...4631....3......1.......565..2.9.13.2.9.7.....8.....2....9...9....164.....4..5.,2.9
943,157.........2..4...9.6...1....7...9...9...2.8.3...1..6......9..5...3.87..2......5,1.6
944,.41..85...5.3.4.........7........4.382.......7..2.9...........7..5.1.98.9.3......,0
945,6...7......8......29..6...1...4........2.3.57..5...19.823..9........5..3.4......9,1.4
946,.9.7...63....8....6........8...75.....56..4.11....2..6..19...7.2....1......2..3.5,0
947,..592.....38..4....2....89..5......6....4.91..6.13...77.15........67...........2.,0
948,6.5........2..54...1..8...55.87..3.2...3..9.8.3..1........9486..........3.95.....,4
949,........1...32...425.89....1.6..3..2.......398..4...1....25.....4......5..5..6...,0
950,51..7.9..6..3........8..46.894..67..1......83.....2..4..9....727.........3.......,2.2
951,...9.2....6....138.3...........1.5.4.9.2..76......9...3..8.........23.5.1.9.5..4.,1.6
952,......7.6.31........9..1......2.95..5.......7......9.3...16...24..5.2...17..3..6.,2
953,..9.......6.5....7.5....81.5..68..3.1..4....6.......71........8.73.9.......3.8.6.,0
954,4.8.2..7..2....9.1......38.7.923........56.17...4..6...9.......2......9.1.3..8...,0
955,9..2..4....5..7.6..36...8..85.3..7..........6..4.5.2......98....1....5..36..21...,0
956,......8.59..4.....1.7...3......41.2.....5..........198.24.3....8.9...6..7.3..24..,0
957,...8.1..3.1..4.5.6..4.6.....4.3..89.2..4..3..68..1....8.5.......6.....7.......1.9,1.4
958,......7..7.8.....1...7...49.6.....75...21....427......8.45..9..6.1....3....98....,2.5
959,27.1....5.....8...6.....94..82...4....6..3..7...5.4.8......2.3..3..1..5.........8,1.5
960,7.8..9.43.......9..2...31.....9.8.5....7.....6.....8....4...2...65...48.2....7..9,2
961,....2954.3.5...6.1...5..2....3...9...48..1...2..96...41..8..46..3.......8.9.....7,1.8
962,..4..8..26.....9.....19..58.25..1....1...524.4.9..........4.....437.....7..68....,1.5
963,.9...56...8.7.4.1.........22.89........4...5..7.1....8....6...1......249.....73..,0
964,...........57934.....6....7....2..18.6.5....9.47....3...2...5..1...4.....5.1...9.,2.3
965,..6..47....5.....9.1......4.9....17.1....6...8..53.9.....4.....6..3.5...4.89..3..,0
966,57.....96.........2..9..4............9645.8..7.829......2.4.....6....7.39..16...8,3.2
967,3...4.....68.........316......5.......3.8...4892...3..5..2.9.73..........21...98.,1.1
968,8...2..47.3..1.8..........218.7.63...6...2...5...3....7......5..4...872....6.....,2.4
969,.78..356...5.2.......7....3.5.8.....362....81.....6.3.4..98..2...6...1.9...1.....,0
970,..7...3.....78..9.149.......6.........2...87....5416.....8..9....1.93.2.7....4...,1.5
971,63.7.........4....1.836...5.9..3..8....8.1..3.7......4....5.23...5.98......6.....,0
972,..2.36...9......2.5...916..7..3....4..8........3164....6....1.78.1..74.9.........,0
973,....5...4852.3...9.7...2....6....1....4.1.7.3.85...........3......76..8...6.8.43.,0
974,.68..2..5....63..93...1.8.21579......4.52.7.......41.3..43......8......4.........,0
975,.78.....2..5....9......4..7..9.3..8.2..947....53.8.1.......2..1....9.....17..8..6,0
976,...8573....1...9...2.4........3.81.4.1...47...4..69..3.5......29.26.......6...4..,0
977,7..9..8....4...7.56...8..3.1....4....39.62....65.9..8..........3.......6..8.4.2.7,1.3
978,..93...47.3.1.......52.796.......258.94..6.........6......3.....1.......84.7.13..,0
979,9..7.5...1....37.2..5.1.....8....14......4.8.....21.6.....96...3.2.8..........9.4,0
980,3.7........95.7....6..8.4..7...1......49...2....2..581.....9...1...5...9..3.....4,2
981,.....4..7.87..54..........834...8...21....3.4..9.....5.6.28...3..1...59....3.....,2.3
982,8....6...........17.6..9...3..48...525..1.3..........8.3.....9.....9.7.65...4..2.,0
