id,puzzle,difficulty
2795,..6..7.9..17....52.4.9.18..8....4.......1......472..8...2....377.....5.6.69......,1.6
2796,6.7..1......2......2..3.4.8......1..25..7.....7.4.9....3..2..5..1.3.46....6.9....,2.2
2797,.....6..9..5.....42...8.5..5..4..6......3.28..381.....6..9......2.........4.513..,1
2798,3...97.2..1....45....8....7.......6868.....9...7........53....4.....1.851..2.5...,0
2799,5.....3.8.....6....4....15........3.2.98.3...1......29...3...8...2.71.6....5.42..,0
2800,..1.863....621...75....96.......24..1794....2.4.....8.4.....2.......3....17....3.,2.1
2801,..18..9..........77.9...45.8....2...........4.375.96..3...2...5692..4..31.8......,3.2
2802,...3...8.6.7..2........9...83.46.7.....7.3...2...5..6.3615...4......4.51.........,0
2803,...97..2....4..6.3.....1........6....71.2..543.2......49..8...5.2....986.1.......,0
2804,6..91.2....172..6.4.......17......9....4.36....9...1.....6.5...274...........937.,0
2805,..68..7..7.........1.75.....8..72....62.1.87...3.....5..8...34.9......6..41.2...9,4.6
2806,8..........4....9..51..78..2...381.....9........7..5.6...1....7..53..61..4....3.5,0
2807,..7.....2.....5...2..9.4..84.8............3...5..1.87..6.4........2....354..38..9,3.3
2808,..39.....2.5.1.8.3..1...5..5......46....5..7.4....7.....68......9...24.8...19....,0
2809,...3..7.4.1.8..3...2..56.1.....4.63...........627.....7......5..8..95.....46..8..,0
2810,..3....7.1.2..43.97....9682....8.....8..1.......9...2..3..4.1............46.....3,0
2811,47......32..1..6.......4.2.8.7.4.........781...1..2.3....9.......8...94.63......8,1.8
2812,...9.......2.3194.3...526...4.......8.6.1.2.7.5..2.1..4...873.9......4.8..8....2.,2.3
2813,3.1....4...91..75.....2....2..5...1..8...7.....3.9.2....7.......3.....8.....35..1,0
2814,.5....27.87..5.3..4....6...32..7.1.....1..6..9.7....2......498..............81..5,2.9
2815,.1...6..4....5....5.9.4..3.68.3.1....2..7....7..5.842......2......8..7........251,0
2816,....8.6.....3...452....4.9.3.........47..68....95....491.2.8.....36...1.....9....,2.7
2817,72.5...8.......5....1..4.2.3..6....9.9........8....637.........5...7...6..9..8.1.,0
2818,....9.537....81....7......4.9..5..6.8.3...........2....56.3.2...1.5.......76....8,2
2819,....7....7.3.9.8..1.....5.6.1...8......1..3.7....57.2.......6.....82.....4.6...95,0
2820,..91.6.7.47..9...156..........235......8.1.9.......6..7.....23...4.7...8...6.3...,0
2821,7.4..1.......924...5.63.1.....48.2.1.2....63...8.........3.....2.........79....65,1.1
2822,6.3.....92..4..3...9.2...5.4...5.9......1......9..7.31...3..4..9.2..6.7..3.....2.,0
2823,.................9..834...55......644....7...2....9.5..3..1.2....75..6.8.6...3...,1
2824,.14.6...52..1.87....6..2.3..9..5.....57..6.....8...........76..7...2.8.1...8..3..,1.3
2825,.2....6...87..24..9....43.83.......2516.9....7..6.5........7..4..1.....6......21.,0
2826,.9.8..7.1..25......1....23...498..76.2.67......5.........7..92.....5.........1..8,2.2
2827,2....7....87.23..1.9......4.6.3.5....1....2.....6..94.5..8.....7...3.....2.....9.,0
2828,..4....82...9.4..77........97..8.1.5.8..5.....6.7.9........2..815..........615...,0
2829,42...1.....64.8...73.....61......857.....3....8..9...66.9.3.5.834..8........49...,0
2830,48...16.......9.47.........6..3...2.....5...1.75.24.3.8.29..3.........1..368.2...,1.5
2831,...5.....8...1.2.....847...3....56.279...8..5..6...4..61...9.7.93..7...6....5....,0
2832,..9.6..2.....83....7...49....8.3.........5..3.16.....4...4.76....2..6..18........,0
2833,...8.62.9.....1.6..7.92..3..8..3...1..75..9..5..6...4.1.3...5...4.....238.5......,3.3
2834,..64.1.....329.....7..3...5..7..5..2.146..5.3.........2.5....7...97.3..1......3.8,0
2835,.397..8.....96.4..6....8............3.......97.8.46..5.....5.8.16..8.....7.1..92.,0
2836,6..3.....2...6...5.9....7....2..3...4.5..1....7.42.........58.9.......6..53.7...1,0
2837,74.58......6........2.7..31......5932..3..61....49....13.....7..9.....5...8...3..,1.6
2838,...765...8.2..4.........1.56.....5.8..93....2.8.5.74....7.......6..1.....9....6..,0
2839,8..4.2...96...12....1..985..5.....6...7...4.....1......9....7.66..2.4........3...,3
2840,..8...2..2...7.3.........1.4.9..21...2..489...6.5.....8........1.4..6.7..763...82,0
2841,.3...1.4..2....3.164...9..24..68.........7.1.7....2.9...5.7........34...1..8.....,0
2842,5...7.....4....3.8.79..62...1..85.....49.7...9..62.8...3......41....8.5.......9..,4.5
2843,6......73.92...4.....2.4..6..37....5.57..1...8.....1......73..1.4.....6....14.5..,0
2844,....7....935....14..25...6.....4....3169.2.....8.1.6....9..8..326...4............,0
2845,..1..6....6..91..2.2.75....5......94......675....4.2.........1.1.93..5..674..9...,2.1
2846,.3.....95.2.8.7..1.1.9.....8...62.7.7.....1....4....6..8...3.......8.5....27.6...,0
2847,...3...4...7.5.2..84......6.....2...9..8..3..4..1...9.....316..6......8...146.52.,1.5
2848,.6..49..1..1..7.45........6..7......8......5.....24....42..6..3...8...7..3....1..,0
2849,5...8..7..6...1...9...426.....1..9.28......5...2......25...63...36........1...46.,1.7
2850,....352..3..2..7...8.......2.79...3.8.........5...26.4.48.56..2..6...5...9.....6.,0
2851,..........2..4.8..53..6...1.5...732.....8....94.2....6..1.2..9...78.1..........1.,1.2
2852,.67.1..9..9.7..4.18..9.......6...81.9....4.6.1...3524.......73......6......3.1..5,0
2853,........8.....96.7.7468.5....1..3.6..9.5.......2.98....1..7.3..328..4.7.9......8.,2.6
2854,2.983...17..5...3..5....4.95.4.........36.....1....5........67.8...1...5...9...4.,0
2855,..21....8.....75..5...3.7.4.25.........4....3..42.389..3..6....18.....7.....2....,2.8
2856,....6....495...6.....7..14.96..21..7.3..8...42.83...9...28..............6...124..,0
2857,.....3..9.7......2..8..2...2.4.....8.....45..5.....3..6.75.........8.15..2.63..7.,1.6
2858,8...94..2....3.9....5......7...4...6..38....9.1...3.....2...1.....4....8..17864..,4.7
2859,......5.....6....35...7...8...35...7.48.....972...4....9.2...3.8..........4...92.,1.9
2860,...8.1..49.........35.62.8.2.............49.....1.76........2...263..7..5.8.....6,0
2861,.6.8....7..2.4..93.5..9.......5..3.67...6.8.......2.....5.1..8.......2...71.....4,0
2862,1...9352........41.6.8.....25.....6..9..3.1....6.....3.....1.3...2..9.......589.2,0
2863,.9.4.....5......9...4.6.78..5.......2..9.........8...6.7...18.416...853..3....1..,1.4
2864,...2..4...59......64.......1...3....9.7.158.2.....2.3......4..5.6.89.1...7....2.8,1.3
2865,6.1...........782..5...1.......823.7..4.......974....6.3..4.....2.51.7..........9,0
2866,.5824.3..7.....8......7..4...4.62........4.21.1...3...2.65.........86...9.....7..,0
2867,..1..54...3.2...56.5......11.2......4.....3....7....2.....61....7..2..68..87.....,0
2868,...7....6..........1853.....72...35...51.24....1..7.69.9.6.....6...1..42.......3.,0
2869,1....4.......9.8...3....64......2..897.......6.8.5.1...2......55.76....9...7.....,2.3
2870,..8..51...9.8.........2...53........7.....6.16.9.34.7....1.8.97..63....2......5..,1.5
2871,.3.1.46.......2.7..6..7....4....7...51..2....3..6....924......7...7593........1..,0
2872,..3.2.58.7.........8.3.6.7.......9322..........81.......1...6...6...7359.3..9....,1.5
2873,........8..7.......9.3.7.6.6...8.71.7.........15.2.83......5..1.318.9..2....1.94.,0
2874,....7.....6.....588..2..3...5...7.8.6..42.51....1......48.5......2.43.75.......2.,2.2
2875,12...78.96....21.......8....3..1...8....4.....9..73..5..95.4..34.......1.......52,2.6
2876,.2.9.6.3.....8.12....7...84276......94.8...5.....74...431.......8..37.1.........5,2.7
2877,..2......5..7...9.7..1..3..6.4.87.........26..8.2.5........27.6..1......9...7.8.4,0
2878,29..1......5.......8.42.3..9...3.....1.8..7.6.7.1.9..44..9..8....8.7...3.......72,3.1
2879,..5.....9..4..51...6..2.....5.3...1........2..27.64.5..8.9...4.....7...67......93,2.9
2880,...38..2...7..6..5........71....8.7..7.43.5..5.6.7.3.89.5........8......2....46..,0
2881,.42.8...9....5...69....6..2....7.....7...2.383.....5.......39.1.34..........61.8.,0
2882,...1....4...24......5.386............7...2931.....3.....9.....65379...4.1.4....7.,1.5
2883,.8..2......71...4.1..7.5........3..9..394..51..2...87.8.5.6.....6.........9.....7,1.3
2884,....4...2...1....7.1.3.8.9.....694..7...34.6.8........4.1..2.8..6...3...29.6..7..,0
2885,4..96.....7..3.8...25.........6.9..3.5.3....4..2...7......7.9.6...1.......94....5,3
2886,.........513....4.9...2....8..47..1...2..1..6......35.1....7.2..4....9.1.3.2....8,0
2887,4..65.....62..4..81.......4.5.4..23...623.5..3...1.8............3..8.6.76.7......,2.5
2888,.........65.37..2..3.95..8............243.9........3...15.......9752..4.4....1..9,1
2889,...36...972....5..4......1.....3..6....6..........94.8..5..37...4.9....263.1.....,0
2890,4...9.....9.3..6......5.9.....2....1..51...7.3..6..54.71.....23........7.4...1...,0
2891,..5..4..86...8.....436..9.....51....9....678..2.4......7...2.6....85.4.7..1....2.,2.7
2892,.8......7.9.1.......2..4.86.1..8......52.....6....74..8....5..2...3.256...1.....4,2.1
2893,...8....95..1.9.....8.2.7.....5126..34...651....3..8...3.......8......317.....2..,0
2894,........37.256..9.3.8...2...8.....6..1..9........568.4..6.4..1...3..85.....7.....,0
2895,.....6.83...17.....56..3.....8.413...7.3..62...95.............98...5.1.....812.4.,0
2896,...93....8976...2..3..1...7......1....14.6.......7865..4....23..56.......8....7..,2.5
2897,.1..5.....93.16.........72.3..4.8.....5.3..9.4....52.........64.6...29....8......,0
2898,...8......9..1732..4.5...97..1.7....4....8....73...2.1......5637....14.9.....3...,1
2899,....7..59....5......72..6.3.6..83..5...1..8...9..4..1.2.6.1.9....9..41....8....64,2.4
2900,.6.593..15..8..4....7..6........2.9....93.6.44....572............93..8...7..6.9..,2.9
2901,....3.......4.7.2...4..18....7.16.....69.4...3.5....41.78...3..2..6.....1.....78.,1.2
2902,...6...49....95...7..8....5...3....1......69.5.29..8..94..81..3.......1.3.6......,1
2903,5...82....48...193......5...31..5...7......6...4.....91.9.538.....7...1......19.2,2.3
2904,...3...9.3....5.......4.1.2..3...8.....91....4...6...11....26757.5..4.2..........,0
2905,5.2...4..4...2..89.1.3...7.3.6.8...7.45..1..3........8.....6.9.7....4.......18...,1
2906,..2.8...5....61.9.9...5.3.72...3.....43.72.....9...........6.4..7.....8.1..5....2,0
2907,.28............6..9.38.......4.2..982...9..5.....45...5.....2...1...4..3...7.3.6.,0
2908,....4...7...1..8.2.6...8..55..8.......2.5.....1.432...7..5..63..23...1...9.6....4,2.5
2909,4.5..21.......8.4..37...5......1.....8...6......2934.....6.5..3561.2.....7.9.....,0
2910,..9..5.....7.8.2..8..3..4...9......3.8.....9...4.76...1...3...2......5.4...754...,4.8
2911,4..1...7...563.8........3.......6...3.....9.662..47......7.9....8....4.5.5.....19,1.9
2912,....6..9...14.8.....23..74.23...1...9.8....7.6.....5.......93..........415...6...,2.4
2913,.1.....9......3....28.1...38...76.1..7....6...91..4.2.....8.....8314.2.72........,1.7
2914,..2..8.....632.79.....6...4...84.56..41.563..9..........72......3.......1..9...7.,0
2915,.4..5128....4...16..2......3..6..7...7..1..5......9....9.57....458.......2......3,2
2916,...3.........89..1...7..942.1.9.8.7..654.3.9...7.......8..5..........2.96.....4..,3.4
2917,..16.8..9..92....52....1.4.......5..62........75.....6....6.4..36..8....4...32.7.,3.3
2918,....9.....2...465.93...1..2..4.1....26...89........57.....7.....1...5..3...9.62..,2
2919,.3...8.....4...2..6..12..53...3...464.........1..8..7...8.69....2...4..8.4..7....,0
2920,.9.8..5...32..19.......7....176...2.....3..8.6..1...5.......6.7.5.........3.2....,2.7
2921,6.4.7...11.........93...5..8....2.47....83.....7.....6...69...3.......2.41..2.8..,0
2922,32..81..6....4.3.5..1.....4..2...5.8....39...8....7......1...2.6.....4...7.9.....,1
2923,.5.9......691....8.8.....3.....5.......6.2.9......1..6..7..5.81.....3..41.3...95.,0
2924,...2.........7.56..4.19....5.7...8..8....3.52..........6..2....4....527...8.61...,0
2925,.....5.1.1...374.24..1..6....9.5...62....8...63...4..1...9.....3.1....84..7...3.9,3.6
2926,.82...4..1..3...2.5.6.1.....9...76.2.......5....2...9.6.....5.14..5..8.....7.3...,2.4
2927,....2....6.3..52...54....8.....5....8.7...6.1..2...3.....2.1.3...9.3...71....6..5,1.7
2928,....8.2.3...5.....9...2..6...7.42.9.46.8......2..7.8...46..1......95...6..2...5..,0
2929,3...1..7.5....64....23..6.9..4.7.....65..2..7...1..2.....8...2..91.....3......8.6,2.5
2930,14..........38...593......1..9..72......4.1...1.6..49....2....356.....8....9.....,1.3
2931,....1..6.8...5.3.79.4.....8.9.1.......1.4.6...2....84.3.....4...6..7.9..2..59....,1.1
2932,9......74...8.....6453.......7.....51..9.4.......17..2.....623..8.........253..4.,0
2933,1...5.3.7..6..15...57.4..6..6.9.5.....9.38.4..8....7.59......76...1..2.......7..3,1.6
2934,.....4.52.....16...36.....4.219.....48..6....5.....7....3.....8.4.8.3......51..9.,2.6
2935,.61.....73.8.....2...4....892..34.1.....1..9........2..3...6.......42.5.8....96..,2
2936,...5...9.9.4..6.75.7.28..6..8...51....3.1..4..4...2..6.9..24...1...7.............,0
2937,....3........9..7.5.8...4....78.9.2.9.6.13...1..47.....61....93...9..8........15.,4.2
2938,..........6.351....17...2.6...6...935...8...2.7.1....4.3.7.......549.........21..,0
2939,..58...1....3...7..2..65...2...4......71.........2..36.634....5.7.9.3...........9,0
2940,3....26....7.8........3.12.9..8.....28.145..........4.5.....7...4.2...35.71......,0
2941,5.2.....8..4...........37146...34.8......86.9...2.......78...5.94......7..5.9.8..,1.3
2942,..3..5...48......56.928.4.1.96.7......14.2...2..5..1........53.9..7..64..........,3.1
2943,........3....13...6...8541..6..9....2.....6...942.8...453....9...2...84........5.,0
2944,.......6.1.45....98...7..4.2.1....8.7..3.2.....3..46....8.........4....1.2..57..4,0
2945,6.............54..79.....58.2.....6..1.84.......91....4..2.83.......1.89.79.....1,0
2946,..9.4...8...5...4...1...63....2....79.8.7....7....1...8......2.3..1........325.1.,3.4
2947,.....7..6..6.2.9.87...3..2.....8.7...6..7..5....4.....2.1.....9..4...8.....753...,1.1
2948,.......2.71.9..3.8....34..7.6.........8...4.2..4.9...56..7..........59..9.28.17..,0
2949,6.4.5..9.......5...2.6.13.......4.8..7.......8.93..17.........1...946.5...5.8....,1.8
2950,...7......9.81.54..8..93............5.2...1.6...94.8.5.1..847..........4.3.......,0
2951,.76.....5.5...4...4...2.9..9.....157........6..1..2....9..3..7....96......25.1.3.,0
2952,....4..6.2.8..5..4........3..2...78.....7..4979..........13....84.7..52...9....7.,0
2953,5...97....1...3....8.1....5.6.7...4....9.2..3..7....2...6.....9.........1.3.2.5.6,1.4
2954,2...7.......9.8..3.86..17....5.6......9.....78..732.........85161.......7.4......,0
2955,.....3..77..86.2..5..2.734...9.8......6....3.8.3..247..9.....6...7..1..4...94....,2.1
2956,6....8.....9..13.7..1..2....5.....1..3.7.6.8.7...4..2.....37..25.32.........1...9,3.5
2957,1.....48...9...7....48.9.....1.3..6....5.2.....2...3.........2..8.264..3.36....7.,0
2958,4.5..7....81..6...7.....1...2.6.85.......5......4...39.42...81.3.......25..3....6,2.3
2959,.9.........2..3...6.8.45.3..8..56.41.7..9.2....4......4...6..12..3...8..........5,1.2
2960,...432..9.2...8..5.....91..7...9..6....2.6..36.....5............41.8..97.7.5...18,1.3
2961,....76....7831.2.69.3......4..7....53....548........72.2............4.67..1.9....,0
2962,.8..7.5......4..2......68....79..65.8.1.5.4..65.....83....9....9.......2...1.37..,0
2963,5..4...92...82......3.....4.39.......7..695...4......61...7..6.9...8.......9...87,1.3
2964,..4......9..4.8.5.57..61.......7......2..4..349....6.......341.7..6...3.1..7.....,4.5
2965,....6.9.2...2......3..7.86..753.96..9.652.3...........6.1.....458.64..9......2...,3.3
2966,.2......7..6.4.9.5........3.7.....1..6.75....9..3...2635......9..4........1..6...,0
2967,....8..346..7.....4...5...1....6.2..9..2.3.....1........56.......85..427.4..3..9.,1.6
2968,........18..976.3.3...5.9.2..3....2.4..3..1....8.2..9..4.......5...87.....7.31...,1.9
2969,...5.6...3.....714........9....4.9....1...3...846.....56.9....8.18.........32.1..,0
2970,......6...8.....92....9..18.7.31....4..2..7....5.463...6....127..7..8....1...2.6.,1.4
2971,.....7.98.6....7..58.........6.843......9..4..1....6..1....65.72...5..8....7.....,0
2972,.4..51.3........7.8.7..2..1...3.785.4.2.9...........9...5...6..7.........8..6..43,0
2973,......9.....537...4..26..........2..73...1..41..72...6..9.....8.153....2..7....5.,0
2974,..9...1.......8.4..85.2.7....3..75.8...9.2....2..5.........6.974.....3..3...8....,1.8
2975,82.........1...6.....57...1.38.9......64......1..6...59.5....43.6.........3...7.8,0
2976,29..7..4..7.81...9..3...8.29.2..6....1..4..3...47....8....9...5...2.8....2.4.....,1.3
2977,58......2......3..1.2.9..........1.6.....1.85.7.3.....7...14.5.24..85..3.........,0
2978,9.64..8.2.....96......8...3.5.....1..7.2....6...5.4....4...........61.7.8.5......,3.2
2979,.6.....9...1...2.3...7...1.....42.8...319.....5....6..7.6.384.593............5...,1.7
2980,5.6...8......946..2..3..7...5..68...6.35....7...1...............1.9.7.4.36...2..9,2.4
2981,..23..7.4.6...98..3.......6.8..2.3.....1.4....258...7.6.1..8......5...........26.,1.5
2982,3....1....6...274.84..5.........4.......9.8.27..8....3..8..5.1...2.....96..2.....,1.5
2983,8.....7..9..67.5...4..28...18.....25.........2694..1.............526..3.....9..7.,0
2984,.1.........2..7.857..8.1.....9.3...886..........7..52.4...5..79.8.3...........4.3,2.5
2985,....31...41..5...3..92....7......2.4...7.....84....6..2...7.1......2..3..93...86.,0
2986,25.............6......92.87.....659.58..3.....7.8.........27...127..5..4.....81..,0
2987,.45......6...3.5..1.......672......1.....8.....31...2....8.74..9..31...5...6..892,3.8
2988,..7......65.1..4....8.7..1..2.79.84........9....5.3...5......233..8..17...23.....,0
2989,..27.......3.4.8.2.....8.6....4....5..756.94.9.........9....42.7851......4.......,0
2990,..742.8.56.......95...97...4.........8...1....3.7....2..4..21.8.6.1.3.2....87..5.,2.2
2991,.4.82.9..3....9.2..9...413.....1...6...3.......4.56..........53.2....76.763....4.,0
2992,..85......6.....95......7.383......6.7.1.2.8...54...3.18...9.4...7.8......9...6..,0
2993,324..59.6....7.....6....5.2.37.8..2.5.....4.3...2.....218..9......5...4..5.......,0
2994,.......5...1...6.9..7.2.....9...7.26.38.9.5.....5...3....67.2..18.2..........9..8,1.8
2995,...51...454...2....8.36....2....9..8.1......5..51..3.7...8.31..3............2.6..,1.4
2996,.3.....9..86...3......2.7...7...6.2..98..1..71....9.6.3.....61....7....42..9.....,2.3
2997,.......7..1...8.534.89.7...2......65..564....8......3....2.....14.56.....5.7..1..,0
2998,6....2.5.........898....67...8.6.39......1..4..5.3....49.6..5....621.......95.1..,1
2999,7.3...4.698..7.35..1....8..8..2.....3.....28..9.3...4....62........3.5.1.2.8.....,1
3000,........7.2....6.35....6.4...1..4...4...3..9...2....61.5....8...6..8..3.1.4.....6,0
3001,8..4.6....9....3..7...5...1..67.5.2....1..8....2.............122.7.9..8..3.8..6.7,3.7
3002,........4.56.....29.3..4.15..7.2..6.2....9.....5.8...13...9...8.8..........4..75.,0
3003,...7.5....9....56..6.8....385......1..3...75......84....1....9.3..12...7....3....,1.1
3004,...4.6..1....7.3..8..1...277...6..5..29.....36...8.....126...........5....4.37...,1.9
3005,..3......5..7.6....67...1...8.37.6.9.3..5..2.......7.....1.4..61.......54.29.....,0
3006,..1..75....3.4.....6.351............6...7.2...54..91..748.35..6.......2.3.......5,2.6
3007,67...54.1.......835..4..9...2.........4.9.......74.3....5....6..4..3.8..1...76...,0
3008,.4..9.......4.3..71.3.7......5....2..6.....9..1...96588.71.23..4...5..8.......2..,2.4
3009,5..4....86..9......3...7.5.......8.3.5.3......9..46.15..9.1..2.7...5...1.......39,1.9
3010,2..3.....9.......4.8..4.7..8..5.......5..632.4..283.9...68........61.9.........5.,1.4
3011,..78..3..6..1...72...6.98..23.5...1......2.....6...7.58...31.9..7..9...3...7...8.,2.3
3012,...2..4.81.....2.....68..91.4...3...5.31....7...5.8....5......9..17...632...6....,2.1
3013,....57.2..7.6.....69.....13.6.4....9..8.1.........9.5.34..9..........8...2.3.5...,3.3
3014,...74....2.......1.8..1...63..2....41......5.75.8..12....32.....1.56...85......9.,1.5
3015,4.3..95.......1.6..7....1......5.431.2...3.7..4..7.6....96...5..3...2.........84.,0
3016,5.2....61.43.7..8.....4....4.8.2.6............3.7.482...7.38.4.......5..91...5...,1.1
3017,..826....54............8..27.3..19.898...6.2....4......17.....3.........3..71.4..,0
3018,.41...576.9.........6...42.4.2.5....83..64.......9.......3..2..........8....72.5.,2.7
3019,...8.....4...93.7...8.6.593..12........9....8.85...4..1.36....9...3...52.2.......,1.4
3020,..6.5.7..8....935........9..2..6.......7...8.........336..1..7.1.9.45..25...9....,3.8
3021,.8..5.2...9.3......3....95.51...7.9.8.....67......15.....2.9.14......3.....56....,0
3022,2....8..75.9.6..8.......9..9.1........28.74......24........6...47.3...58......3..,2.2
3023,.....9..8....7.3.........5679...3.251....2.9..2....8.48..9.1..7..96..1...6..3....,3.9
3024,3....9....4..7.2.9.8.....3....59....7...63.1...2.....7....8.....21....83......591,0
3025,1...6.........213.6...4..725.6.....7....5.9.....2..8...92......4....9.....7.8...5,0
3026,3....9.........8.....5.7.1..7.8.6..12....1.3..5.....2.7..1.4.....9.....6.81...3..,2.9
3027,4.....67..173.928.......9...469.........5..9.2...871...3...1.4..........8...6....,1.2
3028,.......6..13.2...77.4...1...7.3..91.....1....2...948.3...462.....9.....63........,1.9
3029,...1..9...1..7..3...7..824...17...648.......2.....48...95......76.34..2.4....9...,0
3030,.7.......3.5..17......7.28641..3.....8.4.......72..34..4....528...........2..4.3.,2
3031,.......4.........6....46.38.......2..3.4685..5.62....719.......4..75.....8..3.4..,4.3
3032,75..2......3....7..4.6......6.5....32....8.5....4....6.92.5....5.....894...8..2..,0
3033,......63.5..7..9..9...4..5..1.4..58....6.874......9......981.....6.7....4.3......,3.8
3034,...412..6......72......98..675....3...27.15....8......9..3..2.......6.....7...3.8,2
3035,..1..73..5.9.........43.5........6...9.6.8...6.79...2.7....5.6.45......7.....2...,2.9
3036,........8.....1...487.........93.76.....5...469.....5.96..85........23...54.7.9..,0
3037,..39.2.........9....2.4..134...91.8....68.7.....4..2.6.16.......4..15.....8....7.,0
3038,9.........8..4..9..3...8.4.........5.61.9...739...6...7.....15......7..2.16.347..,0
3039,.29...15.3..7.4...........269.4....7...87.2.........9..4....6.5.85.1.9...........,0
3040,.7..2......5.3.9..2...64.5....7.9.38........14......7...8..57...52.8......6....1.,0
3041,...495...52......78........28.65.....5...4........94.3.7.2...3..1.....6.6.8...1..,0
3042,.7.......2..7.......4.35..9..8...69.3.5..9.87..2.....4.6.8.2.....9..1.......57...,0
3043,.........5.....28..18.....6...34..6.7.2.6...4....52...1..9..5.....8.6..3....3..9.,3.7
3044,8..4.....7.1..5....9.....1...7..4..8.52..1..71.67.........9..74.2....6....93..2..,1.8
3045,25....7..3.1..62......8...9..7..2.4.6..1..3...3..4........2.6...9.3..8.....8.....,2.9
3046,2.57.1.....7.3...6...2.........7....6.9..53..74.8.65.2.3.....1.......7..1..6....8,2.8
3047,..83...5..6.....3.....7.2..6.....34.....375....9..1.627.39....4.1..4..9......56..,3
3048,.2...54..8.......3.938.....9.5..3.6......13.....79....4.....2.........98.5...7..6,1.4
3049,4..1...5..7....4..16..79....9.387...3...6...4.8......6.1.6..3..7......49....2....,1.2
3050,...1.4..87.3....1...1..3...4...726..2....1...1.9...3.7....2..7.........3...9..4.6,0
3051,2....7..3.78.......1.8...5.1.....8...56.3.1...374......6.742.9....3.........5.37.,2.3
3052,.6..9.1...41....67...2.....4..523....5........9..7...4......98..784...1.6...5....,3.4
3053,.2..9..6..9...3..1..1....24.5....1.62....57..4..........7....1..3...8..55..7..6.2,1.4
3054,........273.2....186....9.7...4.8...24..1......65....8...1...2.4....9.3..9..8....,2
3055,.4..53.......4.89..6......1..8..6.2.2...3...41....4.3..7....1..52....7.....5.1...,0
3056,..6.2.5.724....6.1.............3.14....1...7...7.85...37.6.89..9......3..6...94..,1.3
3057,6.......8....3..9......8.7.8..4......542.7.1.......75..7.........1...23....169...,0
3058,.....85...9..4...71.7.5.....69.8.1....5....9.28.5...3..3..6.2.......2...8......74,3.2
3059,7648.....9..6..5.7....9...13....9....9..546...76...3...8......3.3....9.2.........,0
3060,1....4.7..3...568...49....3.1.......563...1......5..2......7.5.39...8.....8.1..6.,0
3061,9.48...7.6......3...3.5...4..5.9.........6.474...3.196.....9...7.......13..7.....,0
3062,....59.2......8.9..2...6.752..7..1......6....473.......4...7...8.5........93..6.8,2.7
3063,.7.....8......5...9.43...7..61.3...8...8.29........5.3..6....1.7....9..48...7...9,1.5
3064,...82.7..24....5..9.....1.6....48...528.6.......1...9........1219.....5....6....3,1.8
3065,....639........2....748...3..8..9.2.......4.8..5.786..7.413.....32.......8....1..,0
3066,96...8..28.5.9......23..1......1...4..645...3....7.9...........7.....3.6.....92..,0
3067,.1....5.2.3...54...896....1..5..91..1..53.8..3.........6..........7....5..81.3..9,4.1
3068,......8....5...9...19..2..46.15.8..3.....7.2....13.76....6.....1.8........23....5,0
3069,......39..49..7.6.5.....8........1...5...4..9134..6.7......8.1.7...1..5..8.4..7.2,0
3070,..91....7.759...1.....2...46.....2..7.16.8...53......1...486......5..8......3..9.,1.5
3071,.2.7.9..1.....65...........9..6.....3....54..2164....9.8.......1.5...3.....274...,1.5
3072,.9.1..78.6....3.......2......6....7.3...1..6.7.4...958....9..32453..........7.8..,2.3
3073,.....4..39.61.2...7.5...6.1....3.......6.724.2.....1.83.8.7.......8....6.1.9.....,1.3
3074,....9.....5.....9..96..2.......4.......38..5683.6.9..42...78.....1......385...1.9,0
3075,.26..49..84....5...31..2.......4..67....1..92.....3..........31..8.6..7...9...2..,1.6
3076,.3...1........61.4..4.7.3.23.....9.......5...687..........4.8.6.7.3....58...1....,1.4
3077,1...2..53.56...7.23.7....1...4..1.9...5....7.2...56.3.9..5......7.8........3....9,3
3078,.2...58....8....61..31...2.....76.4.......9.59.....3........758.16.8.....3.4.....,0
3079,..........6....1.8.....6974...1...5....7..29..79.5..8...73....6.2..1.....83..2...,3.8
3080,95..1.......4.217.......4..1....52.......3.8.23..8..........7...2.19.8....6.38...,0
3081,9...814..5..6....3.......1....8.7...8......62.5.....9.6...98.....8.6.2....7.4..3.,2.9
3082,......8..7.......2...35.7.49..1.....2...8..9..18..7...53.46.2......7..4...7..2..6,1.3
3083,27......1..5.....6.39.5.7.4....8..69..1..34...4...1........6..3.....82....75.....,0
3084,..9..2.3.1..4...268...1.9...1..........72...3......25.75.16.........83...4.....7.,0
3085,7..6.198.....8.......7.9...5...........4.8.3.1.49....5.41....5..5....3..3....5867,0
3086,.4.53..8..8..6...1...7..........2...865...1.49.3............2786....9........5..6,1.6
3087,.......3525..1..8...8.....746..9.......73.........8..1.85.7.9.4.1.8..7.......5.2.,1.5
3088,.3......5.....7382.4..2...6..6.5...4..5..62.83..8.2....1..63........8....69....5.,1.6
3089,.7...69....3.782.4........85..1.....1.4.8.3....9...8..7.5..4.829...........6.3...,0
3090,.5......91..7.64..7.8......5.9...8.38.6....5......4..6.8...71.........8....3..7.2,0
3091,..1...6.46..2...1.9..7....3...3....8....2.94...9..87...8...3.....5...8....7..9.5.,0
3092,.3....97.2.....3.4....54..8....75.2..6...........4.73.5....81.3.9..3..5.1......9.,1.9
3093,7.48.1.....9.4...5....6..............2...35..8.6.9..24..812.....3.5...........9.8,0
