id,puzzle,difficulty
1168,.27........6..893.9...7.58...9....4....4.16..6.1..9........2.9.2..9..8....53.6...,1.3
1169,.6.4391....2.....8....7.....7.......5....3....4..6.2.5.2489.3....36....7........1,0
1170,.6.........8.54..7....2...545..3..9.7.......1......5..1..9.24..8........9473....6,0
1171,.....9..86.....5..5.7.4.6.....28...1.51..3.....34....2..8...1..7.......3.4..187.6,0
1172,.6..8....451......9..7.6........42.7...25....1......3.5..9...7.....3...879.5.8..2,1.7
1173,..5.1.29.36.....8..7.48.......7....1..82...6......5..7......4..15......6.47.2....,1.7
1174,.....47....79..8.........3.8...5...4....8.65...1.43..7...2...9..7.8...6.3.2..5...,0
1175,.4.6..9....8..9..1....7....2..9..7....9...36..3...2.4....5.....1.24.....8.7.23...,2.9
1176,.1.....3...31.8...5.2.......6.3...1..5...2...1..8.7.95....3.6....6....82.....4..1,1.2
1177,74..9..2.......5...1362..7.1.9...3..5..2.6..7....3.......7.........4.9.....8.1..2,1.5
1178,..1.5.2.4...9821....5...8.....2......5..93...39...7..562......7.......8.....1....,1.6
1179,2.5.8....4...26......5....75.8..1.9....8.......1.3..54172....4...4..5.......7.96.,3.9
1180,6..5.8.9...3....4.....7..8.4....95..3.16..........5..29.....72.......6......81...,3
1181,5..76.39.87...........5............1.1.2.48..398......6....8.........1.3..3.9..84,1.5
1182,.....3..15.....7..7.81...5.629..........1...717.8..4.6...5...64.4.......9....2.8.,4.1
1183,..27.31...16.....4.....6.2..7...5.......8...619.4............92...6...1852..7....,2.2
1184,..431...219.6...57........8.....47..........66....7.1.....4.5..4765.3...8....2...,1
1185,.......9..1.9..58......7416....4...5.27.6...963.........2.3......4...16...81.2...,1
1186,56....3....1..62..4.....79.2..........8.25....9....41......2..91......6..8.67....,2
1187,.38.72.1..9.1.3.....4.8.....132....7......182.....9.5..4...72.5...4...9...93....4,2.5
1188,..13...6.....142....3.....5.....5.4.8..7..5...9.2.3..7...........8.6...3.6....79.,2.3
1189,..1..5.7..2.168......7.2..3.1.8.....5.....4....3.4...9.5.....62.48...1...........,1.5
1190,.2.1.6..4..5.....6.8.3..5.....4....97...9.3..6....3....47..........7.4...9...8.1.,0
1191,..9...46....6...2..2..7.5...658.2...9.7..46...4......15..4.8.9...35..........3.4.,2.4
1192,9...2.....6.....9182....5.....4...7....7..3..27.836....845...6............9..371.,1.1
1193,6.25.7.9..37.....28.....4....8....2..9....5....43.2..7.8...9......64..19.....1.6.,1.7
1194,....3...678...6..4.....93...617..4.8.4..9.71..............5.693.2..........87....,0
1195,.18....2....468..3....3....6.39...72.........79..2...6...1.6....74.8.........59..,0
1196,.4...2...28......6....648....79....3.....1...19..4....75.12...9.......5...6.8.73.,4.6
1197,.1.95.....9.1.3.....8..4.7.....4..5...28.........1.7....7....394..7.85...3.6.....,0
1198,.3...........5.9...2.....38....18..6...43...2..76...8.298...3.474......5...2..8..,0
1199,.8....4.2..6.49...3...15...5......7..2..386..........9..8.....54...9..23......7..,0
1200,.....72..97...1.5...69..4..7...8............2..8.12..4.475..3..........159......7,2
1201,....79....5.4.......4..26....7.1..2...2....846...9.31.......5.......62...7..8....,0
1202,..6...429..19....7..4.2.3...62.....383.1.6.....9..8......897..1.......5.........6,0
1203,97..3.1......1....2......67.87.5.....9.7...54...196..3.25..93..4......8...15.....,1
1204,...7......418....5..7....43....9.36.9.5.8.....62.7..1.1..4.....6..........85..7..,1.3
1205,.....976..6.52..8..1....9....7...5.1.....48..4..3.7.....39.5..7.72............6..,0
1206,79.3.......8..6..1.51..........578...4.6.8...9.....2.5...7...1..1....9.2....3..4.,1.8
1207,.597.....2....5.....3....46..1..2..34......9.......6.85..2.78..8....97.4....5...9,3.9
1208,......9.....3..7.6827...4...4..523........51....849............3..9.7.5..1.6.....,2.4
1209,7...95...........4.43...8....91...7..1....96...4......8..5....39..73..4.......25.,0
1210,..8..75........1..3.7.4...6.51.9.6......1...4.9...82..4....1....79.........2..9.8,0
1211,1..4.9.....7.......4..1.35...2.6.49.7.......3.3.......9....576.8...97.4......8...,1.8
1212,....4.8..76.35.........1.365.7...24.......1.....437..8........11..726...974......,1
1213,4.5.3..8....7....5..95.1........59.....8...4.......1..7.......6.12...8..8...6..54,2
1214,........27......94...2.981...3.......561....79...4........1728...4..263.5..6.....,1.7
1215,......2.8.2.4...796....74...3.84.7.......1..6...9...5.........1.82..4....4651....,1.8
1216,......4..85...4..1...15.9..5.32.........7...9.1.6..7....5.362.47.........4....368,0
1217,..1..5..4...6...2..6...19....4..38...19...4.5.....8..6.9.35......5.....27...86...,3.2
1218,1.3.5...7......3....4..95......95.....2.78....5.6..8....5.3.4..71..........12..5.,2.5
1219,.2.84.5..........27..9.2..8.....7186...2......9..6....1.9.3..6.6......51.7...53..,2.3
1220,93......77.8.2..9...5.........8.3...4..1..6......5.1...6..45.7.3....6...2.4..9...,2.2
1221,.........5....91.....13.79.....6.3.82.4....1.....98.......4.....52.1..7.7..3...26,0
1222,5....6....71..9.38..357....1.....3....9....5.2...4186......5782.2.............1..,0
1223,..8..........482...6.1.....9...6.7.8..4.5.......8...347....3.56...5....119....42.,0
1224,......76.7..8.1....4....9..5...2......3.95......41.2.6..9.3.....6.....82........5,3.2
1225,4.2....3.6...148......764...3.....4...1.9....27....6.1....4..5.3.9........493....,0
1226,6...............7..82435....4.7..5...3....1......81.4...4.6......832.....96..4..3,0
1227,....2.3..12...9...9.4...........87.67.....15...........93..15....6..7.8.5...86.9.,1.5
1228,...38.69.....56..2....9..4..6.1.............549....827.5...7...7..243.....6......,1
1229,4.......3...1.64.52...8....8.72.4.....439...2....7..5...8...7...9...3.1.....6....,0
1230,.......4..7..62.....5..71..98...176....625...........23..279....6....5...4.....7.,1.8
1231,....275..49....1.....3..7..1....6..2.....5.....941........6.4...13.4..79.8.......,1.9
1232,........8....89.3.2.3.....6.45....8..9...25.....97.......261..9..6......3.......4,0
1233,..7.....1...2...56..........79..5....52.8..9..6......2.4...76235...6.1.7...1.....,1.3
1234,17..9.6.......3.7..93..1.....7....91.6..8....3....4.2...94....5...82....4...1.3..,1.7
1235,6....2..13.4..........85..34.9...5.87..8..9.......91.6...126..92.........17.....4,3.2
1236,.....1..724.7.....31..84...97......31...2.59.8.5...6......15......36..8........6.,4.3
1237,.7..5..3..8...2..7..6.........6.8.5.25.9.....3.....1..8...1.........74....4.2.7.6,0
1238,.2..4.3...6.........36.98.....7..98.41......7..2..6.4.63...2....8.1........8..19.,0
1239,..768....2.....37.4.......9..6.3..1.8.94......3........9...6..2.......84..5.49...,0
1240,5....2.......8.4.3.346.....8.6....7.7....5.8...1..9.5...9...5.8........6....4.9..,0
1241,895..3.1......9.......7...8..79.6.5..3.4....1...7...3..52.6...3...........4..52.9,3.8
1242,...1..8...4..652.1....2..3.4..3...8..9....7.565..1.....7......6.............46..9,0
1243,..8.13.....5....8.1...8.93....9..3...2.4..5.6.......14..4.....9.69...2...5...74..,2.2
1244,.....62......2..41..3.18.9.2...41....54..96.....5....2..96.5....61.......8.......,1.2
1245,53.49..6........27....81..9.....91...28...7......4......2...3....6....7.9...1...4,2.6
1246,....9....5......3.134.2.6..69....85.....5....7..9.8.64.......4....43...9..31...7.,0
1247,.7.......4.....23.6.5.....994...6..1..847.....6..5.9...51...3..8...3...6...8...1.,2.5
1248,.4..2........89.7..2.....9...7.3...1..17...6.83.......25.9..7........4......43..6,3.6
1249,..46...........617...237.8....72.4.6..5..6.3.47...3.2....8.2.....8.49...5......4.,2
1250,..69.3......15......3....4..7....1.293..8.....6.....7...98...3..8.7.6.......1.56.,0
1251,.6...19...1...........8.13....2..7.46....8.9.4.9.6...5..2.53....3..9.....9.....5.,3.5
1252,..17..6.8...8.2.......1....3.2..6..59..2..8...8...3.16..3..8....9..4..5..65.....1,0
1253,..5......3.9..1.2..6.34......75.....2...9........6.5.1.....2.36.....79...8....25.,0
1254,..8..27.....97.46...6..31...6.3...9...3.87.....46...5.....9....7.......23......4.,0
1255,8.....61.....42.....6.8.7......73...4.....3.7...25......35...6..671...8...9...2..,1
1256,...13..2..6...........7..94.8.5....69.3.6.5....7.......3......15.....4...2.9.1..8,2.5
1257,..8.1...5.......9..6....2.7..47.285..8...43..........1....91...84....9...5..6...8,1.1
1258,.347.....5.....9.6...3..7.......82.5.5..3..4.4.7.2......18.75...95......3.....6..,3.5
1259,...5..4...5..6.1..4.6.8.23.8...73.1..172...6.3..6........4....7..3..2..........8.,2.2
1260,..7..8...49..........3...59.....1.6...1.8...5....3.49.7..52.6.3...1...2.52...6...,4.6
1261,.4......3.967..4..2.....19...2...8..........145.......7.136...98....4......2.9..6,1.1
1262,.........2.6..5.9.7..4....1.7..98...4..16.3...63.7...........1.....2.5...1.....48,2.4
1263,.28.....1.......2.....4579........6.9..817.....1...4.....3.9.4...3...5..7..5.....,0
1264,.......6....83..........1.2...9......73412.....27...8...4...5...1..5643.26...7...,0
1265,2........3.1.5......7..9..8......29..3.7.5....26.....4...8...2.....7.6.3.786.....,0
1266,.9.2....7.3...94....5..6..2.17......9.3...58.......3......986.5.4...2..3.7.4.....,0
1267,2....35....7.........2457..3......8.896.....5....3..6....4..6.1..2.68......5...9.,2.3
1268,...6....41.5..7.2..675.........219.........6..2..9....4..1....8...........37..1.9,1.5
1269,...2.1.5...5.....7.1......6.........1..8....3..7.3.691.4..9......9...7.2.8..469..,1.8
1270,1...8..5...93..26....4.....24...3.8...7.5.13...1.....2.7.....2.....4.......61.9.3,1.3
1271,....4...619........8....12...92..3......375..6.1.9....5.4..3..19.3..6..4........2,2.4
1272,.8..4......75....12....3...7..9.......32...9..4..1.7........2.5.691...3.....7.6..,3.2
1273,.....341.....596..8.2.......4.....659.....2....7..8..9....2.1.....814...3..7.....,0
1274,.7..26....5...36...4.......3..2.....29....57....8.51.2186.....7............53...8,0
1275,1.....5..6..4..32..5..298..4.........6..7..9.....9.186.4.......7.1.......2.16.4..,1.3
1276,..9.5..2.2.....4....493....5.27...3..4.............6171.83........41............2,2.6
1277,8....651.3.258..9........7...17.3......2.4..7...6...2.69.........3.....2..7....65,0
1278,128..3...5..2.6...........846.3....1.....567......12..9......1...7498............,0
1279,.9.4.1.6.86..2....3..5.9.7.6.3...9...1....4.8.......2...4..7...5......8....8..14.,1.4
1280,.8..92.4......8126.6...1..89.8......7..38...5.......6...3...59..9.7.....4.......1,0
1281,...4.....16......8.34.2....2....5......9.1.6...5.3...7...34.5......7...18....6.73,1.5
1282,....9..6.8.46..2........5.1..8.3.....1..68...2.9......69...4...4..8.7.3.....5...4,0
1283,..........4..91.8.91..85....2..7..18..7.1..6.......4.58..25....6......4...3...7..,2.7
1284,.2....7..15.3.8..9...........7.9.......73...1.62.....3...9...3...85..4...4....2..,1.1
1285,69......8...1..7.....8.231..79.1.....6...84.2...4...7...4.......387..9.......9...,2
1286,...5....6.9........548.61..8.1.....4.....1...746.9...2...7...6.....24.....9....5.,2.2
1287,......13...5..2.9..2...14.5...98..7.9.8..7..37.4.5.......3.......74....9..1...24.,2.3
1288,..3.7..9.6.7....81..1..4..224....9.....9.28.5...5.....9......58.7.68.............,0
1289,27..5..6..6...7..8..31..2......3...18..9..5...1.7....2...319.7...........4...28..,4.1
1290,7....1.5.....6........8.64...6..7...3.8....1...491....48..5..9..92....38....2....,0
1291,.....1938...........9...4.57...8.....54...1..1.2..6...6...7..54..8.5.....3.....87,0
1292,..1.....7...82..5.8..5..........35...427...6.......24.9...1...2..7.9......4.87..9,0
1293,..5.....68.14.6..........72....5..4...3.8...5.6.9..8...4.1......26..3.......7..3.,2
1294,.3...9.....5...73.4...2.1...26....7.............8125.4....3.8...6...8......9...41,2.5
1295,.8....1....127......7...39.41...6........86.45..3.....3....7.5...69.....8.9.2...6,3.2
1296,.71.4...59......1.82.67..4.56.1...2......6..7...7...........3....4.921...1...5...,0
1297,..74..8...8...5.....3..94.5.......4795........2....5.93..8.1...8.....7.3...6....2,4.1
1298,8....2........18.47..5....3..5.2.....8....3......9..6...165...2...4...9.......61.,2.3
1299,..8..5.132...3......7.....5......89.5613.......4......3...649....58....7.....7...,1.4
1300,5.1.83...7....51......7.86....6..3......3..91..97......5.4..6..9......47.4..9...8,0
1301,2.4..1.....3..........637..3....86.2.....7...4.19...58.....25.9..2........98....4,0
1302,....2.67...7.864.9...9.....9....3.62.......8.......5..25..1....3..5......9.2...3.,0
1303,.2..1..54....481....17.2...16......87..6...1..........2.7..9.63.46.7.2.........9.,1.7
1304,.7...12..2....51.7....3..6....9..8.5........235...6...5.81.2..4..27.......4......,2.9
1305,16.8..9..48..7.2.......9..5.74.5...6...6....7.........6..43...8......1..9.8....5.,0
1306,....28...9......85...3.4.21..3.7.1.........57..51..6..5.2.4......7.......4.9...6.,1.4
1307,7.9.5....52..63....6....1.2...9..4359..5...6...68.4.........573.....9...1......4.,1.9
1308,2........53.....464.......2....42.7..6.7.......71........589....2...718.9.......4,0
1309,.2..1...45..9.7.1..6.3.......6..13..7..5.8..2.....48...34........9....2........8.,0
1310,3.54...6..14......97.5....3.......7.....5.1..6...8..39...8.9.4.....7.9....31...2.,0
1311,.........32...196...1..9......4..52..4.1.2..3...38.1............84..6..9.6.5..73.,2.9
1312,....9...1.8.75.9....7......2.....6.3...37.5....5..671...6.4..2..4......671..28...,2.2
1313,...23.84.8..9..5...6...1.......8.6.......3.58.2..4.....1.....3..5..6....7...2.4..,0
1314,.48...7.3..1.3.....3..81.9...3..28.66.5......9....8.7....915..2...7.3.........1..,1.4
1315,.8.3....95.1.......9.1....4..2.......498.7.....8.59.2......1....15......6...7.3..,0
1316,...7.39..6...1..24...8..............4.9..6.31..1.....9.9....2..8...7.....15.8.76.,1
1317,......2.......4.9...36.9.75.96...5.17..35........1.6...4.....1...5....4..2..3...9,0
1318,...3.8..5642...3......9.1.....917....5928..7...6......83.........45.9.......3...6,1.1
1319,.3..8..........75..57.4...18..1..9...4......3...6....41...6.4..9...1...5.2.8..1..,3.7
1320,..1..3....9...4...4..59....2.98...6...8.3........753....2...98.5....7412.........,0
1321,7..1..48.....2..796...........5...3.389...6....48......4.........1.7........95.21,1
1322,.6..3...9........3..96.2.14....4....19......64.85..9........7....628.....27.1.86.,0
1323,.4....3.6.......1.5....3...13......2....64..78..3.21..35.7...9...6.48.5....5.....,2.9
1324,3.19..8.....43....4.......2.8.6....3..9..72......8..4.....637...1..2....5.....91.,1.1
1325,.19.3.25..3...87...4.....9.....87..5.....6.......2.376.....29....1.6....258......,3.4
1326,....79...7..1.4..2.962.......5..23......8.4...29..1....6....9....2...6.5..17....8,0
1327,.4...27...92.76..31..3..5...25....344........38...7..5.....8..6..62..8.......1...,2.1
1328,...3.....1...58....6......4.....59.3...4..7.5.....2.8.6.5..18.9.8.2..4.......6...,0
1329,..4...58.39.....7...2798.......3.26.....1.7..4....73..5....6...2....4......98...5,2.3
1330,.....7..5.1.3...4.....2..9...69.....72.....345...1.....3....5.....69...8.9....6..,1.2
1331,...57.4...9..3......41...6.6.....724..9....1..4.61..8.1.8.......6.4.2.....3.9....,0
1332,...4..6.97.8....2.....13....5...29...7.......3.46....19....52.6....2...5...34....,3.5
1333,.1....9..8..3.......7...2.6.3.......7.2....6......6.5967.9.....5..6.4..7...1....4,0
1334,8.....7.....18...491...3.8...38..92..2.51......4.......6...2....3..........7....1,2.6
1335,..5..2.1.......6..9..8.....8..6....5..72..8...3....4.6..8...3...1..5...436...72..,1.2
1336,....16....3.8...62.9.3..74......2..1..6.8.4.9.8..7....7......53....9.....2.1.....,0
1337,.9....2.636..9.18.........3.3.7...2.1......5..8..51....2.61.........7...9.5...8..,3.3
1338,..2.1..3..1....264...3.......3.74.9....98..1.......6......68.2.45...1....76.9....,0
1339,.647..8..........9.2..5.......4........1..9..83...27...45.2.......93...6..3...17.,1.5
1340,.5.3...8...618..7..3.....9.....1...31....5.....2....46...72..6.9.....4.2....5.8..,1.7
1341,56...89..3..6....11......6.48.5.......1.832..6.......7......4......6...2.57.2....,0
1342,.1.3.....3......5.4...9......67....8.84...1...5.2..69...9.2..1..3.6..2.52.......3,0
1343,...5...9...3...5.....237...52..41...6....3.8....7......74...93..1......5..5..9.78,0
1344,...14..37.....8..5.........1.....6..7.....4.3..45...98.1.......9352...1..6...4...,0
1345,6..1..........48..7......39.6...2..3..98..4.....67..5.1...8.3...945....6.......7.,0
1346,...548........63.4.....1.9.......1.982.....5.5..6...7..9....4...7.21...81......6.,0
1347,....763.....91......2...986..1..7.2.9...48.3.25.1.....5.....6..3...64.........7..,0
1348,.35..6..4..6.4....8..3..9.2..187...34......816....2......9..........57..5.2..3...,2.6
1349,.2..5...33.7...14.4........7....19...6...7.5....93.....82..6....9..2..6.....8...1,1.3
1350,..18..9.7...67.3...4...1..82..7..........8...7......96.9...28.13............1..5.,0
1351,.......7...3.59..8.156......4.....2..514..9..2......8.32..84......92.6.........1.,0
1352,.65..4...7..8.16.........1.53...82....17.......864.9.....5.6..3.8..9....4........,0
1353,..9..8....5...6.....6....546...89.............2...476.7.3.612.....3....9..2.7..43,0
1354,...........5..98.7.3.5...6.6...7..415..4.3.....82....5........6.4..1.7...9.......,0
1355,8..9.5....9.4...6.5.......1.3.8....2..216.7..7.....6.4..372.1..6.............64..,1.6
1356,.....2.54...1476...1.5.....15.6..4....3......46...3.7......8...8.1.7.....4......3,2.3
1357,..4..68......51..46..7......2.....1.1...8....3.....659...6..4.28..3.4.......1.3..,0
1358,.5.......3...5......78..2.6.7...2.4..94.....58...639.....61...8.............7.39.,0
1359,5..79....9....64....2.41......6..1...5....28.81...5.6...9..........3..72.7.4....3,2.9
1360,9.........48.....1.53....2...1.3.6.......97..5.26....87....6.4....7.48.....32.9..,1.3
1361,...3....8.5..7..3.1..2....5..578.9.2..9........74.5.....6...2...7..3..5....6...9.,2.9
1362,...3.....41....5.2.82...1..8...193......6...7..4..789.......9..54..8..1..2.1....3,0
1363,....4......4....9..723....1.....4..3.59....8.3..2...159.6.2..4......7.2...5...6.9,0
1364,5...6...8..2.9.3...97......2....9..5......6.9.5.7..81.8..5.3..71...4...........3.,2.4
1365,..3.75.6...9...3.1..8..9...3...8.2...9.62.7...2.1...........9.....85...6.6.....3.,0
1366,..9...6...8...41.....2....5.68..13......6.5..2....3..7..7.....43.....97...2..9...,2.4
1367,9...6.....8.27.....2.349..8....8..136.1......8...3...93...97.8..9....1.6.....53.7,1
1368,.7.9...2.....4....3.9...8..96..3......748.5.6.8165...3..............4.9...8..54.1,2.9
1369,4..5.63.....4.9..8.5........71....8.84....6.153.78.9......2....6......27..5...4..,1.2
1370,1.6......57.....1...8..1...........27..54...3.4.7....6...2.39.738........6.9..4.8,0
1371,34.....8......4.6.67.1...2....2.3..1......9....19.....4......3...586.....1....6..,2
1372,8......9...34........6.74.19.6..3....4..1...8.2...........3......5.4.68..79...2..,0
1373,...6.39......9...8..4..8.2..8...159.93.7......415...7.....7.1..6..9............62,0
1374,......13..6.38..5.2.........1..6....8.62....9..9..1..7...5....2.348..7...8..1....,0
1375,.........4..92.5....5.7.23..5..47...9..6..1....8.5....524....1..8..1..7...73...8.,2.9
1376,.649.3.2.9..52....3..........6....8...36.4.525....9..1....7..1..58...3....9......,2.1
1377,..36...8..82....7...1..79.5...1.9..8.........526.......3....6....586..4....3....7,1.5
1378,....9......57..69...4..3....2..1..3..69...1.....6......4.3..9..27...9..1..8..745.,3.1
1379,.4..65...8...41...91.......5..8.69.........8.2.6...1.....7.95.........7.1....26..,0
1380,.....38.6..6.....385......1.8.....4.9..62....7.......24..18.7...9.7........43....,2.6
1381,6....3..9.......8.2.9.5..6....4385..7.......3.8..7...43...95.....2........4.....1,0
1382,3......2.4....96.....4..7.......8......721..3.5.3...4..892.......7..3....4....568,1
1383,2..6.......5.27.......5..4..4.....916...81.343.......77....8.........5.....416..8,2.2
1384,1....6.3...4...........76.49..26.8.......91..8....137.4..3.2..72.........97.1....,0
1385,.89.......1...4.9....7.9..13...6......691..3.5......424...7......73...24.3.......,0
1386,.6.39..2.....72...8.5......4.3...1.....4.85...5....38.3.......9..9.1.4.........3.,1.4
1387,.73..........8......4.79.35...8..15...7....4..5....72....4...1.6...329...3...5.8.,0
1388,....7.9..........8.1...6.3.....9.3..2.7.1...4..4.3...217.2......4.9.1...6.5....8.,1.3
1389,.1..6.35...2..1.8.........6...62853....4..7......574.21...7.....7....8.3..9.35...,0
1390,.23...7.8......4..8..62..53....4.2..18.5.........6..7.3..........4..58..619....4.,3.1
1391,...9....5.1...648..9.5.....5.7.....8..2..1.5...63........8...3.....47...7.....1..,1.8
1392,....5.19.4..13.....5...2.3.......75.......9.......8..4..52.4...8.......723.97....,0
1393,5....6...7..8.......8.7..42..4.1.....31...76......9.2.....6.8...95..1...2.......5,0
1394,..8..72........9...3..92.47..1.6.....873.9.2.....5.8...5..........5...7.7......51,0
1395,..8.6...9..47....2.6..52......8.3..........932....67...9...726.7.6..1..5....8....,0
1396,....4...1.5.....79..3.78.5......6........5.231.2.....86..1..83....4.2.....8.5..4.,0
1397,.........7...23.8..83...659...38.74.14....9.6.7........6..742....419.............,0
1398,....9....8.6..3..9....85.1......8...6.5..794...72....117.5..68..6....35.........4,1.9
1399,6......5.....9...8.....247.57.....19.....4.2.1...3.7....597..4.9....3.....1.8....,2.8
1400,.........6..5...733..612....1.3....9.8......7...928..6....9..1......5..8.358.4...,2.6
1401,..4....261........56.3..4...3..1.8....769.......5......9.7.26.4....4...5...85.3..,1.8
1402,..5...21....3........194..8........1.5...96...31.4.....9...3..2..7.623....4.7....,1.2
1403,....38.164........91.74...........2.7.9.....5..83.2.....7.....8.9.8...3....1.5..7,0
1404,1.2....3...49...6..6..72...2..4.....5....8.....6...4.8........9.7.3.4.8..9..1...4,2.8
1405,......82..4...3......5.......69.74..3.2.5.6.........3...47....698...6..1...4..58.,1.9
1406,3...2...9.....48.64..71......9..5....6...27..27.........3.9........4..28......41.,1.8
1407,....8..2.....4..6..9.....1...9.....4.4..5.18..6...27........8..8.7.3....2..5.....,1.2
1408,2....59...7.18..4..684...7......3.86..........1.84....7......35..3.514...9.......,2.6
1409,.48....5.3....64.7.59.........2.......3.9.6..9..568.7.....1.5........743...8.....,3.3
1410,7.15...26.9....83...3.7......9.......7...43.921..6........8....4.7..6158..6......,2.6
1411,.1.5..8.2.2........9.8....1.82..5..9..7.9.........371.........6..4.36...6....814.,2.8
1412,7.5..8..3..8.92.........2......7...1.4...1......24.58.18..........4...76....59...,0
1413,......2....43.6.7.1..98.5....86.2..1......4...5.7..3.....8......87..49....31.....,0
1414,....3..745...67....98.5...2.........1.7.4....326.........9..3....97..........48.5,2.3
1415,.2....1.4.........8.3.4.7.59..7.....4...3..6...76.2..9.5..7............2.3.....1.,0
1416,.4...1..976.45..........3.....1...7.1.5.8...4.8..26.3.6..2...........6.....3.58..,1.2
1417,...89.4...53...17...2....6.8.7.6..2..6.9.3...5..........8..2.1.6.4.........3...4.,0
1418,.3......5.8.......7..4.9...1...28..36.....2........491.52..3.1..9......2.....23.4,0
1419,...5.467......78...1..9......524.....8...91...678......29.......5...24..6.8...5.9,1.6
1420,..74......8...5.......9..3.....27..47...1..9...43..6...1...9...9.8.6.1...6.2.....,0
1421,...6..5.3...9...8....72....3....91.6......82..95......73.2.........6.437.5.......,2.1
1422,...825...6.5........9....8.4..1.7...9..2...785...9...4....73.4..3...1..5...4...1.,0
1423,8.145...6.7..3.....3.....8.......5.9..7.........219...7.6..8.4.......1..5.4...76.,3.5
1424,...9.3..8..6...3..4...........8......3..75..9.4..3..5185...21.3.6...9.729....7...,0
1425,..3.78..........791.....65.25......18......42...4..9.......7...3....182...5..4.6.,0
1426,..1...4..8....2....47.........3....5529...6.....46.8......37.6..18....3..5.....14,0
1427,4..7......2...1.....8.2.15...24....5...5.3..2.3....6..7...1.2..3.9..........58.7.,3.6
1428,...9....2..9..4....3.....8..2.3....7..8..96....6..83....2....781..7.5.6.5.3...2..,0
1429,..3....46...59....8.....3..4...7..6..9.8....42.......1..24...8...5.29........1...,3.8
1430,....7.....8..614..1.2....788.1.9....3......2.96.4........2....9.1...7.5.4..9...8.,0
1431,....9.56....7.3..9..........64..1.8..15..4...2...3.....3..287........9....6..5.18,2.2
1432,3..1....45.......9.....2.....5..4....4.97..8..18....9.4.9.53..2...2.63..8........,1.6
1433,473..8.....1.4583.5.......2.....4.1..572..........65..6..4.1.......8...3.4.6.....,2.3
1434,7...8..2..15....7.8.4..3.......1.....3.6..8.95.....21...7.6.3.19..8............6.,2
1435,..96...7.5...7.8...6.52..4.82...........5.....71.3......2.....7..4..89..1..9...8.,1.3
1436,.....5.3.......1.2..2..64.7..9..2.....736..........8748....7...5..13.....9......6,4.1
1437,.....5...4.721.......3...2..7.....62.3..4.7.......2.18..3.8....24..6....1.....9.6,1.7
1438,..8.12....3...8.76.6...4...64....9......7.....5...13..5...8..2.29............7.4.,1.7
1439,..83.6...6....9...2......7.18..7..3......59..7...6.....2....6......48...3..5....4,0
1440,....8..4.2.4...3..7...9..62.....821...724.....5..1..........173......68.1...7.4..,2.6
1441,....7.8..3........7.2..5..461.3.2....3..9.......4.....1.7..3.5.5..8..6.9....5..4.,0
1442,...98.64...........6....392....5.7....2.1...513....9..2.48....7.9.1.4.....7......,1.1
1443,.9............6.5.1...24..6.....54233.........78.......3..9...4.4.5.7..8.....813.,3.2
1444,43...9....8.5......9..8........923.....4...7........817..13....26..7.8...4......3,2.2
1445,4.1.....2...6....8.5....1..392...6.......19.....3...4....82...32.7.53.....4......,2.6
1446,.2.1.....8......24.....8.5..9..7......84..2.76....9.........93.7..8.....5826.....,0
1447,4..3...69.8...5..7..971.3.......6....45......1..4.2.8.7......3....9..2.4..4...6..,1.4
1448,9.......78..1...64...9.28.....4.1.2.63.....4.1....6..8....7.15.4.........195.....,1.7
1449,.38....21.......6...2..9...............76..144..5...38.....3...6..8......91...6..,0
1450,.63..9..24....16...2....1..3...2.4.9.4.37...........567..6..8............167.85..,2.2
1451,9.6.4.........5.2..5...6......3......4....9.7.62.1...359...1.4.....293...8....7..,2.3
1452,.6714.28.4.8........2...3..69..8.......75..41........3856....2....62............9,1.7
1453,9.6....8.4...863.......5.7.....38..7.3....126...2....91...74..3.54.........1.....,2.7
1454,.....2.34.76.3...1....7.5..845...3...1.89..4...9...........3.1.761...48..3.......,0
1455,36......4......91......2.7.4.....6..9.1...7...3.2.4.....3.19..87..5.81....5......,2
1456,8..43..2......6.....75..1..3.8.....1....4.7.....2...34.2..1......3..987.....5....,0
1457,.......5.2.93....8.3.1..46.....652.......3.96..5....3.54..2....12.47.............,0
1458,..4..35.....7....9...1.8.4..7......1.8....9.6.463.1...31...5...9.....32..........,1.3
1459,45.89......9.....4..8.......4.3.2...........32.76...8...3.1.7........5...6..452..,2
1460,.64.5....1.5...........385..3..8..2.97.2.......21..4...1.7...8.........9...8..5.2,0
1461,..4.3..655...9..32.6.......43...5..6..1.8...........1...2...1.7...7248.......9...,1.3
1462,452....3.1.32.9..8....7....9..3...2.84.6........7.1......1......1..35.4.3.....9..,0
1463,..4.8....1....23..3...7.2.92...31....9.....6.....65.9........1.5..8.....63..9....,0
1464,.2....8..5..2..74.81.45.........6......9......7.3.8.2.13........8..3.57...6....91,1.5
1465,....9...17....2..9...8..4....7...512.....4...5.....83.4.1.6.....6..3..2.3.......5,1.9
1466,.....4...8..9..1....9.5.........2..4..637.29..3..1..68...24.8..4......516.8....2.,1.4
1467,.....2..98.1........4..86.27..3...9.13..7.5.........6.....2......79....8....347..,1.6
1468,..2.8...34.5...6..1...9....5.4...........1.9..6.2....7.5...816......9...7.6.5...8,2.2
1469,..46........7..3..5.3.4.8..4....5.6...5.9...2.....19......6.148.2.3.......6......,0
