id,puzzle,difficulty
1911,9.61.54...1.......8......3......8....6...........24.89..46.......13...5...3.47...,1
1912,.....7.5...8...2...12..5.9...13......93.78....5.6...78...15..2..2....1.9....3....,1.1
1913,.1.....2.8..6....4...93..6.64......5..81...4...756..9....4.....46....9.23.58.....,1.1
1914,......5......937.8.4.6......9.5.2..4.7......6..3......5...4...1......32..629...5.,2.3
1915,9..7.6.............4...92.3.6.8...2...32..6..1...5...9.8.3.21.66.5.........4...3.,0
1916,...1.....1.3.5...9......8.48...2........36.5..7..1..6.7..2.....5...8..21.4.6....5,2.4
1917,.93..2.4..4..9...5.....1...3...1.69..2.....3....3.8......97..5.81.......45......6,2.5
1918,.......6..45..672.2....1...4..7.....1.952.6....3...5.......29.5....8....81..3....,1.3
1919,..4.6....9..7..4........6822.643...5....9.7...4.........128......8..5.9.4..3.....,3.6
1920,918....67.......3..76.....9....13........84.54....591..4..3.....3.6...2......1...,0
1921,.6.8.2...9.....5...5..76....24...1.7.....4.....3.6..4..8......2....85......7...96,0
1922,..79.........5..61...7...3.7...3..2.4......18..52.43..28.3.......4.79.82......6..,4
1923,...8632...........2.9..1.6..92...7.43..9.5.....8.1.....2....1.35....98...4..32...,1.1
1924,...5.21....3........81....912...9...........7....63.4....4...5..84..562......8...,0
1925,.37..9..1...3...4.8...7...91.........6.........2...73.69.83....4...5..6....19.8..,1.9
1926,.5.49.....8.3...........436.....2..391.8.4...6..9...2.8..6...42..5.....1.....169.,1.3
1927,42........1.....6...8.......83.7.5..7..8..3.......6..1...75....59.3..8....6.4..9.,0
1928,.4..891......3..8..1.....5.1...974...........9...4.62..6...5..1..86...9..2...4...,0
1929,..2..738..........8..1.9..64.....1...5.26.......9......4...2..1..6.78..9......4.2,2
1930,8...5.....49..........2...46...4...3...9.561..1....8.....1.3.5...7...3.895..6....,1.6
1931,....9..231.....9...36..8..1.1284.7..4.92.....5....7........1...8..96...7.4....1..,0
1932,9...62.37.4.....6...35..9.....8..6..3..62......1..3......74..5......9.....7.8..91,1.9
1933,.....4..8.9.73.62...7.5.........9.5..263........24..1..71...3..9..4.......8....7.,1.4
1934,..9.1.....2.95.74..6.3...5.83...41.....2..3....57...9.........7.........9.4..28..,0
1935,......9.2..8.....632.8...4...35......52713......68.4..7...5.2..931.7............9,0
1936,53....4...4....2...924....78..7......248.9..5...51....1.6.7..3........8.2....1..6,1.5
1937,.......8.5.4.......6.98.3.2.....9.21...6..5.9..6.17....31....4.7.9..8........2...,2
1938,.135..49..7.3....8.....8......4...6.4.615......5.......5..2..86.9.8..3.1......94.,1.4
1939,...8.546..........4.....5.7.3.9.......5....3.9.12.8.4.......9.4816..2........1...,1
1940,3.....79.8......16..97....2187..53........5...5..1....6..93..7.....64.....4......,1
1941,5398....2.......6......7..4.9.......2.8...4......4.73.6.5..12........5....1.926..,1.2
1942,....7.5..5.3.1..2...734...8.86.5...3.7...1........364.....6..7.4......9...5..9...,0
1943,3.........52..4..9.....537..6..3.7.8...9....2..76.......8..2.9...315..........6..,2.2
1944,....56....45..7....9..8..4.9....1....3.....87..8.3..61........8......2..8..9624..,1.2
1945,.......15....4.......1.94.7...47.....132.6.4.2.....56.1.5.8.....2....38.9.7......,1.7
1946,..2.....787....54....9....6.6....43..9...5.1...83....5...4.3.2....8.....5..7..1..,1.1
1947,..67..1........84.1.3....75.........32...1...789...6.3............1.84......465.8,2.7
1948,...3...61...714.....3...9.56..58.2.............4.6..1.5...4..2..1...86..8..6...9.,3.1
1949,.3.......2....65..6.7....1...189....9....56.......4.7.......1......52..73.6....84,3.7
1950,.2..6...1.1..3.75.......93.7..4.......5..8.......7.4.3.7..4..9...618...7.....6...,3.7
1951,.2...6..9..49..8.3...8.7.4.....8..9.2...7...8.......31..2..8....49....7..3..15...,0
1952,1..3......74.1....32.9..81.2...3.79.58....4....91...2...........3.7.59......9.5..,0
1953,.3..9.61...82.6..45...34......61...33....9.8...1..5........28..12.....9.....5..3.,2.1
1954,.624......8...312.....1.8..6...4..317.9.....63...729........3...5........3.127...,0
1955,..48..1..3......7.1..6..28.....5..9..7.94.....53..2....4...6.......8..4..2...96..,1.4
1956,3..6..594...2.......5.4..1....8...4.42...1..5.........276.5.8............1....27.,0
1957,7.....8...2.19........564...6...87...819..........2.....8..4.3.......9.7...7...28,0
1958,...76..5....3..6.7..9....2...723....32.68.4....8......9.........8....96.7..1.4...,1.6
1959,5.9.3...21...97....3..1..9...57...........9.....2..678.43.......786..3.........4.,2.2
1960,.......3.8.7...9.44.6.37....54..63.......1..97......1.....6.2.36.....4....29..5.6,0
1961,.8..1......4.....3.9.2...656....9...95.........3..7.4.....28.76....9..2...6.....4,2.8
1962,..57...8.8.....36...7.4.........7.94.7.41.....84....5......214.6...5.......9....2,1.2
1963,....85....6....7....57..3.1.....8195.4.....7.2....1..3974.1.........62.....45....,2.2
1964,9.42....7.31.78....2...1..45..8..2........75....35...14...1...............7...328,1.9
1965,..3.7.......8.9........56...6......4...9...18.15.....3.....1...2..65..7.7...2..3.,1.7
1966,....16.......7.4..7...3..9...7.....3.29........86.5..4.31..2.5.......87....86....,0
1967,...2....66..1..7...85.9614.....6.2..976.....3..8.3...5...8.....894.......1...5.7.,2.6
1968,..1...64......3..2..51.78.....2....9.2..8...79.3...5...3......4....91...85...4...,1.6
1969,9.3......4...98.5.1.8..53..5......19....2...4......5.3...1678..26..5.........3...,0
1970,......1.3.4.9.5......17............7126.......79.1.64....5.8.........2.66.8...9.4,0
1971,..14...2...4..93...8.7.......9...73..5......1.3.2.1.895......7...8..2....7.3.8.5.,2.2
1972,...2..8...2....3.98..47.....5.8..9.1...7..43...4..2...5.26....7.87..9.5..........,1.2
1973,49..3.....8......9..6.9..13...8..7.264..5......32..1....53...279.......5.........,1
1974,8.6....5...95.....5...82.1.953..61.....8.............324...3581......2.....4.1.3.,1
1975,.....15...2.....6.4..98.7.1.9......4.....2.39...5..6...431...9....6....52.6.3....,2.1
1976,.91..5.6......8.4..8....2....2.5...63..2.....94.........9.73..2......1..1..46..75,1.6
1977,...3.2.9...5....7.3....61....8.9..1....7.........853..7.4...9...3.1..65..6...4...,1
1978,2...5...9......3..917.....2.2....6.....69.8....8..5.4...42.7......3.1.6.........3,1
1979,....4...3.7..6...........15......6..2..6.7.393....95.4.5..3.....61.7......38.2...,1.5
1980,...8..6.9.51...8......3.4...3.2.5.4...7...9..9.2.4.......35...77...6..8...39..5..,2.2
1981,2....896..8...2..56...7.........1...1.2....8736.2.5.9.....5.6..4.....37....4.6...,1.4
1982,3..............9.79.51.4.8.......5..4.1.3..9.23..49....87......1.43...6.......4.2,1.2
1983,.....1.3...3.9.7.4...4...59..7...86...8.....5..1..9.4.7.962.......97...1..2......,0
1984,..7....12..8....4....4...9..2..37....3..1.9.55..9....37..24...1.........9.3.81...,2.1
1985,97.1....4.356..9..4.19...7........5..5.....3.7.....8.......1.96..375..1......45..,0
1986,....8.2...15.3...9..25..63....9.4....5...21...7......48...9.....91...8..6...2.3..,1.4
1987,..954...13.6....7..7..6..2.2.....8.....9......846..9.5......2..5...1...6....29...,0
1988,..45.....7..6.3..99......3.6..28..9......16.5...7.........2.1..18......4.573....8,1.1
1989,....9.21...3..6...25..1..944......519......6..3.9......4.3...7.6.7...........5..9,3
1990,..2......1.8..76...5...1.736.....9.....5861...3..1...4.9....3....1............815,0
1991,.3....9....1..2...2...8574.8.......6...5.....1..3....5..6..9.5...2..6.9...4.....2,0
1992,2......3..5....4....3..81..8...53.611.......3..59...8...24....87...6..2....7.....,4.1
1993,..3....24..9..6.85....28.9.9...6...2.6...4..3..19.7...53.81..............7......1,2.6
1994,........5.....2..1..935..6.13..9......7....2..2.41..5.7......3.....6.7...589....6,2.7
1995,.3.78.1...8.5..7.......1.82.1...7...4.....5.7.7..6.32...9...25.6....9....5......6,0
1996,6....83.7.........98......18..654..2..5.7...83....2...7..3.6.4..6..1......9....1.,2
1997,....6...5..83...714...9.....2....1..84...6.2..6.51..4.3.....7.......5.....5.8.3..,1
1998,..8.9.3.6.......8..4.3............1.4.7...29.92......4.9.21..4....9.3...631......,0
1999,.3.2...8........7.21..8......7.9.8.3561.............64.5.9.....9.6..7.4.........1,0
2000,23..6.9......4.7....5...3...48.5.....5..1....9..37...1...7.....79....8.....8..63.,1.5
2001,.2.3.1.6...1..4..........94...6.24..45.9..2...6.....3.6...7...9..7....4...2...7.1,0
2002,...921.4.....3...6..5..6....24....67..7.....363...49..2.9.8....58.3...2........8.,1.9
2003,....38...39.4.7...1.....3.7...95..6.........86.4....2.2..7....9.3.....15...2...4.,0
2004,..8764...5........9....2.7....87..13...3.....7.4..9.6..1..2...9..2.9...4......5..,0
2005,....7.....6..98.7141.6.5......9..2..5.....6.7..8......2....79.37..4...1...3......,1.8
2006,.3..2....7......8.....15..98...9.1.7..73....85....462.3....9.....9......2...4..1.,2.2
2007,..........4.6.9...3.....875..9.....8...32....1..5.....73....1.6.1.....8...48..3..,2.4
2008,...9.1......6..97.21...8..662.....9.1.8.......9....2.4.......3....145..8..4..7.1.,0
2009,7...54......1......1.32..6..7...18.3.6....9...5....17....4......86.9...229.......,2.4
2010,..43......3..1.2.9.76.254......7..95.8.4........8.6.7.5..2...3......1.5..9.......,1.1
2011,..5...1.....98.4....6....9..9..64.........7.2..21.....6...975..8.3.4...7.....5..6,0
2012,.3.927....9....7...8..6.3..8.....5..36..8.97...4....1..76.32..8.....8.6.....9....,1.7
2013,.8...9..59....5.....5.172.....1..9...2......4.9..7..36....4...2652.....74....1...,0
2014,58......9.69.....2...4..583..4....58.9...24..83.....9.........7...3.....2..1.58..,0
2015,....5..3...1.37..83.2.......58...47.97..6.2................9..48....5.9.2.4...8..,1.8
2016,.......6.4...5.1...3.28.5.98.5.6.9..19.....8...2.7......9..3........5..3......67.,2.4
2017,...48..3.3..........45.78...8...21.9......7.261..5.......8..92.7.....4...5.......,1.4
2018,.9..8.....586134...................17.915......69...7........42.1.2.7.6.....9.5..,0
2019,.97.5....5.4.1...22......8..8.....64...69..2..5...8..7.2.13..4.......3....94.....,2.4
2020,.235....7.4.92...5....4.........3.....61...7.1..6943......1..2.8.....5.6..7..8...,0
2021,....8..3.2.4.65...........2........7.1.8..56..3....2.8..3.4.6.1.....9...592......,0
2022,..9..72.3.6...8.....3.4...8.....1.49..75....6....2.......239.7.......9..5.8......,3.7
2023,87.....9.5.2......9.4..312.....34.8..3..7..6....2.........9.5.....68.........1948,0
2024,..92.83............8.597...7....6..3.128.3......7..19.65...............8.2.1...67,3.7
2025,...265.3.32.4....8.4.....9..3...6.......2.1...1.8..4....9.17..........795...3.8..,0
2026,..83.........2..47..7...92......9..5..65..4......3.87.91.4.2.3........1......6...,0
2027,13......86.4..5...5..9.2...342....61..........5..9....26.8...95...5..1.7...4.1...,0
2028,63..97.....8..........1.4.5.27..9.6.....4.8..8..1...5...1............79..8..735.2,1.9
2029,...8...9...5.62.7.2.......85.8..49..74....1...3.1.68..8.4.....66.....5....3.7....,1.8
2030,4...1..2.....83.96...5....7.128.....7.8.9....369.......9..42.7......1...6.......3,3.3
2031,......15..24.3.......8...7.83.....6.6...8..45.5.7.....2.1.6..........7.9....14...,1.1
2032,5.2.....8...1.3...........9.......3727......5..1.6..8.76.29.....1..5..6.....3.74.,0
2033,......8..9..4.63.2..83.5.....5..46..2...7....3..69...8...8..2..4.......1..3...5.7,1.4
2034,.24.1...6..96.87....1.2.49..6.15.2..5.7..9.3......3.4..9....5....5.7..6..........,0
2035,...21..97...3...5..3.....4.8469.2......4.......9..6..82..6....3.......75..5..8...,0
2036,......6.29.3..1....7.....9...43...25...49......8...3...31..7......5....1...6.2.8.,0
2037,.6.9..4......8......4...2......5..1..52...9..1.6.3...5..1.95..3....7.5..8..1.2...,0
2038,.6.........5.2..8...19.3.57.....84...1...7...97.2.....4..5...3....4..52.....319..,3.3
2039,.4....6....32.8..5.1...7.......8.3..4..1.......1.5.97....6....4.8..3...6..7.4....,0
2040,.6......87..31.2..........4..9.54....7...6..9.2.....1...3..5......823.9...59...8.,0
2041,....859.3.....7....7.32....4....23.9......86..3.81.2..3...58..4.........8..14.5.6,2.7
2042,2.5...9....9.....1.67..5..39..7...8.....2.1.....9.654......13....2.3.89.....8...6,0
2043,67..35....4.....521.............7.38....4...5..2.5......8.62..75......4..1....6..,1
2044,...63.....1397......8..1......1.79......924.8.6....5.7.9.....35.........2..4.9...,2.2
2045,...1..2......6....865.3......47.......9...75......9.145....78....7.....119.4.....,2.1
2046,..7.96..13..........53...7......7....9..823..7.3....2..5....9..2....1......4...16,2.5
2047,6275..9...........4....1..39....8..2..5.2.......76.3...8....7...7.....193...4.6..,2.7
2048,.......87.........54.83...289..2...3.....5.6......75..26.1......79..24..3........,0
2049,.1....4..72...5.......491...7...3..2..3..87.....56..942..9...83..6.3.....9...6...,2.2
2050,58.2..9..9..84..12.........2..46....3.....2.7.....7.49......6....8..5...46....3.5,0
2051,9.....8.5...3...7...6.9....3....84..15.6....8.2...1.....2...5.4.....528....83..1.,2.1
2052,..946.7.....8.7.1.........6.....53........6.8.3..1847..51..9.4.3........8....1..2,0
2053,..579....8....5....71.3...84.....93.63.2...7.9.7............4.7..9...........481.,0
2054,6.....7.5.7489...182..............2...275..4.9.628.......4....2....6.9......7.8.4,2.3
2055,8.2.5.....1...6.3.73....4.....1...2...5..8.17...5.2...4..8.7.......4.3.....2..6..,2.7
2056,.8.45..262.9...........3...8..79.1..6....5..74........9..8..7.......25....3.....4,1.4
2057,............1.6.37937.......5.6.....2.....5....64....3.2..5..7....2.48..1.....95.,0
2058,..6.2.9.835..7....9....5...47.3.256.............5...3...........87.6......1....24,1.9
2059,5.....4.....91.2.5.7..6..........5..721..6..4....73.2..4....8......259.69..3.....,0
2060,....1.4.6...84...579.6.......5..813.9..4.....1...5.........7..9..81..36..4.......,0
2061,.6...295.95.....4...78...6.1..9..8..5......97...5.84.1..8..4.......162...4.......,0
2062,....2......6...7.993...724......28..5.7...9...4.1.........1...7.5...4.9.2...63.1.,1.1
2063,.9.43..........7.34...........5..8.2..8.2..3..5.3...7.........8231...4...7..61..5,1.5
2064,3.8.2.......3...9.........4.......35.86.5..1.7....6.........74...1.6.5.82....1...,0
2065,.2..6.1.4...9...2...3...5.61....86....854......7..63...9...5.....12.3.5.....1....,1.9
2066,.1..5.....6.8..7...5.476.1......4.........27.62...9..5..79...4.........8.892..6..,0
2067,..68....37....1..6341....9..3..4.........6.39......1..9..7.26...2..6..4...5......,1.1
2068,3.6..2..7..7..3284..8.49...7.2.....6...3....8.8...649...94......1....6......9....,1.4
2069,..2....4.....9...78.1.....6....6.9.....5....3.4...26..7..2.83..59..7....1........,2.3
2070,..24.6.......2365.8....7......5....7......34...47..9...5.9....19...6.....81......,3
2071,7.5...12..3.....85...5.9......6......839.........342.7.4.3...51....7....6.8...3..,1.5
2072,9...6........42..3.4.81....73...9...1.....37.......4...9.3..6....2.....4..362.7.5,1.3
2073,.8.3....1....4...9.....6.4397..32...4...6......19.......6..8...89.........3..1.24,0
2074,.7....8.91..4..5..8.....31.3..7.1..27..59........6.........6.3..923..1.6....5....,0
2075,.........2.71....8415..2...3.97....1.......9.5....87......2691........47...3.56..,1.2
2076,3..1.87.4.....7.......4.2....87.....75......8.1..24.5.871..9.6...6..2.4..........,4.1
2077,......723..7...1...4.....5...4..78...8..6.....1..2.9....14...8......3.6...51...3.,3
2078,..2.3..5849...8..........1..4.3.....83....17.7...6.......9..3..21......43....7...,2.2
2079,9.4.........2.6.7..3..1...8.8..........8....65....3.2.......3....7.9.2....934..1.,2.4
2080,..964.......25.3.1.8....7..21...3..7.....51.3..7.......5..........1.....86..7...4,2
2081,.3....47.2..6.1.......3.....8.1.4..5..1..89....9.2.6...4....2.7.........1...8..3.,0
2082,61.5.4...........94.....5.3..7.5.3..3.....4.8.541..........8.9...9...2.....93.1..,0
2083,1...6.....7..8...1..2..59.8...1.....4....275..2.....96.....6.1....5..24.54.......,2.3
2084,.9...4.8.23.......8...7..343....5.7.1..2..9...7.3.16......6...2...4..89...2..8...,1.2
2085,....5...9....32.....86.......5..9...4..8..23.......4.87..1...5..2.....8.3...4..1.,0
2086,...57.6.......9...9.2.....57..9....8..4.5..3.5..1..2....5.....1.4.....9...3..6.2.,1.6
2087,.1.....6.7..253........1....5...2.8...4...3..93..8..71.6..2.9.8...7.......9..4...,0
2088,4..........2.5.9.4...3..27.1.......85.4.2....627......96....4.3....6.5.2.....4...,1.5
2089,96..3..7.8...1........7.4.2.....194...96...3.1..2....6.9...4...3.1.....4.2.5.....,1.4
2090,.....17.816.......3..7....2..1..25.37.9.........6.5.79...8.6945..4..........2....,0
2091,.....2..7.94.....665....2......36..1..3.1...85....9...7.82.4.....23........6..4..,1.1
2092,.....7.42.9.....7.7.296.....3..1....9..6.4......3..89......87.....43.1...1..9.6..,2.8
2093,.3....97..2....3.578..3....9..7..1.8.....145...4....691.....6.7.....8.......24..1,1.2
2094,.1..4..7.67........9.3..4..4....36..95............93.88..9..14...52.4..3.........,2
2095,8.....295.2.......7.1.9.8......8...3.5...1.....2.7...9.8.....1....93..4....4....6,0
2096,....9..5.......8...1.8453....3.1...8......6.37....6...5....2.8...7..4..9...73...2,0
2097,...5....4..8..39.....19..3.546.3...9..........8...2.........8...6..2.7....3.4..61,3.8
2098,.....5.....43.67.1.2..9...........175....96.....5.2.38..8......6.7..4...35..1..8.,0
2099,2.1..5......94.1.6...6....8.9.1...673.........47.5.9......3.6...59.8...2.......4.,0
2100,........8..8..2..1365.7.2..6..2.8..9....5...2.5....7...........8...9..471..4.7...,2.8
2101,94..1.3...........53.7..41.........141....62....13...9...8.3.5....42..6..98..6...,0
2102,.3..86..9.964.52.3.7.......3.....4......5.6.......9..5.513.4.7........2.7.....1..,2.8
2103,.25.6...76..4......1.8.......2..84...5...3....741..8.5....34..69....5.7.2.6......,0
2104,.3.2..4..8....7.1..62......2..8..1......3...641...6..2..9.1.6...5....9..1....4...,0
2105,73..1...5.....7.6..95..8....287..49.5.4.2..81...8........1.5..74....6.5..........,3.2
2106,........19....1..7.3.5.62........5.......7.38.432...1..154...8....36......9......,3.4
2107,9.....7.....5...2..6.8.1.4...9.1.........5..6.386...9...5........4.27..57......34,3.2
2108,.9..25....5...6.3...4......62...81.....2...57....1..6...19...2.96..8....5....7.8.,3.3
2109,.5......73.......1...41.2....2.6.839.7.5.........815..4...5.9.....84....73......5,1.4
2110,58.6.......6...48...3........4...517..871.....6...2.......4.893....7..4.9..8....5,1
2111,..7..8..9.49....73.5.4....1........8.6..43.1.8......9...21.9.....43.5...........2,0
2112,...8.495...3.27.....7...........942..3......1.2.31..6...5.8369.....6....1..4...3.,0
2113,.6....1..1...82............9.2..3..73......6..76.4...8..9.67.25.5.9..........83..,0
2114,..6..4.2...9.21..6...6.5...42.9...5.....76..8.63.8.....4.....79......3....2....4.,0
2115,3.5.8.........782...7.129....6..1.......5....412.....3.......7.8..7....2...9.83.1,0
2116,.384......2..56.7...6..1.4......7...8.5..9.1...4.1..........25.1......9..5.2..8..,2
2117,7.......5....7.......5..4.......83...2.....1.9.5.42.783..1..5.9.4..5..8.....2....,0
2118,.6..3..1...2.....545.....7.3.....4.9...7.....5...2.......4.7.28..1.5.63.6....3...,0
2119,7...1.2....26.......974.........479......5.6.........8.3..5..4..25.6.93...1.2.5..,0
2120,..9.2...3.7.1.6..9......7...4....23...27.9.8.5.......1.3...29......5.4..7....4...,2.6
2121,.............7.8542.9.4.3..4..1.......3..7...79.3......379..........856...6...2.3,2.5
2122,..........2.1.7......65.1.8.4.89.....7.....9.1.3..48...8.4..57.4...289......7...1,0
2123,....8..3..95..7......1...7.8..46.....1...5....7..982.....7..1.69...2...5......9..,1
2124,..7.6....9..7..1.4...5..3.73.4.278..2..9...1..8...4...........2.2.6.5.........9.8,0
2125,..21.4.6.......2.5.....73...3.976..2..........9......6..1......856......47..68..3,1.7
2126,2......7..36...4....78...955.....2....429...1....81....8.6...3....4.......2..97..,4.3
2127,.6.9.....94......67.2....1.......1.4..7.3.........6839...84...3...5...9..8.6..5..,0
2128,.23....6.6.19.2..8.7831..........4......53.1.7..1..5.939.6.5..4..............8...,0
2129,639.....7.......3.1.56..9...2...6..17....93......4.2..9.....57..86..71.........8.,0
2130,....25..17.......438.....9...2.8...714..3.2.............6...3..89.7....62..8..1..,0
2131,.8..........5....3125...6.........19947.8....8......3..1........729.5...4.9..8..6,1
2132,......9..459.......6...7.157...5.293.......6..938.......41..3........5..6......24,1
2133,.15.9...7......4.8..9.3....9.7352...5.2...8.....6......3..6.7....48....9......15.,1
2134,..94..5....5.36..........84.9....12....3.4.76...5..9...........7.68.5..1.8..7....,0
2135,..6..89...9..6..4.5.1..9.2...3....8..5..347.........62...4.....9.78........7...31,0
2136,..1....92..2.387....62...83.4.....2....8.....8.3.5..4....9......984........76....,0
2137,........4.....21671.3....5...58.1...6.87....9...39.....6.........75...3.9.....8.1,2.8
2138,..6.1.57...76.........4..1.37.8.52....8..3..7...1..3..2..4....8...3..9..695......,2.3
2139,..4....3....1.6..87...4...5......2..9...8....2.7.3..5....5...2.65.3.7...19...8...,1.1
2140,7...354.25..8...3..4..6.7...9.6.2.......8...68....3........81.9.5......3..1.7..8.,2
2141,35.9.........6....71...5.9......9..72.14..........3.1993..46.2......7..35....2..6,1.1
2142,19...37.6.8..2........9.....1.7.63.8..8..41.7.........3.....9......416..9.5...2..,0
2143,.........859.1..6..61.....3.2......891..832.....5....7..2..19.....8....44...96.7.,3.8
2144,2.....8....42..7.66.3.5...4.8.47..2....56.......91.....97....1.....4.....3......8,0
2145,3....8.9.....2.6..21....7.3..8.6...9...........42.3......6.2371.3.1.....8.....9.2,1.5
2146,8....3..4..768....6...95..3.1.4.7....4....9.2.6.9..5..37.....69....3..........4..,0
2147,.4......9..9...1........647.6.....1....7....8.5.4.3.6.7......2.6...1..3..12.48...,1.7
2148,..573....9.......8.....4...6.3.7..4.82....3.....36.2.1..8.5..175.......2..7...4..,2.3
2149,2.84...........6.9...31..52.1...9.6.3...2.....2.1.89..19..5.......2..5..6....4...,3.1
2150,.12...4.......7...7.56....3.69....4...4....5......89.18...3.........576..47.....2,0
2151,....7.....81...4....4..3.5.1...2....2..7..5....9...3.7....1...584......6..3.82...,3.2
2152,...7.49..4.....82....69......9...5...3...7.....8.2.6.7.16...4.3..4.5.7..8....6...,0
2153,358.42..........6....8....3..9.....15.1..4.2....23.7...6...795.9...8..........2..,0
2154,4.9........6.7.32.......7..6...195.25...2..3.1...8......2..465...5.......1.2.....,1.2
2155,..4..7..2....6284.......9..4..9.....5.1...2...9.....68..63..1..1....6..5..2..8...,2.8
2156,2..16...5...8.....37.9.2............79..5..43......2.8.....7..9..64...7.1.....5..,2.1
2157,.2...5.84....9.3..7.8.4....9..56.....1.....26........83....4.....6.19.5...9.8....,0
2158,8..34......9..5.....1...4.2..417...3..5..3....3.5.28.4.6....32....7......9....15.,2.6
2159,..5...8.....3.4..76.92..3.....5...3..4...21.98..7......87...6........4.......7..1,2.7
2160,.54.9..2......13..32....8.1....13..4.8..5..........2....782.6...986..............,0
2161,........2867...9..9....763.1...2.....39...2......1..8.3...5....7.8.3......52.4...,1.5
2162,.9....2..2...18.4..5.....6.4.8..7........9..2...4...37.2.3.1...1.6......7...42...,3.3
2163,5.2.1..9.18......2.4.97...88..7..9.36......8...4....7..5..63......1..3......9..6.,0
2164,..1.9.2..5...3..9..2.5..46..........65..........7..6.8.3..2.7.1..6.8..2.9..4.....,1
2165,.8.........7.826.3.2...1..5..9...8....2...47.....5.9.1...1.6.9.3.8.25..7..5......,0
2166,85.4.....2..69..3.3.......6.....4..8......65....782....9..3.7...6.1...4..3...5...,0
2167,.5.16.39..1....5....4..........9..27....1.....9...56......4.73..85.....42......15,0
2168,......7.64.63.5....2.8.....9.1...2..74.2....8..241...5..41.3.........5......6.1..,0
2169,.......82.1.3.....78.1..5...5...7.....98.......45.6..91...3.2.84..6..351.......4.,4.6
2170,.....7.....98...5...5.4...7.....142.7.62....5..1.......8......69..7.5..43679.....,0
2171,........4....9.5........381..6..81.7.7.....6..847....26..5....9.9..2....1....723.,0
2172,.....1.5.......763..54..1..35..2....6.....4.9..4.3.......2...9.......2..46..83..1,0
2173,....6...4...2..8.1.23..1...1...2..9..4.1..37....9.7..82..38.6....9....83.....9...,5
2174,........1...54...9..4..15....28..7.4.7.1...58...9....3..8.9....7......8......3965,0
2175,.132.......9..........8...4.3.9741...7.3........1...6...1...7...5....4..2..4...98,3
2176,....8.2.37......5...8.3..1..8.6.....6.....5.9...21...6521....4........2...7..39..,2.3
2177,...5.......34..29..6......8.84...3.2.............19.8.4.......717.89..64.....2...,0
2178,.....49514..7..8.6......7...674....5.4.13...73.....4..7...25...6......89..1...5..,3.2
2179,7.9.......3....79.6.......887...5.....36.....9.27...8..5...7..63...2.8.5...5.1..9,0
2180,...4......69....1......3..569...2....8....1.4.7.6..8......1.4.8...92..5..5..8...2,0
2181,...6............171....8..5....91.42...2......6.5.4..........9..8..7.2.461.4..5..,0
2182,43.....7...1.53.......18.9.8.2....1.5.7139........4..........81.29...7..1.8.7....,0
2183,....3.8.6.9...4..7.23...1......81....8...962....5.7...7.4.........9.6.....5......,0
2184,.9.52......1..72..4...9.68.7.4..1...2..6...9......58........7.5.....9.3..1.....6.,0
2185,..6.91.2.9..2.3.7...3..41....5....8..1.6..7..3...4............4....2....864.37...,0
2186,....4..65.....32....9....8.8........9....47..2.786.13...67...2.....2..9.7.....3..,2
2187,5.16..39.....18..59......6....1......6725........7..3..2.....5...5..391.8.9......,1
2188,.......8.4..73....31....96..2..1..4.....2..76..6..43..2..3..6..97..81..2.........,0
2189,.6..42...8.......6..2....43915..............8...97.6.5....6...4.9.5.1.8.17.......,0
2190,..36..9.....9.3.87.2.......834....1.6.......2....45...54...7..6...3.9.7.....6...8,3.4
2191,....62.9....315..6....4.8...8....6.127.....8.....3...45......1...6...957.3.......,1.1
2192,..1..5.6...37....5..5..19..86...3.4.3.......8.7.......217.6..........3.9...1...26,0
2193,8.7.....26...4...3..2..19.........3.7.1.5.48..4....7...6.1.8..9..........7..62...,1.8
2194,6..23...15....8.2..2.5....8.5..9.......124.........4.67.4....9....7.....98......5,2.4
2195,.9.....34.8..7..2...2.36...8....47..436..7......3.9...5..8...........8.1.....2.67,1.3
2196,.....2.3934..7.....1..69..4.81.......5.......4......96...7.8.1......32...65......,0
2197,.6..9......46.3..........9..71..4.....5...87..9.15...482..3..5......29...4.7..3..,2
2198,1.8.342....4....97....6......3.....57..4..1.8.....13....98....38.........62..9...,2.1
2199,...........6..92..3.1.5.......7...4........8..4.82.5.726.....3.1.5.3.....8...1.7.,0
2200,.983.......7.4.6.....6..2...74.6......5.........8..31..5.17..4.........9.6..3....,0
2201,.9.....6.........37..534.8.....516...4...3..9......83.5.7.....6..17.....3...9...5,2.3
2202,..86..5..34..............43......7.52.1..5......71....9....6.7...72..4.84...3..2.,1.2
2203,7.4...9..91...8.4.........3....6.3...4...58...2...7...1...7.....7923...6.....9..8,0
2204,.1.....2...73.9....2..1...89...6.3....2148..96....2.1....2.....7...8..6......5...,2.8
2205,64...9...5.......2.92.1.4..3....6.5.....85...9......712.15.......8...5.......1.8.,0
2206,.....62..6......382..3....1.9.64...2..1.75........8.........45....5....347.....8.,2.8
2207,.....81.9..3....8..274....5.....24....4.5...7.......1....26.9...3..9..5...87.....,1.9
2208,.....29..9....4....3.8..451...17....7....3.8....68.....739....8.64...7.2..9....3.,2.3
2209,.1..2...87..4......4..3.9.....17...3.89..5.4.......2...6......7.........9...823.5,0
2210,.9....45.7..5..3.......3..2..9............7.645.......28.476.....5.8....6...2..4.,2.4
