id,puzzle,difficulty
2081,..4....6...985...23...........5.7.3....6..9....3..8.76...7...4..47...2..261..3...,0
2082,.9...5...1...7.......1..42..85.1.......826...4.....9...59..4..78.3.......4...8.3.,0
2083,......4.9....9.....7.21..5...6......89....1..4....23..78....5....9.8..47.15...6..,0
2084,.8...2..4..1...98....5..6...6..19.3..1..8....2.8.6.........7...37......9.2.3...5.,1.2
2085,...........4..721..8..6.3...1..82...2...536...........3....615..4.....8.6.1.....9,1.1
2086,4.....9878.........7...2.64.............9.1...9..26.5..8...7...7..2193.......4...,0
2087,.9...3..72......4.6.3..7.......7...2...5.8.....61...34..7..1.6.4..25..8...9....2.,2.7
2088,.9....45....14...66.39.........2...4..45..98...8.7.3.....8....2.52....1.3........,0
2089,.54......12....9..6..7..1..7.5..63..8......6..4.2.1.8..7835....46...........14...,1.4
2090,...6....2.457...9.....3.4..48..6.5..23..8....7..24.6.8..3....6.......3...9...2...,1.4
2091,....4.1..73.........8.73.......9.21.9....1..8.86...4.........79.....68...5.7..6.2,1.2
2092,.5......33..92...5..2...7.......7.2.6..1..35.5...46.1......463..13...9......9....,0
2093,96.2..........3..8.18..4.3...68..49..3.6....2.....7.53.5.....8.194.........5..9..,2.4
2094,.2...1.3.4...6....1....74....815...6..........9....5277..9.........85..3.6.....85,1
2095,..4.......7..8.9..51.67...2........3...79....34625.....5.36...9.6...72....7..8..4,0
2096,.7.3.9...8....754..15......23.5.4....5.8.........3........8.924....2..3...3...17.,1
2097,...48...27....2.3.....6.7....5..36..8.....41.....4.8........15.....2..8..631.....,3.4
2098,..1....2.....5...4.4...89....7.8..43.....98.....54.2...8....65.93.1.......6..2...,2.6
2099,.5..98..........7..92....144.73....9.6.82...............3...4.7.7.....2...468.5..,2.2
2100,7.5.......6.........2..3.84.8.......9.725...335...76......2..........9.6.3.8....1,0
2101,..9...1..15.7....3....81.7.834...2.....4..........6.976...........54..8.......341,0
2102,..863.5.....9.2.8...3.4......7.....36..5...2..21...4.....2.9..6.5......8...3...9.,0
2103,..84....2..62.9..4..1.....5.4.56..7.7.3...2....58....1....45.......7.....3....9..,2.6
2104,...5..428...9...5.....7.9...2..4.....8......9.342.7...6.9..1......85....3.......1,1.9
2105,3875.........4...1....3.2....2...5.67.1....2..64....8......1.5....6.....928...6..,0
2106,.7...8.3....97......6....12.8....6....1.2.49..6.....253..5.2......7..2.1....9..8.,0
2107,.......5....8.97..39....6..8.297.....3.2..4...6.....3.518.....2...48...1.....2...,2.5
2108,.936.....4.7..1.9.85.......97...5.3..3.8............87.....76.3...1.4.5..24.3....,0
2109,..7..6.8..149.35........3.412.5.8..6........5...4.....6.3.97....9...4....8.....1.,1.5
2110,.25....7.....15......8....3.........4.9.....1..67.2...7.8..3..41....4725......9..,0
2111,....8.....6..32.....8..5.7.8..41..3.....9..41.54......926.......4.....67...9..1..,1.8
2112,..852...12.......3....9.....5....8..3.98..62..4..5.....3....4.......2.6...51.6...,1.1
2113,4.687.......9...5.......71.6...2.......71...9..8..6..37.5.......3......4.4.28....,2.6
2114,4.......56....87......7.1...1.6..84..4......9.3...5...3..2.1......59....58.4...7.,2.5
2115,..69..74.3..2....8..2....5.41...2.97..96..........5....3.5.........1927.......1.3,0
2116,3.....52......56..5.2.8..9.....6.13.2....3...7.....4......46..76.8...2....73....9,1.8
2117,....72...4.18....7..91..4...17.......8.2..73.5.6....81.......6......5.1.....3.5.4,0
2118,6.....2....8..9.4...24.......3..41...2.5......9.38.5...6....3..5......71.3.9....5,0
2119,4..679.....6..8..4.75..3..19..4..5.2.8.....1..5..8.9....7..1..6.......2..2..6....,0
2120,1..6....2...2.3.......95...85...7...46.....79..1.8.3.......61.36..3...94......2..,1.1
2121,..476..........16..3.8.9.7.71..4.3...8............859.......739.76......5..3..8..,0
2122,8........5..1...4...4.683..32....4..........6....19.2.2....679..4..2......8..76..,3.6
2123,.75.....98.4..1...1..........7.95..8.2.........31....2....2.1.....46.8....8....43,2.1
2124,..6..2953.2..7.6...........9...46.8.214...........51...4.3..7..365...2..8........,0
2125,6..84..5......6...8.1..52...1......5..37......49....734..3..1..37.2............9.,1.7
2126,9....7..6...9......132....4.4..5....5....63......3..82......89...4..3...6..5....3,0
2127,....5..........862.8.4.21..4..7.13....5.6.7...9.........4.1723.1..6...7.....9....,1.7
2128,1.42....37.2....5....7....1..7...42...9....1..6....5.......7......86..9.4..5.2..6,3.6
2129,..4...25....9.54...37.4.....8....92.2.......3.1.6.3....7...9..6.....1....6..3..1.,2.6
2130,4...27....7....9..3.1.5.8.......65..1.9......23.79...4...6.413........7.8....3...,0
2131,........5234.......8.6..7.......7.9.8..4..6.....2.3457.78......3.....9...6...92.8,1.5
2132,........68.24..3..9..267...........3.25..8..97.8...2.....6.57..4738........9.....,1.7
2133,7.......1..83..24..29.8....37..9...59.2..51.3........6.....1.....5...6.....2.4.3.,2.9
2134,1836.....6....7.....74..2....2.1...6.1.....79.3.8.........2..5.3...7...1....648..,1.7
2135,..5......3.......61.867.5.....5..48.79..6.......7.2...28.....1...7.3.........1.9.,2.6
2136,.94........5..7.2.28....5.65....3.....6.4.7....8.9.......26..35.6...4...3......1.,0
2137,..2.........6.94........1...4...782..7.4.5...1......3..39..4.7...6....8.....519..,0
2138,51.9...8.9...8.........52..894.7.........6......13..4.4...185...5.......16....9.3,1.4
2139,4..6.5.........97.9...2..8...6.7.....1....2......4.1.7.8......623...1...6..4...1.,0
2140,....7.5...3....2..5...64...3..5187...2.....9..6....1..75.1..8....8...91....8....4,1.7
2141,....8..6...4....5....6.48.2.7...8..4..53.6.8.....9.5...32...7.1.4..6..3...8.7....,1.9
2142,6......98..4..6.3..5.9......63.5...28....25....98...7..9...5..4..5...1..37..1....,1.6
2143,1...8.5.3..76......9.2..64..1....4..8....9...7.2..6.38.6.8...........3......5...7,0
2144,...3..61......8..7354......8.2.3.....4.7....2....9..6.5......9......6.34.67......,0
2145,6..94.......1.3.........614.8.25...9....9.43.7.....1.8.3.......467...2..2..4..8..,1.4
2146,....8.634..3...8..2...4....1....87.55......69.7...5.4..5.49.....4...........2..86,1.7
2147,..9...71..3.2.....4.18.5..26..7..1..5.......3....3......2.69........49..3.....5.8,0
2148,....21....5.79...6.1.........9.....2165...9.3........8....6.2.9.7254..8...8..7.5.,0
2149,..2.5..67..7..19.51.........2.3..7......78.4...85..3..47...3.2...9....5..1.......,1.5
2150,.9...1..4.5...9...6.....5....6..2.3...9.14.52...97.....84.........8....9....4..27,1.4
2151,.2..3..7..6...4..5.83.16.....47.18.6....4..2..7....5...3..8.9..1..6..............,0
2152,...6......81........9.7.2....78..6516..49....5.............1.29...96..4..7...3...,0
2153,..719.6....9..8...6..3....8.5.4..1.......6....4.5...629............12.......5.3.7,0
2154,.2.9.....9.7..........468..........72.3.956...6......1...1..5.3.3...4.1.....7..4.,1.2
2155,..2..56..46.....2.3....4..11......6..7.98...3.8.5.......9427........3.1.8........,0
2156,3.4.12.5........31..6...9..9....4..2..8..........7.816...86.5.......9....6..2...9,0
2157,7...2.........8.....419...2.1.7....35..3...4...39...........56...2.6...19...5.4..,0
2158,....31.2......9.8.....28..958.4..1.....3....8421.....519..5.............86.....73,0
2159,....93..72...4....4..8..1.....4367.1.......4.3..2....872...8.1.5.9.......1.3.9..5,0
2160,38.7.5.......845...56......2......4.4..59.....3.4...8.......8...2.9...14.7...2.3.,0
2161,..5.14.8.8..3....4.36.....1.71.9..68........9.....5.1.1...5.9.3927...............,2.7
2162,......729.4.6...1..3...2.5..........98..73..456.9...8...1...84...5......4..2.8.9.,2.1
2163,3...5.719..76......5...86.3......38..3..7...4........62.5........1.63......2.48..,1.1
2164,.6.1...3.1........4.....7.2..5..6...6.3.7..948...........4..9...9725.........13.7,1.9
2165,7......9....2..3......45...9.3..8.1..8..135...1.6......5.....3.8329.......15.69..,0
2166,.....19.7.....7.6...3.9.8..3.8.2...4..74...1.1......2..216.....4..7..2...5.......,1.8
2167,.9....3..4..7...9.....8....97.43.6.5........31.4.7....3..854..9.....9..2.......8.,1.6
2168,5.........38....2....8..97..5..34.9....1..8.3..7.......6.7....427..........62.3..,2.4
2169,6.........1..5..7.8...6.5..7.5.....8.....9.......3..14..47..13.3..2....5...19..4.,0
2170,......973.5.3.2...........51..9..6....7.1..2..4...8...8.4.59.....9.....873.1.....,2.1
2171,....5..2.3542...68....6.....23...15...6.2...9.....4..798..........8....51....9...,2.1
2172,...45..79....7......29..51..8.....51.7.....64491....8..2...9...3...67...1........,2.5
2173,.2.8....63....4..9.9...31..6...2..73.8.....4......5.2...5.....7...51......49.7..8,1
2174,...4..2.625.6.1.3....3...9..8....34..94........1........7..2.8.5.2.7.6......4...3,0
2175,1...3........26.9.2....7....7.8....9........6.81...74........7.53...24..6....5..1,3.5
2176,3......7.5.......1...63.9...3.92..8.....68.....2.7...4...5..4.92.4...3..1..7.....,3
2177,.5......48....5.6...6....98..7.3....9..2.4.3..4...........9.7.5.74.2.....6.8..1..,0
2178,3.....9......5.........4263...8.36..6.......47....1..5..9.4.1..84...2.....36...9.,0
2179,8.2.....396.3.......7.......1.....59.....8.3.2...648..7....3.8....5.74...2..4....,1.5
2180,....835..4..67.8....9..467............23.87.5...25.....16....3.5.........48.6...7,0
2181,..4.27....1.4.93..7.81......2......4.4...8...8.1...5..17.....9.3..5..48....7.2...,0
2182,..3...17..5....4...1.389.........5.......67.4687..2.....94.7.1.37.......8........,0
2183,..2..7....5.892.3........9...1...7.858..7....67.9...1.......1..3..1.6.5..2.....8.,0
2184,43.9..5.87...48.1.........9.....16.....25...7.69.8....9....3...54..6.....8....1..,1.8
2185,4..21.......469....13..7....7......9..9..51.4.3.9....29....6...6....45.1...5.....,0
2186,.....93.5.4......2..81.7.....7..3...6....2.74.1......998.7.4.5..3...........51..3,0
2187,1......83.5.217......4........6....8.6...1.......8.5.7..384...9.4...5.2.....9.7..,0
2188,.....67....4..8....1..2...52........6.....1.4.4.5.76..15...4.....6.8.2..8......36,1.6
2189,.5.7.4.9.1......8..4.9...36...2.....58.....2.....4...3..4.675....9..5...7...2....,0
2190,..........9.2.1..4.35.......8..6.71...9...68....7....36.3...1..5..4......1...8.2.,4.6
2191,.9..782......3...74.7...6.11..3....62.....5............2...9...94...2.......8...5,0
2192,1...934.2..2.8.3.1............5.7.........81..4.....9...93......679......8....12.,0
2193,..4..8..2...5...68..5...9..2..7.............1.3...15.73........8..1237....7.8.4..,0
2194,..65.....53..72..9..9...76.....5..26....8..9...7...8...1.....7...3..9........13.4,0
2195,.76.4.......8..4....1.6..5...4.2...3...9.....3.57.....2...7.8.41....26.....4.62..,2.5
2196,.2.48....1......98.....75.2...2.5.6.........479.6.1..59.......7.67....8.8..5.....,0
2197,.2..6......6..4925..7....8..3.69...77.1...8..6....134....95....9..8..63..........,1.3
2198,.6...41........9....9..2..5.4...8......6.....5..3.1.4.23..8....6..49..3.....7...8,1.9
2199,...1..........9..323.57.49...53.2...849.......1.49...54...5.....7.2....8......6..,2.8
2200,.....34.7.2.6.95..85.....3...5.91..618..7.....7.4....5.........6...2...3...7....2,1.9
2201,......1.75.........8.149..2..592..38.....7.5.1...8.62.7.9..3....3.......4...7....,0
2202,.9...1.8.....2......15....2.8.2.36.72..7...4......68...394.8....2.1.....4...7.3..,0
2203,29.3..57......5...8....1..9..1.4.36.62...7............5.6......9...1........9.83.,0
2204,8..75....1....3.....2.....6.7528.6.........2..1....3.5.28.3.9...3.........9.6.5..,1.1
2205,..264....4....7..5.9..5..6.73..8.6....4...9....6.2..8...7.........9...32...57....,0
2206,..5...2...42..86..96.....4.3......172.189....6..3...5....6.7.......4.....8......1,2
2207,..7....1.5...7..6...8.64........9....5.2..3..8..3....99......7.7..53.6..3.4....8.,2.9
2208,...8..23..19.6......7...1.8.5....8...76.........9..4.......4..1....79.2.2..3...4.,2.1
2209,....1..4...7.3.........8...1...8..36.2.....9....4.5....93.7.2..8........2..6..5..,2.4
2210,.6.........1.6.92.2...743...4912...57....5....5....8........1.....6...97.37....4.,4.1
2211,.9..2.75...6....9...34..6.8..75...1.....9.4.7.8..1....3.2........4.3...5.1....9..,1.2
2212,........9...25..3.5...81...4..61...897.....24......7...6..2..8..15.....6..3..61..,2.3
2213,..6....3...12.6...4................835.9....2.796.53.....7.3..9....9.857....2..1.,0
2214,..4......598....6.....3.58.8.75...4.....73..1.4961......5....1..........6..1.57..,0
2215,....519....7...4..98..4...1.7....2....6..7.....52.3..8.......3..4..758..5..9.87..,4.3
2216,.36..9.....4.6..9.9..85....8......73..9....4.....7.8.6........53..6.8.....2...13.,1.4
2217,.....2......497.5.1..........1.2....4.9.3...2...8.519.3..5....7.6.....85.7...4...,1.3
2218,4.2..1.7.......125..5...93....8.2.......6.7...3.17.2...5...98.....53....8.76.....,0
2219,.5.6......6.8...9....2..7.1.9..2....12.98.4..7.5....8.....5..7.......3..31......2,0
2220,....3..5..5.2....8.1.85.9....7..82..69..7.3..4....1..752.....6...4.....2......51.,2.1
2221,...51......5..7.3.6..........9.2.3..8.6....95.......877....4..2.93.85....1.......,1.3
2222,8...3...1..4.95....67.....57.29..6.....2.1...5.......8...3...5.4.3.........167.2.,1.7
2223,9....1...2......1..5.....3.7......95..8.2.......67.1.852.1..87..8.4.....6....5..9,0
2224,.......1.12.....5.....2..67...41.3..7..5.8...5.8..6....8.6....193...4..........36,0
2225,4.....7.8...71..5.........65.4......93...8....16432....2.6..4.5......9.....38...1,0
2226,....1..2..3..7.........6193.91.4....52....8....8...931...1..6.....2.4..8915......,0
2227,.1....3..3......4.....3..5.1..3..6.9..7.9.....64..1.2.....498....58...7....1....2,1.2
2228,.....3...68....7.3..1....6..3..7.2.....1...4.862..4.......82..97..4.....5...3...8,1.9
2229,........29....7..171...268..8.1.5.9.3.....5.6..2.6..3.....28.6.....16..8..8......,0
2230,.....1.3.9.......7..36...1..5.7....281.....9.32..5..6..8..4......4..8.......95...,0
2231,2....8..9..4..96........8.........5.683.1.....5............6.2..1.59..7..6.7.4...,2.1
2232,8..7.6.2..3............8.4..8.53....9..4..3....6...17.279.....4....1......3...6..,0
2233,......2..35..1..7..4.....691....27..56.........7..5.98.....6..39......2..8..3.5..,1.9
2234,82....7.......8....7....56.....358.6......1.....4.2..........4.21.8....5.697..3..,0
2235,.12.....4....5..6.....3..916...41.7.73...5....5169...319.2.....5.....1........4..,0
2236,.45...2...9..7..1..3..58........71989.6....2..83.1.......1....4..4....5......5...,0
2237,..16...7.2.69.83..........2.8.............1.9.45.3.8.........1.87..45........3...,0
2238,...6.7.....1....64.29.1....3...7.1....8..9..5.92.....7....91.5.4......7.....84...,2
2239,.4...6..969...........8.5.25..4.8......1..6...1..3..4......1.2.......8.7..65.73..,3.3
2240,7..6....5...7.5914...9..3......4.....7..8.1..56......94......6.8.....2.3..3.6....,0
2241,.......5991.........67...2...9.5.47..6.23....5..4.7..8.....3.....4.15...6.592....,1.3
2242,.6.8...1.3....47..2.9.6...3....1....8..2..14...54.3.9.........8.2.9.......15.....,0
2243,...............265.5.8.14..3.1.6..4...6..8......7...8.1.2.....67..9..1..8..5...2.,1.5
2244,5....3..8....8.....26.....5..931............2.37..9.5..7...4.........5.6..8.2...1,1.3
2245,.....3..4....4.835....7...6.47.51.9..32..7.4...........6.........8..57..3.189....,2.6
2246,8..2.....52......4..1.7..3..7...682...4.5......5..1....5....2.......34....341....,0
2247,1.......7.....3...4...58.2..5....9.26.4.2..1...1.4.5..81...6......4...3....87..5.,1.1
2248,..2.4......7....155.....8.....72...1.....9...4..8..5...5...3.....6.9.4..23.46..9.,3.4
2249,4.......2..18.....7.3..46...9....4....2.859......72.3...5.....13....9.......1...9,1.8
2250,49.5............5.1...39....4....7.....8...6..3.65...1.591.....7......48.2.38..9.,0
2251,..5.93.1.8...7...5......2....9.6....7.3...6......5.3.94....59.1.2...4......7...3.,1.6
2252,......6....4....9..968.2.1.1.9.5....527...8........3......4......2..1...61..93..2,0
2253,..2....8..3.28.4.7.8....9.58.9.5.1...4......9.....45.3....4.7..7..5.3.....1......,2.1
2254,.9....5.6...8.43......1...7.........2...36...54....79..5.1..82.4.....9...29......,0
2255,9.......4.8.35.....6....1.....79...265.1..8..7.......5...83....4......6.5...1..3.,1.6
2256,8..3.6......58......4...8..3....7..6.8.....1..1...95.8..26..1............96.31...,1.1
2257,.5..63...9..2...3..2....61....5...8....1....9....72....9.7.43..26....9..78.95....,0
2258,.9.1..7.......7.......5.4.2..2..4..77.3...1.9.6.....3....8.5...6...4.....582.3.4.,1.9
2259,.....576.7..........1..9...1.......8..2.64.7..8.....5.3.6....87..719.....1....5..,2.3
2260,...3...........5.96....9.28..58.4..3....2..8...7.9...6.......6.29....1..4....23.7,0
2261,.6...2.5..5....3....78........7.....9.......4632....1....6.3.27..5.......8...1...,0
2262,......2.983..4.....72...5..6..2.1.....3.........8.3.1.7...6...4.8........9....132,0
2263,.7138......25.7.395.....7....512.....37......6....5.........47.1.9....8.....68...,0
2264,8...2..7.....7.....72..4....5.3...9.1.89...52.2.7...1...145.6.........8.5...6.3..,1.6
2265,..9.7....5....23.....9.6.............7....83514..5.......73.56.4.....2...6..8.1..,2.5
2266,......41....8......5..9236...7.29....28....31.......76..67...9.4...6.....83..4...,0
2267,6.....8....5.2..1.9.1.....5...9685.4......38.........74..7..6...3...9..8....86..3,0
2268,...47.9..........3..4.1628.2........8.1...5.....6...47....8...4....9.3..52....1..,0
2269,.1947..8....9.....75..8..1..6..53.............7.6....2.9...8.....276....1..3..7.4,0
2270,.5.....1....3.....7.4....52.......6..852.4.3..17.8.....4.........86...95.7.59.8..,2
2271,..8.2.5.....7....9......8.75........91.6....3..4...16..2.1..9.617...5......2.4...,4.3
2272,.4...8....3...4258..9....3.6.3....8....389....5.2....9.....6.247....5.....47.....,2.9
2273,....9....1.3....4.....3...88.2.7..6.4....6...9..3.1....4.8...53...6..72.....47.1.,1
2274,.....2...6........3..74.2.8..59..3.2.....5....9.....81.......7686...19....327....,0
2275,...2..4.1.7.......4....5.261......578..4...9..6.87....3...8..1.....6.....9.5.7...,0
2276,.1.....3......6.976.9.5....1..74.5...3...5.7.....9.8.1.4..7.....5...9...9.2....8.,2.6
2277,6............2..53.13.7.4..3.....6....98.....8.21..5.7.8...1.7.7..9.......6..7..1,1
2278,5..6.3...8..7.43.....59....7.5..1.9.3.4.6.8..6..9............8791...7..4....3....,0
2279,.81.5..7...7..63..62.........34..78...9....5...8.7...2...28..4....16.9...1.......,1.9
2280,6....9.....4.....5.18..........1..26.35.........3.7..9...8647....27....4..3...9..,3.6
2281,5..1..4...4.8...1..7.3..5.2.2......1...5.78.......2.......48....6.9.......17...83,0
2282,.1...8.297...........79.5...3...9.....2.6.....9.3.7.6....9..83.....2....4......57,0
2283,.....4..3.6.5.........8..7...9.1.7..5.6.4......483....8..3..2..3.7...916...1....7,3.8
2284,..48....75.2....1..6.....9...364.7.8.....3....8..2.5..8.....1..9...57......4.....,0
2285,.2.18...78............4.3..4.9....7....8.7..6.....29..5.....1..36......27......4.,1.1
2286,......76...5678..4.....3.8..6..49.3..........8..3..9.2.3........9.1.7...2.6....4.,4.1
2287,.2......54....2.7....659.......2.....658.7..2..2...49..9..6...8..8...6.4...3.....,2.3
2288,7.81....629....4....3............68.61..37......54.9...6.28..9......9....3......4,1.1
2289,.85..4...62.........735..297......8....48....3..9.6..7..1..9..8........1.9...2.4.,0
2290,.3..5....9..7...8...7...94..5..39..246..............6..795..3......4.7..3..8.....,1.3
2291,..96...838...9.4..47..3...2.1.3............3...28...61.68..........2....5..4.19..,0
2292,......12.2....45......8..97.2...5..9.9....2..56.8............38....6.7..1.45.....,0
2293,..8.6......18.2..3.....5....7..........23.9..9.4.5.7.87.9...51.......4.7.8..4..3.,0
2294,..3..67...6.2..45..7......6.9..1.5.....6.....6..8342...1....3........18.42.....7.,1.7
2295,5.32....4......6.....4..92527..6..196.......7.85.......4713.......58.1.........7.,1.3
2296,4..2..6.1...4..7...97....5.56..1......9.......4.89.....5..3.4.2..61.4.........39.,0
2297,......73...35...1.........457.......9.81.....3.14.85..........6...8.7...126..3.5.,0
2298,.3..4.9..........65......2.6...53.419....72......1....1........3.4....8...6..25.9,0
2299,....324..8..7......6...5.1..7.....9492.......1.847.2....9....3.6..3..7..3...2.8..,1.1
2300,..16......9.24.1.5..2.3..8.65......32.7...6.......4......7.93..8.5.1..4......6...,1.3
2301,.6.173......6....5......71..26.9...4..8.6..........8..3.95....8.....165..1...4...,0
2302,.7....1......7.25...6.9.....2.....9...8.3......19.864..1..4.....3...9.8.2..1.....,1.8
2303,..6...5....3.94.6....3..87........5.61....7..9.4..6.....1.3.......28.....4....985,2.1
2304,.3.8..95...82...4.....6...338.1.......17.....7...543...9..1...6.52......17.9.....,0
2305,2.9..81.......9...8.5..7..6....1..5.7.3.54.........2...4..6...2......91.5......3.,2.6
2306,......5..6......31.97...4....81...5..5.8.6.1...9.4...39.3.5...7...6........7.12..,3.8
2307,5.73..2........78.81......6....1..4..6..5819.........2...9......46.2.5..7..8.4...,3.7
2308,3.......1...174..38.9...2.......2..7..39..5...6.....4...546.....7.......1..5...8.,2.2
2309,....138...8...6.3..4.....9.23.4....757.....8.8...6....6...5..13...2.........9.5..,1.4
2310,.1..............9..357.41...8.5.1.76....8...........135..16.....74........23....1,0
2311,.......3.95...3..1...245..616..3.27.2......9...5....63791..8...6..........27.....,2.2
2312,36.7...5....4...1..479.5...1.....5....2...8...5.163..4.1.6.......9..4.2.6.4......,0
2313,.4.21..8......7.....38...1.....5.6....51.6.....6..2..5.2..38.9.4.............1.24,3.3
2314,....1.3....94.8...........432.9...86..672.9....5....3...7....629.2.......1.......,0
2315,....842....82.......1....9....3..84...5..86....7.......7..1.3.....9.3.6...2...4..,4.8
2316,....693....7.1.49....3.28.........5...8.7....47....1....2....8.5.....76....496...,1.3
2317,.......4.4...31..53...576..798...........2.8..6.......2.36..1.....5......7.9.....,2
2318,..765...9.....287..2.......1.4..5...7.8...........1.3.36..7..1....5....3.8..245..,0
2319,..91..........62.......8.4....7...3.87..3.....5......9....72..859.4..62..3.5.....,0
2320,..25..........128..7..68.19.241.39.7.......2....7..1..9............1...3..8.37.6.,1.4
2321,.......29.5...8...96.....84..18....2..3..1..78..3.6.....2.....3...6...7.4..57....,0
2322,...1.....87.4..19.2.4.6..5.9...84....5.....7...83....4.69..24.......1......6.8...,1.3
2323,7......4.4..2...3....4.5.89.7..93..16....2..72...8....3..1..4...81...........75..,0
2324,..31...5.1428........6..83...13.........28....28.....536...9.8..1......7..5....2.,0
2325,...9.7.6...425...31.7..6....2..6183..8.593...5..7............9.3.2...1...4.......,0
2326,....7.9.281.......3..4.2.........19...6..1....9....35...4.3.6.....2.4.8....5..2.9,3.6
2327,..83.72........31.5.2..1..9..7..342..9.8.2.7........3.6.............8...2..75..4.,2.8
2328,......9...84..6...27.4......48.....112....6.......3...3...7...4...68...5..9..5...,2.8
2329,.3.9...262.......5.4...5.9.9....6.....35......1837.........4..1.....17..5...6.8..,3.3
2330,9....8.....2..69.3.......2...31....8.16.53...2.....6..7...39.8..6..........64.5..,1.8
2331,.5.46..1...8...6...9....53......51....6....4.342..6....7...........8..52..1.7.4..,2
2332,7..312..9...5.....4....9...9...3.5....4...1..6....7.9...28.1.4.......763.6.....8.,1.9
2333,....928...13.....99....4.....4...63.2...........84..5..4...1....5..6..7316...5...,1.7
2334,.3..1....8.4.....6.2.5..........1.4.1..6.4..99....23.7...76....7.9....84.1.......,0
2335,.......592..9....8.....2.6....14...5.2...831..8.....4........3..49.23...3..57....,1.1
2336,.6.....7.........81.8..24...57..4.......6.21.....9...5.75.......9.4...8...2.16...,0
2337,..62.75...1....7.....9...1..52..98.......1.799...3.....7.5..6..6.3....4....4.....,1.9
2338,54..1.....87...4.....8.9.....2.3.641.7...8.3.......8.......392...1..2.6.....9...8,1
2339,...1.28...1..9.2....7.8...6.45......1....3.8..23..4.7..5.....9....71.3..6........,0
2340,...5.28.....6.7...7.....1266..9...8...7.....93..28..5...43...9.5.1...7..2........,1.9
2341,........5...4.691.17.5....3.5...3..9..7.4.8...4.........3.6....7....8...9.2..1.3.,0
2342,......3..2.61....9...8....1.8.....3.6....1.7...54....23.....2.....3.764.5.9..4...,3.7
2343,..........2.......3...61..44...2.3..6..8...9...5.1...884...9....9.7..1....72.89..,1.8
2344,.....3..8......94.......62.6......1.5.......44..59.76..7..5......16.9.3....21....,4.9
2345,49.5..6.......8..1......3...5..6..4...29.3..6.6..1.87..73.8......4..1.......9....,0
2346,.7...81...8.76....9.......4....1.3.2.....4......57......39..671...38..2.6...5.9..,0
2347,2.1...3..3...9.7.5....7..68.......91....2....6.....5.7.2...5....49..8...5.......6,0
2348,9..4.7.32.61......7.3.9..........925..7.....4.3......8.2...4..34..1..5...8...5...,0
2349,......1..53....4..87...1...9...5.2..7..96...8...3...41.2.7.8.54.5.......1.8.....6,0
2350,38.1..7.....9...1.....7.4..12...4..5....5.....9.6.7....5..16.7....3..5...19......,0
2351,..19.....9..7.5.4..2.....85..6......21...95.8...5.....3.8..........8.3.1...4....2,2
2352,......327.86.5.......2..8...1....7..56..7...1..7...29....9...3..3...21.96..4.....,1
2353,19....4......4.27....8....9..96...4.....189..8..43.6.5..7......6...5.......1..52.,0
2354,67.1..5.....7...21....647..1.3..8........59...69.....4......43.9....7...4.1......,0
2355,.....7835..6.8...7.7..94.....29.3....1.......6...2...8.854..31.9..1..6........5..,2.3
2356,..58..6....972....26835.....1.....54..2.9..1..8.......5...3..91.4......3....7....,2.3
2357,..61..7...5.24....9.......6.....4.......7.3....73..19.43...5......89....8....29.7,0
2358,........6.....5.2.4927...........26.9..5.....3...6189...6...4...7..8..5..1......7,1.5
2359,.....24....6.39...5.....8..29....645.....5.9.3.........6..4.951...19.....4.8.....,0
2360,4.....5....1.692.....5........9547.1..9...3.......8.6.5....2.78....17....98......,3.2
2361,37...5.49...4.92.7.......6.2.4....3815..4.........2...........2..56.....48.9.1.5.,1.8
2362,..4.6.59...9..5.7..157...3...2...1..741.3..8....9.........4...8.2.....578..6.....,1.9
2363,.8....26.....48......9.1.7.....6.4..9.53......2........9.....36..7.8....2.....59.,0
2364,..25.19...4.2.6.......7......37.....6..4...3......5....9.....2.72.9....6..5.1...4,4
2365,.3..5..2.4..8.2.1.56........8...79.....38.1.........7.1..4...9.6....38...9.62....,2.2
2366,.5.8..49...9.276.57...9..3.4.51..3.........4.18...........7.9.....68.....4..3...8,0
2367,.3..1.6......6.8.1...4.89....2.......61.7.3.83.....1.29.8.....6....8....4..3.....,0
2368,8.......2....14..59.3..86....8.2.9....73..12..3..8....2...5..1....4..2..3......8.,1.5
2369,5..8.1.6......5...8...7..35..43...1......8.4...9.....2.63...1.....91...39...5...4,2
2370,.18..3.45.....7..3.358.....1......6........7..2..84...........9..2.45....53..1..6,0
2371,.3....2.8.8.......2.7..4.1.3..427....1..563..........9..8.7.9..7.9.6..42.........,0
2372,4.269......81......7.....15..3...729.....36.4...5..3..1...49...........2..78.2...,0
2373,....2..7.4.3......78.9...5..3.1......1..4.2....9.628.....7..........53.2..6....49,1.4
2374,....7.......38.9.....9...4183..9...7..2.61.5....73...........1.27.51.....53....7.,0
2375,8..3....2..6..58...7......4.149.3.......4.9.8.6......75.916......7......2......6.,0
2376,8..3....1.5..........712........521......673.....4....724.3..........4...85.....6,4.5
2377,3....5.6..1.......8.6..2..5...3517..5......21......8...6..4..7213.......4...8....,4.3
2378,..372.......3.4.8.6..9.....1...5.....52...14...8.....3.1.2..87..2.....548.7...6..,2
2379,32..86....89.......4..9.....9.5....6....4.2.8..6.....7....79...2.5....4....2..6..,2.4
