id,puzzle,difficulty
2610,..1.............6439.1.65.89....5.1..2.3...95.3...........4.3.1..52...7......18..,2.2
2611,.....8.924.57........1.......86.1..45.9......71..9.....92.46..7...25.8....6......,0
2612,.6..3..1......823....7.1.....162.4....6..3...5........8.....3...2.9....5.45....26,1.5
2613,.....47..5..8..6.3.......25....4.89115......6....6......562..4..769......8...1...,2.1
2614,.....7...32.....4..84...3...5...2.....85..9..9.7.3.........64...6..5.27..4..9..6.,0
2615,7...2.....9...5...13...7....7...3.8....89.7.5.6......2...57...94..2......8.6....4,0
2616,....1.5..2......38.58.63...7..3...844.......1..69.7.....27.4..6....96.....4.82...,1.3
2617,3......5..9.4....21...........7......1..98.....2.61.9.93.8.21.......5.86..7..32..,0
2618,6.2.54....45.1.7........6..3....8.....87.13..4..9....6....9.....2.5...9......6.31,0
2619,.2.34.1....6....45.7.....6.8.......135.....7....8.52.3....2.4.....78.......1.4..8,1.7
2620,...9....2.9....4..82......1.7.2.3.....6.....5....19..4..3..1...21..4.5.......6..8,3.5
2621,3....652..4.9......5................18.4.27....5.7.2.3....684.........52...34.81.,0
2622,..3.....6....2.....1.3....9...5.7...86..1.2.....9...1...76.5.....5.9....1.....49.,2.4
2623,8..54..17..16...........5.9.......72..94.3.....41......8.....95.7....2.....321...,1.2
2624,.9..6....5......7....9..5.2..3...8...5....19.8..41.65...1.2.....6..34....4...63..,2.6
2625,45.3......8.....7....7......62.1..9.9....5...3.......25..2...6.....4........9.185,1.7
2626,3.6...57.4..9...2......16..7.3...........6....4.2....997.6....88.23..9......8..1.,2.8
2627,.5.86.39............4.5..6....69.....6.1.....7.924...12.......768..1..3.......25.,0
2628,...7..1542.......8..9....2.62...7...3..98.2..7..3.58...5.4.1....6..............9.,0
2629,6.1.......7.....2....597..4.1.42..9.9.26......8..5........4.9.2.......65....7.8..,1.1
2630,592.7..46........74..5...9.9.....2...7.........635.7.....7...15.63.....9.2.......,0
2631,9..6...5..71.8..9..6.....2...4..1.6.8..7....5..3...8.2...27....2.9..........5...3,1.1
2632,8.47.........8.1...6.2..47...7.34.2......5.6..52.....1...6.....7........9....731.,0
2633,..3572...2.7...9.4.........1..3.6.9.7..8...45..5...3.......913...4....78.........,0
2634,....6...4...8.1.3..51......93.5...6..15....8........42.8.......76...41....475...6,0
2635,.7..8.1...5......3.3.16..2.......75....5..4.....4163.994..5...73..9....4.........,0
2636,.5.2..4...3..6.97.4.2..........1...4.1.....6...9...2.7.4......36...85...9...736..,0
2637,27.........619....8............4.7.1.5..2.8...3.68...2..8....25..57.46..........9,1.4
2638,..6.......8.2..3......64.7...1.5...34....6....293....1...5..4....5.1..67....9....,0
2639,.81..7.........36..5....7.4...839.1...2.....7.9..76....6....53.2..........7..3...,2.9
2640,.3.7...6......8.....9..1.4...3....2....65...475.........438.9...8...9..6.....6.72,2.4
2641,.....8....1...7.35...16.2.45.....78....5.6.9.9.67......9....3....2.......43..9.57,0
2642,...4...1..4.31..9..3...6.5.4...7.283..........9.253..7..7......6.95.....38....6..,1.6
2643,.3.....1...5......6..1...2...6283.7.5.....4..2...7.....14..58.....89.2......1....,0
2644,..6.7.1..9...1.6........385.7.4......9......64.5.9...354...3.1.7.......8...1..7..,1.8
2645,37......4...35.........279.1...39.5...7...41...67........1.......4..5....6.8..275,0
2646,1.....8.6...1...74..74.513.5..9....3....5.7...32.7..5..4..........3.......97286..,0
2647,5.9...3..4............21.5..............85.7...73...1..8...29..9.14...8.3....82.5,0
2648,..4...2..6...79...93.5.........3..17.83...9.....2....32....54.6.9..46.5....1.....,3
2649,..54.38..........12...6...3.....8.9...7..........391.85...4.9..17.9.....46....2..,0
2650,81.9.........6..4...3.....9.4.....5.9..1......71.4.2..5....4.....9...1.2...7...65,3
2651,.......746....1.238.9.3.5...8547....9.....6.......57.....2.4...1.2....3..........,0
2652,....3846.1.......7...41.3..6......9..127....85....26..9216...4.368...............,1.1
2653,...2..65.3...861..1.2.7..........72..58..9..4......86...3...9..2....8.3.8....1...,0
2654,1...6........9..1....2.3..7..5.3.....72...4......8..93.5...9...2.91...84..6....2.,0
2655,5...1.....4.87......8..23.62......5.9...4.261..1.......8...3..2....8...7.....1.3.,1.9
2656,.3.2............9...7.8..6.2..91...5..8.45...19...2...3..8.1..4.7....3.......7.1.,1.2
2657,2843.19....6..9.......8.....4......93....8......1..4261..2............579.....3..,2.3
2658,...8.9.........67.....2...4.283.6...9.4..1..6.1..5....24.1.....7.1.8...5.6....7..,0
2659,.89..7...4.......9.264.1....1..6..5........8.3...7.9..1..6.8.........2.5..2.....6,1
2660,39...5.....8.14.7.........38..56.23..1...9.5.9...7..8.......16...5..2.........8.2,0
2661,8...1...6........8..6....24...7.2..56....1....37.4.1........4..253..97..9.1..8...,0
2662,..7.....414......232..7.......74...34..8..16..89..3.....1.........286.4..9....7..,1.4
2663,..8...63..2......845...81...7...1..614..9.2..5...7.......1..36.....63..2......5..,4.3
2664,...2.71..8.6....4.3..........4..5.....1...32..3......91....8....7..4...5...3.1..7,1.8
2665,.8......1.5...2...1.67...9.5...8...6.1...7.4.........72....69.86..34........7..5.,1.2
2666,.5..4..9...3.617....4...5.......4.7..2...76.4.7......3...17..8.9.......134..8....,0
2667,6....8...7..2..9.....691...2...8.4.....96............3..1.3..6...2.....5498....2.,1.5
2668,...832.4..6.......7......1..7...9....23.4....1..5...8..34.....9....2...82..7.....,0
2669,.8...2....35...8.7...8.519.2.......9.5..6.41...8.........39..6496...4.3.....2....,2.1
2670,4.61.9.........47..7..8....9.24....8.....25.3.......2.58...6..47.4........18...3.,4.2
2671,...8......7...1...63...718..........4965....7...3.6..1.84....7....27.859......2..,2.3
2672,9.......2.....36...8.....54...7.531....2....6..3...4..5...86...21..7...54.....1..,1.2
2673,....6..4..4...59...1..4.28...7..9..2.98.561....5..1..8...21.....8...7..45........,0
2674,......84..24.69..17..38......56..9...4.......29.4...........37..86.2..15.....6...,1.9
2675,.5..29...1.3..........76..2....6.1.5...7......7...3..92.....59.6....24.34..63....,0
2676,..5..24......7.....6.1..9.82.76.......4..9.3..9....1.6.....47..8.......1......8..,3.2
2677,..9...31....1....4..8.....9..58...6..8.76.9...2......86....2....3.65........3..71,2.3
2678,.....1..7...84.5....7..39.8685.9......2.........1752...5.....4...3..4..5..9...87.,0
2679,983..4..1....927..6..1....4.9...5368..........5...1.......3..........8..24.6.9...,0
2680,.3.9..7...9..85..1.......9.5..3....264.......9..5.281..5.87..3.......4....8..6...,1.4
2681,1..35......6....41...2..3..49...8...35..9..8....54...9........5.7....2.4....39.7.,4.3
2682,.29..7......4...6.7..3....8..1.......5.8214....6....9.........7.4..9....1.7.63.5.,0
2683,.1..6.3......4.....3..82.45..3.......4...67...9..3...18......9.....15.8...5..3.2.,2.2
2684,....168..3.2......9...37..212..8..59....59.....4.....7.3..62........1...8.......4,0
2685,.31..89.......6.7..6..9..14...12....6......4.41......9.9...5...7.4.....65...8.7..,1.1
2686,2.......3..48......6...928..8.36.57..........3......915.....9...3.15.....1.4..8..,0
2687,3..4..5...9..8.....25..3...6..3..4.5.....9.....2.4..71.3.6.8.....7.1..3.2......8.,1.9
2688,8.....4..7....2.9...34.....69.....714...........3.92.612....73....9..1....4..8...,1.1
2689,....35..28........7......9...2..8954.74.2.1.3.........39.8....1.4.6.9.....8..1...,0
2690,..4.28..5...3...12..15..9..6.........9.84..6...5..13..24...36...1.............1..,1.3
2691,...9534.1........6......3..98....61....8..5.9.2..7......7....85.1...4...8..71..3.,0
2692,.6..4...9...57.........24.6.8....3..5.97....4.2..9.8.....2.1..3..16.75...........,0
2693,5.19.........87.......6...8..2....86.5.....1.....315.9...4..2....3...16...6.93...,0
2694,9......8.......5..7..3.9..6....4..39.....3.6.2.1.6.45..5.....4.....879.....2.....,0
2695,1.73.......4.........1.69.5.1.2..85.9.5......3....9..1....4..8....6.....25.....1.,0
2696,7...46.....5...1.....7....387..1.2..56...7.....3...98...216..3..5.2....81......2.,0
2697,4...1.2...2...54..76.3...5...8.....1.3.9..5.........6.2....364.8...2..3..93..4...,1.5
2698,.3..2.9....8.....5.6..31..2....1....4..9.2..3...4..2..17...68......8....9.....57.,2.8
2699,1..2...739..18.4.5............3...4...974...2.53.......37..6..9.4..7.1...........,2.7
2700,7.5.1...848.........1..6....78.....5...7..6.....56..9325698......765.........2...,3.9
2701,1.3..56......6.....7.2.8..4.3.......2......4.....4.31...6.....9..59...3..87..1...,1.7
2702,....2.6.....3.......8...71............71..94..9.83..6.....6...84.6..8.....97..3..,2
2703,...1..5........7..1.8.9...6...8..4.5.3..1...8.....2....6...7...9.3...1..8.596...3,1.6
2704,6.....2....974.8...1..9...33..8......2..1......7....5..78...1......5.....4....93.,1.1
2705,..1.9.....2.84....7.3...8..6..2...7.......351.8.41....4...7..1.5.....9...3...6...,3.1
2706,.....76..7....4.8524........2.9...6.5..1...7...4..82......9583....87....9....2...,0
2707,..42........35....72....9.4......6.9.9..6.....46...25.4.76...1..62.1.......72.5..,0
2708,5.1...........1....3.847....7.9...2..58...........64.534.....6....6..71.....3..5.,3.7
2709,...36..7.95.....2...32...8.5.29............948.......7.4.5.9.....5...3......2.6..,0
2710,....2..7.6....93.4.4..1.2..26.9.54....1...7...9...4..3....5....8..2.....52.7.....,0
2711,.....2.3......9.243.1.8...9.952.4.7.......2..27.......9.413............8.6.7.....,1.9
2712,.2......6..8...91.1..7.2..33.4....7....56....25.....69...2.......3..1...68..3.4..,0
2713,.......5..2.36.79......2....4.25..3..8....2..6...9.48..6..29..33.5..4..1.........,6.6
2714,...39.5...4...8..16...2..8.....7..2..........9...41..61.....3..47.....19.8...6..2,0
2715,2.......68.1..9.45.9.....2.3...5.8....5.46.....8..1......9.....54.162....6.4.....,0
2716,..9...7.6....75..33......9.7...326..1...47..8.26....7....4............14..3.1....,0
2717,.316..8.22...94..........7........3.95..7......42........86975.61.5.........3....,0
2718,........13.7.......1..5.8.2.41...63..62....1.........7...9.7..65...84.....63.....,1.4
2719,..6...2.8......65.....21.7............487...681....5..3....84..5.71...3.4..3.....,0
2720,9........1...8...4..3.4.95........2...93.7.6.....1......5..41...1.....7..245.....,0
2721,.2......6..59..2.1....7.9.......3.8.2......1.6...45.9....1.6..49..4.....3........,2.5
2722,...3..5.1......6..3.5.86.....4......7.6.51.9.......162.8..7.2......1....54.2..98.,2
2723,.5.1...6........7219........615...8.98....34......4..78...6........13..45........,0
2724,.3...42....7.9.....6.....85...3...29.7..5..4.9..4.8....23.79...6.5.........58...3,1.7
2725,9...8...5.8.9..4.727..3.....4..6.8..32.5.......7.9..34.....1.4...26....8.1.......,1.2
2726,.2.....5.7..3.........87....7..9.6.3..5.78.4....6.2....5.......1.....7...3.96..21,1.3
2727,.648.....5..4..18.....9.2.......15.6.......9....5.87..9.1.4.....4..579....2......,0
2728,....3.8..1..9....3.75..8.9.8.....5.........84.6.2..1....4.........32..75..74.92..,1.6
2729,....2.6.9.........68..3..1.19.8.4...4.83...5...3..29.....6.12.55.......3......17.,0
2730,...9..1.634......28....15.4......8.51...3.27...9.......2....4..7..1.9......42....,0
2731,1.84....63...8...22....13....5.9.......76......7...2.4..6.......4.5...3...2..98..,2.2
2732,45..7......81..9.........346.........3.5..2.......768...7.8....9..73......2....93,2.5
2733,..14.95..7......6.4.......2.......1.5.9.......3..72..6...34..81......63.8...6..5.,1.3
2734,...7.....85.....36..6...98...1....2..29.....4...3....5....39...96.52.8.......8.1.,2.3
2735,2......94.56.9...2....4...7.9....7.....3...2.531..6....4.......9...18.....7...1.3,1.7
2736,.9...257..7.6.....1....34.228.....53.....7.1......48..8..1......1....2...29...3..,0
2737,4.1.3........58...2..9..5.6.97....8.....7..5......9..3.6.5..97.............4...31,1
2738,.23....4.....3....4.75.2.3..6..2.1.....4.9..2.....7.539..1..8....2.9........85...,0
2739,9.71....88...59.....4...61..3...4......8...7.....12.3.4..........8..5.6..9..8.4.3,3
2740,...17.2.6......71.41..5...935.2.8.....2.6...596.......6......9....3........9..163,1.5
2741,....7.21.8....2.5........4....9.67..5.....9...71.58...3......9..5..8.6...4.7..1..,1.7
2742,....6..5..3..874....7...8....96....32...3.....5.9..14.14....5.7....5.......17....,0
2743,91...8..35....9....3....74...2...48...416...7.5...3......8.......5.....24..9..6..,1
2744,..5.7...9.2...35.....1.........95683..7.....1...68...4......4.7.61......24.....1.,0
2745,8........6..9..17...3.2.5...5.......9..17....71..9...4...7...8....8..2...9...2.56,0
2746,....7.....2......41.9....75.4.3......75.2..8....7...12.....4..689.......5.2..89..,1.5
2747,...8.27..........89...6..23.9..3...2815....9...2..5....73.2.45.4.........2......7,0
2748,79.1......5.....3...1..2.8......576..3..7.5...8.69...2..........649.....2....31..,2.1
2749,..54.6.3.1..3.....3...197.6....659.3.9...2.....79.........8.4..54.2......1......7,0
2750,8.5.2........3.97.67.4...8.....7.64.......7...21...........5..84.7....5..5...6...,1.9
2751,......9.7..82.....7.6...5..43..2.....7..39..46....4.9..1.4..7........2.52...87...,1.9
2752,53..4..9....1......9....61.9...768.2..4.3.5....5.....71..9........264....2..5....,1.8
2753,4...91.....8....3......6..1..71.........2.......3...4.8..6..5...52.....7..974.1..,1
2754,....59....2.1..45.3..8.6......4....62...98.14.8.......4.8..769.........71.......2,1.6
2755,45......8..8.........6..4..7.1..6..5......762...3....1.84..75....5.1....27..89...,0
2756,...6.93...92.8..7..1...7........69...2..754.....8............3.68......54.72..8..,2.4
2757,.....2..8.6.73.2...359.....7.64.3..........518......7...3.2.1....2.5..9......64..,0
2758,5..9..2..7.....4...8.7..........4..8..4..19..2..89.75.67..8......92...6......73..,0
2759,....3....62.1...7..1578..2..3..7......2..6.....9...4.8........4.8...5....6....91.,3.9
2760,91.......6.......27...381......5.....9..2...5..81.3.9...7.8..43........7...9.42..,2.8
2761,....563....4.....85....8.1..2.....93.58..9......62.8...39.........18.5..6.......4,0
2762,.8.5....9......6.1.6..4...8..1..59..2..67..5...4........39....2..6.5....7......3.,1.6
2763,..1.69....4...1..5..8..3.....4....81....8.5..........7.6.7....4329..........9.162,2.2
2764,8.4...5.7.3..2..14...5........4.69..........1..1..2..8..9..1.4...5.....3.16.4....,2.3
2765,.3..69...4.....1.3...71.....7.........9...28.58..7...9.4.128.6.7.2............3..,1.8
2766,.8..7...2..3....4......5...65..84.918.......6....2....5..4...7..9.....1..7.2.3..4,1
2767,.5.........18.3......2..9.............64...7..2..1...898.6..3......5..1.2.....5.7,0
2768,..8.2.....3.7.5.....6..1.72.....352...76..3......89...6.....4.....1....57...9...8,1.6
2769,..38..1.2.6.19.....2...67..845..............8..7.5....9.45...1.........6....3..5.,0
2770,.9...6.2....43..7....2..563...35.2.1......7...54.9.......645.....9.......61.2.3.5,0
2771,87.9...156....7.........9.....5.3..9..3..4.......1...2..47.5.2..5.....4.1...2....,3.5
2772,..9.....5..4.96....1.58.........9..3.4..6..1...1...8.26.2.4..9..9...3.2.........1,2.8
2773,6..........4.....1.7.9..28..48..6.....1...8.3.3.....7.1.5..4.......17.2.....8..3.,0
2774,8.....31..617....87...........6..4...75..19..6..5.9........216.4....5..9...13....,2.6
2775,.89....2..1.....6.....56.....52...8.1963....7.....5..9..16.79..9...4.....3......4,0
2776,8146.......7.........8.56........2..6...53.....394..1.2.87.15..4...2..7..........,0
2777,6..53.7..2.4..9..3....1......68.5........6....57....4.5........3.2.4...9.4...82..,4.3
2778,.65.1..4..7......8..3.9.......427...........7..9....8....1.8..66....2..5.1..462..,2.5
2779,8.54.....1......7.6...792.....9.7.12.....6....3..........63...8..2...4....7.1....,1.5
2780,324...9.719............5.....8....4...2..6......57..1..7165.......8.2...9.....3..,0
2781,65......9.....2...438..........681...8.3....2....7..6.9..6....5.7....91...3..7..4,4.1
2782,95............4..7....87..17.4..9....1...2..3......78.2...1........6.8........456,0
2783,..7.58...26.....8...1.7.....2...31..3....6.2.....8..6....4....2..3.....5.4.5..79.,0
2784,..8.3....1....7....72..5.41897.........8..3......26.5...1..38.....2...9.7........,2.1
2785,.....1..4.6...72.5.....27.9...8.4...5.4.9...........9.4.9...5.72.16.5....8.......,0
2786,...6......3.27..9..98....1..1...73....9......6.23....89.3..6........8..7...1..45.,1.9
2787,....1.........647.6..7.2....2147.53........1.5.3.....2...2..7...5...7.68..68...5.,1.4
2788,........56.........2..9361.1...2.....32..5..7.8..495...4.......9..56..7.......1.8,1.7
2789,7.......33.4....9.95..18....2..5...4....7..6.4.......1.3.6....2.9...15....8.....6,1.7
2790,6..........5..1.9.....5..8.7..2..8..3.2...6.4.9..182..5...6....8...7.3.2..9......,0
2791,..86.....49.....2....7..6.9..7.1.986.....8.....59....45...71..8....341.....8.....,0
2792,...89..7..54.....16..2........96..........4.29...1..83..2......1.3.......9.6.7...,0
2793,..3..8.5..7........1....3.86....9.4...8.4...5..2.31.8...7.6...1.6..52..........23,2
2794,......27...5....4..4328..5....54..6...7......18..9.3....8.59......1...8.96.......,2
2795,.8.9...1...3..7.....418.7.............9.2.6.46....5..2.6...14...4179....2......8.,2.2
2796,.......1..3..5.6.4.7...4.....18..3.........8..56..9....2.9.....5......914.....87.,0
2797,5..........8....45...3..7.6..9.62..78.....4....3....9.25.6.9....47..3..1....7....,2.5
2798,.....2.1....9....2.658..............3.4..718..86..17..539.6..7...134..9..........,1.3
2799,98..7.......6.2..43.2..1...5..893147........5...1..6....1.6.7....5..8..1.9.......,1.8
2800,7......5.82.14.3....5.82.....345.7.8...........9..36..9......4..5..2..7.....6.5..,0
2801,.8.....1..4...1.723...2..8.25..7.3..9...14...........5.....5....798.6.....3.9....,0
2802,...1.......5..67..827....6..198.3.26.8...2........7.1.2...5.1..6.....9..4.......3,0
2803,......1...62.95.....8...4..18..5......3...8.....97..1.....6..7...68..2.4.712.....,1.2
2804,..1..5.4...9.2....7......8....8..53....9....16..74..2..7.39......2.6...4.48......,0
2805,78....9.5....8..3...4.7...........26.9.1.......2......8...3.67.25....4.8..1...5..,0
2806,.....1....2.43.6.891......4.....63.....35..87....9.......2.......3...7.2..9...865,0
2807,...72.....8........7..3.6..4..15..67..86...3.3.........1..6...3..9.8...4..4..2.7.,1.6
2808,.8..4.5...573...6...3....78..152.........6.4.5......3.8...6....3......19.4.9..2..,2.6
2809,1...5.....4...3.82...2.8.....84.7..9.......45.2.......9......17...7.6....6.9...38,0
2810,1...6.7...3852.1...4..8.......34...895.2..4..4..65......6..........7..9.5......2.,1.5
2811,.28......9..5.2.7.....3.9.5.7......8.9.....642..........5167...3...2.......8.....,0
2812,9.3...6......36.8..8.2.17..7...63..5.3...9.....2.....7..94.....3.....41.5........,2.8
2813,..........8....53.42..5.1.9..4..96...674...5.8....5.......28.1..7....3....3.4.2.5,3
2814,.....6..2.3.9.87..7..4.....8..6..5..4...5...8.16.9......1..2.........68..953...1.,0
2815,3..85......2..9.5.9......74....6.....1..8......3..7..1.4..7.6...2513..8....2.....,1.8
2816,.9.6.2.85....3....3..8....9..57..82......5.6.2.1.8.....8.....5.6.....9.81.....27.,0
2817,......57.86........2..5.8.41..9..7.....4.6...28..3...1..7...21.......4..6..1.4.5.,3.2
2818,.53.....61....8.......6...7.3...7.5....4..2...182.....7.4.8.........1.2.5..7....3,1.8
2819,3..9.1....71.......2...7.4..94..6.......58....5.....73......5.12...6.3......8.6..,3.5
2820,.3...7..65....8.9.92.5.......27..9..........33.9.....5.13...45..7....3.9...4.6..2,2.3
2821,..71.4.9...9......8.2....4.71...2.5......69....5.1.......45..72...7...1....3....8,0
2822,.6........9.2...7.3..75...8...6.....51...36.4......85.7...1.......3.79....3...5..,0
2823,7.4.....5......498..1.9.7..61...38......2...9....18.3...21......83.4....47....3..,2.8
2824,......26...2.19...9.3..6....6.8...9.29....5...58.....3..5..34.84.....1.......1.7.,0
2825,.....1.97...3.4.6...92....3.48....5..2..49....1.8....6........8..1.825..5.3......,0
2826,.....1...4........3...9...5.......6...83...57.4.9......9..7..3...682.9...821.....,1.1
2827,..87.6.5.5....3..67.....1....9...7.115..9.46.6....2.8..6..25.4.4.....8...........,1.7
2828,1.456......3....182.7..9.5.....9..3.7....3.....27.........564..65..37.....1......,0
2829,..........24..5.6....19..576...........6.7..1.1.32.5....5....7..46...2...7..1.98.,2.1
2830,..9.....74.....1.......2.4..9....8.5.6...4.2.....293...2.8...1...13..6....6..7...,0
2831,6........3.52.4....28.....9.5.....631..3658.44..1..9...1.8..5.....5..2.6..6......,1.4
2832,2.....3.49..8..1...7.41...9.........39..7......79.6.5.....5..7...2.89..........42,2.5
2833,.6..78.....8....9..1.4....7.5.6.......9...15....7.2....4.8.5.7..9..4...28......3.,0
2834,..4.82.16.6.7....4..8..12...4.1....2.....9..1......37.5..3.....6..25......2..6..8,1.7
2835,..9.2......87.9....45......3.....4.....68.7.5.5.....2...7..8.1.......2.72...1.3..,1.9
2836,97...6.824.5.7.9....3..............1....9.......6.2..3...52..39..47..5...5.3..2..,0
2837,....4....7..1.5..8..9...7..41.7..56.....1.....8..3.....5..8..9..3.....7....6..4..,4
2838,7....8....9..1...2..67..9..........4.8.3......25.7....6...5..81..423..7......6...,0
2839,..7.9..1.......46.14.2..3....5.149....83.......3..257.9...738.6...........1.48...,1.3
2840,..1.92.5....1...78..........5...78..7..8..9.....2......4...5.3.9...3...43.8..1...,3
2841,72...8..1.4..6......1....5........4...581.97.....531..3..1....61.......2...3.5...,0
2842,....6...7..6.5.4...9..3...5.....5...7....3.1.94.7....362.....9...5.....21..8.....,0
2843,...8..6..2...4...8.....751.46.....5..7..9.3....13........58.9....7..2.....46.....,3.2
2844,12..3.....56..1.....4.52.......263.8..7......8.......9.6.4..2........451....8..96,1.8
2845,..2..3.....8..9..13.6.5...7.4..61.........7.2....9..5..831...7.......8..1.....2.5,3.1
2846,...5.4.97....8...4...3..6...14....2.58.......7.2.6.13.6.....4......73..1.5.9.....,1
2847,.....9.5....2....8...5..6.773.....2...6.....5.54...1.98.2.........176.4..1....9..,1.3
2848,4......28..6...3498..7.9......1.56.4.........7....4.31....5..6..1.4.7.5..2.8.6...,3
2849,....6.......4.9.6..2.....13..5..2.3.....8....1..9..6...1.6.....7...31.52.8..5....,0
2850,.........2.89......9..2.78......23.9.....4.617..63...8.7.5..9..4.3...5....9....3.,2.3
2851,.56....1...8.1...2.4..9...8.8.....95.15...4.7..96..8...63..4......8..7.4...2.....,2.9
2852,.6.5..2.9.1...36.4..2....31.....5...12....7..7..1..4.224.38......5.9....8..4.....,3
2853,9......72..1...4....76.3.8..3...7....1.8...3.8...6...7..6..514.............976.5.,0
2854,.....2..4.6........9.8.35.7.3..2......65..89...5.79....4....2.88..1.....1......7.,1.7
2855,6...92.5........2..14.......8.1....44.37..6...6....7.5..9......54.3..........9.37,1.2
2856,...5........9.4....731....596....8.....4...6..2.....7..1.62..8..36........5.....4,3.3
2857,...4...2.9.....1....8.75..6.7...8..51........6...9...82........8..2.65.3.6..1....,1.2
2858,...5.....8..71.....1..347.9.6.18..2.........34.1..3.7....2.....5....8.6.93....8..,0
2859,....2..6..2....175.3...4..........9....5...3.4..7.85.1......9..5.763......8..2.1.,1.7
2860,.4..623.....41...9.1.3.7..5.......9.761.....83....84...58...13.........6..2....5.,2.3
2861,..4.3...1..76.93...9......2.714.29...8.5.....3.9.6...........3.....7418...5...2..,1.6
2862,..8.146....4...7.37....95..8..1.....2....6......52..1.........71.6.8.2......4....,0
2863,6.8.........5..6.4.....9.214..6..9....791.2..2...3...8.2.75....8.........3....76.,0
2864,.94.58....81.........7.1........5..6..3287.4.....439..8..4...2.4.....68.......3..,2.4
2865,...8...7......982.....3....5...47.8..9..6...3..7.2.65....5..2..85........41.72...,0
2866,7.....5....1...2..294....6.32.....5......3..4...56...7...19.....68.........3.2...,2.8
2867,.8....6.....58...7....42....3...1.....8..6.327......9..95.3..4.......9..4...7.5..,0
2868,.68........5...269...1.53.....2..6..71.3.....4.6.1......9..27...8.......6...3..8.,2.6
2869,..94...167....69......974...97..1.2..2.8....48.3........2.1..83..8...5.9...3.....,0
2870,25.6.......49.8..5.......61....51......3.....8....749..8...6...5.2...9........712,0
2871,.5......41...6.7.96...1..5..6274.....9.....3.4....6...3....5.....9....17.7...8...,2.7
2872,.31....6...9.....2.....5.3.6.7.2..5..9.16............8....1..8....83.7.1.....92.3,0
2873,..79.6...5..3.1..66.9....3..3..7..54.5..428....41..2........6..........9...5.7.2.,0
2874,...1.2.......5.34.3.......2.......6.62....73..5.4..1...7..4...624.5.......17...85,1.5
2875,..8.9....37..2.1..1.58.4......6...79.......2...2..95.8....4..52......9..8....1.3.,1.5
2876,216.8......8....3...4.57...12...375......2.8...3..4...5..2...7....7..9..64.......,0
2877,.43.........89.....914..3.7.......8..3......9274.1.......12...5..7....41....7...3,2.2
2878,....1.6.3.1.7..........92.....1.4..2.6..7..4857...81.....8.....146......3...6..2.,0
2879,....132....72.4..18......5....9.............3...46897..7....62.9.2......15.....3.,2.1
2880,...........6...39..9.3...5...925....61.9..58..3...8.6.7..5.....8...4.....52....3.,1.9
2881,..........6.72....13..5..92.4.....8.7.....3.1..35.........91.....53..1..9.74.....,2.7
2882,.........3....829..27..1......5..3..8.9.6.....71.3..4.18..4..5...3.2.........9..8,2.5
2883,..29.1.3.....4......93...5..95...38.......9.21.......4.4671...9..3.......1.2.5...,2.6
2884,.....37...6.14...2.8..7..13.7..2...43....4.59......8.....3.94.81..........8....2.,1.1
2885,7..2...19..........5...3..6..9..2..5....57.4...14....716.........5.6..7..3..48...,0
2886,.8..716.32.65....7..5.8........5..9.4.1....72...71...........4..3.4.6..5......2..,0
2887,..3......9..582...14...39.22.....84...6.........1.9...8...3.1.7....6.....3.9....8,0
2888,5.......2...3......3....98.4....5.6..58.12.....683........29..6.......7461.5..8..,1.6
2889,.5...9..2....7.9...7.6.5..114......3..2..748...6.82..5.69....2....2..........3...,0
2890,..7.........49.3....9..76.2.1.9...2.....8.1...4.......6.3....1.7.2.4...5.....68..,0
2891,.632....4.8..6...3...8....7....1.9...9..8.47.32..7.....76....28.32...1..9.......6,1.7
2892,.9........632.8.......39.......5...3.8.....6.7..6...2..7...24....6..4..13.9.....5,1
2893,...4...92.3...8....7.915.....8.6.........7....4....6....5..9..1..967...46.......9,0
2894,........36......29..152..8....916...53....7......7.4..18...4..22...........7..3..,0
2895,.9....8.....13......8..4.5.18.2....7........2..4753..96.15............2..5..6.7..,2
2896,3..........1.63.8.......4..9...2.613........7..6.1.9..1....5.7...2.......654.7...,1.8
2897,..64..3.......6.8.5..7.......2.......1....8.5.5.3...92627............6....3.9.4..,1.2
2898,.5.....32..3......7..6..8.9.69..8..3......9.......2.855..489.....7.2.........7256,1.2
2899,..95.3.7..2..6...1...4....8....5...........3.3.1926.8......4.9.678....2..4..7....,2.3
2900,....2.9....2...4..6458....1..7.3....4.6...8......51.....8.....92....7....9.5.2.4.,2.6
2901,..5..6...2....1...3..2...67.2.41.....8....9...5...732.9.1.....6....64....6..3..9.,1.4
2902,7..1..92.........1...92834....24.8..6..8...7..2......6..5....9..745.3...9.....4..,2.4
2903,..36....7....24...5...3.29.3...458........9...7...8.2.7.6.5.......8.26..81.......,4
2904,.2..6..71..3...5...7..9423.........7..18..3.6.....51....69..8.5.3..7.............,0
2905,74.2..8..6.......9..1..8....2.1....5......4.7..97.5.3..6..8........1.5.6.7......1,0
2906,.....4..2.4..83.5.2....91..3.6......57....4.....7.86..9...31..57..8...1.....9....,1.8
2907,..7...65..2...798.3...4..7.4.5..2.......8.1.......453.16..7.....9.32...........6.,2.2
2908,..6.54.7..7....3.......3..2.5...2.1.8..6..43..6.........8.7.......2.1.....9...86.,3
2909,....6...9..5.3912..9..8.37.....1....67.8.....8...........5..2.4.....1.8.4....7.3.,0
